date,btc_open,btc_high,btc_low,btc_close,btc_volume,eth_open,eth_high,eth_low,eth_close,eth_volume,spx_close,m2,fg_fng_value,gt_gt_bitcoin,hr_hash_rate
2019-02-06,3469.091796875,3469.091796875,3398.5654296875,3413.767822265625,5482196038,107.56930541992188,107.56930541992188,102.93456268310548,104.9192886352539,2593048199.0,2731.610107421875,14340.5,14.0,6.464,42490116.6578353
2019-02-07,3414.929443359375,3427.945556640625,3394.218505859375,3399.4716796875,5004962683,104.83577728271484,106.05887603759766,104.4091339111328,104.5353012084961,2326764622.0,2706.050048828125,14340.5,18.0,6.17,50294423.7990704
2019-02-08,3401.37646484375,3695.614013671875,3391.023681640625,3666.7802734375,7735623101,104.64505004882812,119.80581665039062,104.1944351196289,119.26774597167967,3656841347.0,2707.8798828125,14405.2,37.0,6.17,50294423.7990704
2019-02-09,3671.5859375,3679.94140625,3646.559326171875,3671.20361328125,6158833645,119.214111328125,120.68973541259766,118.00040435791016,119.4308853149414,2884650400.0,2707.8798828125,14405.2,42.0,5.876,43357261.8957503
2019-02-10,3673.201416015625,3695.0361328125,3640.97998046875,3690.188232421875,6282256903,119.40896606445312,124.85362243652344,117.10577392578124,124.80648803710938,3148766590.0,2707.8798828125,14405.2,40.0,5.582,43357261.8957503
2019-02-11,3695.613037109375,3695.613037109375,3642.287841796875,3648.4306640625,6277056434,124.8715362548828,124.8715362548828,120.31175231933594,121.29839324951172,3222473887.0,2709.800048828125,14405.2,46.0,5.876,43691361.6410373
2019-02-12,3642.751953125,3668.5869140625,3618.556884765625,3653.528564453125,6480384532,121.17857360839844,123.46829986572266,119.60002136230467,122.5722885131836,3149576429.0,2744.72998046875,14405.2,38.0,5.582,43691361.6410373
2019-02-13,3653.60400390625,3669.74658203125,3617.246337890625,3632.070556640625,6438903823,122.5442886352539,125.55069732666016,121.61249542236328,122.55360412597656,3386585799.0,2753.030029296875,14405.2,48.0,5.582,46101919.5246807
2019-02-14,3631.170166015625,3646.256591796875,3607.69775390625,3616.880859375,6271044418,122.41698455810548,124.45198822021484,121.33489227294922,121.39020538330078,3331701628.0,2745.72998046875,14405.2,48.0,5.582,46101919.5246807
2019-02-15,3617.368408203125,3647.795166015625,3608.20654296875,3620.810791015625,6091952231,121.45369720458984,123.66012573242188,121.37191772460938,122.1003875732422,3021741615.0,2775.60009765625,14409.9,43.0,5.289,38267606.4028396
2019-02-16,3615.270263671875,3652.84130859375,3615.270263671875,3629.78759765625,5934744052,122.39645385742188,124.1348114013672,122.29530334472656,123.26021575927734,2905833287.0,2775.60009765625,14409.9,43.0,4.701,38267606.4028396
2019-02-17,3633.359375,3680.537353515625,3619.18212890625,3673.836181640625,7039512503,123.1820831298828,134.46009826660156,123.09161376953124,133.598876953125,4236081130.0,2775.60009765625,14409.9,38.0,4.701,47909837.9374133
2019-02-18,3671.369873046875,3936.6650390625,3669.982421875,3915.71435546875,9908216640,133.0325469970703,147.68658447265625,133.00193786621094,146.09837341308594,5387525773.0,2775.60009765625,14409.9,63.0,6.758,47909837.9374133
2019-02-19,3911.66162109375,4010.87939453125,3908.153076171875,3947.094482421875,9933626655,146.39881896972656,149.9299774169922,145.1284637451172,145.34619140625,5310842625.0,2779.760009765625,14409.9,65.0,7.051,47005878.731047
2019-02-20,3946.68505859375,4000.486328125,3926.246826171875,3999.820556640625,8693373948,145.1727294921875,149.55433654785156,142.5021209716797,149.55433654785156,4500094965.0,2784.699951171875,14409.9,59.0,6.758,47005878.731047
2019-02-21,4000.2568359375,4010.009521484375,3940.108154296875,3954.1181640625,7775128102,149.35232543945312,149.35232543945312,144.56381225585938,146.13084411621094,3995766856.0,2774.8798828125,14409.9,59.0,6.17,35857048.5191961
2019-02-22,3952.406494140625,4006.538330078125,3950.81640625,4005.526611328125,7826525254,146.07325744628906,149.26861572265625,145.20654296875,149.0924530029297,3731099284.0,2792.669921875,14410.2,61.0,5.876,35857048.5191961
2019-02-23,3998.916259765625,4166.2861328125,3968.726806640625,4142.52685546875,8922258316,148.67662048339844,159.12586975097656,147.3310546875,158.79542541503906,4519468458.0,2792.669921875,14410.2,63.0,5.876,43088722.1701264
2019-02-24,4145.4580078125,4210.6416015625,3793.708984375,3810.427490234375,10794227451,158.90240478515625,165.54962158203125,135.8526611328125,135.8526611328125,5957715043.0,2792.669921875,14410.2,69.0,7.345,43088722.1701264
2019-02-25,3807.00244140625,3913.707275390625,3807.00244140625,3882.6962890625,9318796067,135.49972534179688,142.52557373046875,135.4838409423828,139.82286071777344,4914392068.0,2796.110107421875,14410.2,47.0,6.758,43162133.913638
2019-02-26,3878.697265625,3891.578857421875,3837.986328125,3854.35791015625,7931218996,139.64608764648438,139.9764404296875,136.57960510253906,138.0896759033203,3791292839.0,2793.89990234375,14410.2,40.0,5.876,43162133.913638
2019-02-27,3857.479736328125,3888.802490234375,3787.058837890625,3851.04736328125,8301309684,138.02957153320312,141.3362274169922,131.60292053222656,136.12596130371094,4469776860.0,2792.3798828125,14410.2,39.0,5.582,42558467.7050556
2019-02-28,3848.261962890625,3906.058349609375,3845.8212890625,3854.785400390625,8399767798,136.2830810546875,138.84713745117188,135.6575927734375,136.74624633789062,4535438953.0,2784.489990234375,14410.2,39.0,5.289,42558467.7050556
2019-03-01,3853.757080078125,3907.79541015625,3851.6923828125,3859.583740234375,7661247975,136.83624267578125,138.99526977539062,136.43478393554688,136.44361877441406,3756124824.0,2803.68994140625,14390.6,42.0,5.289,48896962.8951703
2019-03-02,3855.318115234375,3874.607421875,3832.1279296875,3864.4150390625,7578786076,136.35008239746094,137.18479919433594,132.43638610839844,134.2069549560547,3747176425.0,2803.68994140625,14390.6,41.0,4.701,48896962.8951703
2019-03-03,3862.26611328125,3875.483642578125,3836.90576171875,3847.17578125,7253558152,134.78611755371094,135.8492889404297,131.328857421875,132.24942016601562,3454374053.0,2803.68994140625,14390.6,44.0,4.995,44067633.2265115
2019-03-04,3845.091552734375,3867.3818359375,3733.749755859375,3761.55712890625,9029175788,132.1578826904297,132.72914123535156,125.40270233154295,127.7741241455078,4008171341.0,2792.81005859375,14390.6,36.0,5.582,44067633.2265115
2019-03-05,3759.83251953125,3903.916748046875,3745.18310546875,3896.375,10174126415,127.79295349121094,138.22998046875,126.73529815673828,137.8223876953125,4764849990.0,2789.64990234375,14390.6,35.0,5.582,44973132.539385
2019-03-06,3897.0810546875,3919.510498046875,3871.460693359375,3903.942626953125,9175291529,137.958740234375,139.9688262939453,136.1459197998047,138.7893524169922,4589054219.0,2771.449951171875,14390.6,42.0,5.582,44973132.539385
2019-03-07,3903.384765625,3939.373291015625,3894.113037109375,3911.484375,9584165519,138.9423828125,140.85787963867188,137.27313232421875,138.0345001220703,4339206292.0,2748.929931640625,14390.6,56.0,5.582,42860300.8093468
2019-03-08,3913.225830078125,3950.43212890625,3875.228515625,3901.131591796875,10638638944,138.3113555908203,139.4990997314453,133.5576934814453,135.1270751953125,4678816794.0,2743.070068359375,14536.2,54.0,5.289,42860300.8093468
2019-03-09,3894.552490234375,3987.23779296875,3892.390380859375,3963.313720703125,10796103518,134.88755798339844,139.11941528320312,134.6771240234375,137.96533203125,5011918715.0,2743.070068359375,14536.2,55.0,5.289,41652968.3921821
2019-03-10,3966.17431640625,3966.17431640625,3924.381103515625,3951.599853515625,9713267607,138.1804962158203,138.2703094482422,135.68568420410156,136.75868225097656,4578438499.0,2743.070068359375,14536.2,55.0,4.995,41652968.3921821
2019-03-11,3953.740234375,3966.384765625,3889.239013671875,3905.227294921875,10125901903,136.8495330810547,137.35340881347656,133.10279846191406,133.8340301513672,4689807419.0,2783.300048828125,14536.2,56.0,5.289,42839445.3543434
2019-03-12,3903.75830078125,3926.88916015625,3863.55908203125,3909.15625,9809887079,134.01284790039062,135.27346801757812,130.94415283203125,134.44288635253906,4709988000.0,2791.52001953125,14536.2,56.0,5.582,42839445.3543434
2019-03-13,3913.04736328125,3926.59765625,3891.904296875,3906.71728515625,9469184841,134.6117706298828,134.6117706298828,132.7197265625,133.26307678222656,4265162099.0,2810.919921875,14536.2,54.0,4.995,40727641.7101152
2019-03-14,3905.576904296875,3946.50439453125,3901.296875,3924.369140625,10480789570,133.2039031982422,135.18084716796875,132.7500762939453,133.7115936279297,4476532147.0,2808.47998046875,14536.2,55.0,4.701,40727641.7101152
2019-03-15,3926.663330078125,3968.54296875,3914.015380859375,3960.9111328125,9394210605,133.56715393066406,138.3951416015625,133.56715393066406,137.69178771972656,4506861856.0,2822.47998046875,14579.0,55.0,4.995,46157993.9381306
2019-03-16,3963.900146484375,4077.036376953125,3961.657470703125,4048.725830078125,9856166973,137.91195678710938,144.55844116210938,137.91195678710938,142.39817810058594,4839003569.0,2822.47998046875,14579.0,54.0,4.995,46157993.9381306
2019-03-17,4047.719482421875,4054.1220703125,4006.4111328125,4025.22900390625,8221625400,142.23829650878906,142.37191772460938,139.32351684570312,140.00054931640625,3827157729.0,2822.47998046875,14579.0,58.0,4.701,44046190.2939024
2019-03-18,4029.968505859375,4071.556640625,4009.1171875,4032.50732421875,9646954186,140.1048583984375,142.2672119140625,138.841552734375,139.37460327148438,4551739879.0,2832.93994140625,14579.0,56.0,5.289,44046190.2939024
2019-03-19,4032.69189453125,4082.216064453125,4023.8125,4071.190185546875,9344919956,139.25401306152344,140.9890594482422,139.1430206298828,140.51919555664062,4251488129.0,2832.570068359375,14579.0,56.0,5.876,52493404.8708152
2019-03-20,4070.7939453125,4089.4619140625,4031.11083984375,4087.476318359375,10175916388,140.48471069335938,140.94557189941406,138.30703735351562,140.6863555908203,4664134462.0,2824.22998046875,14579.0,55.0,5.582,52493404.8708152
2019-03-21,4083.953857421875,4097.35986328125,4005.1513671875,4029.326904296875,10831212662,140.47848510742188,141.00323486328125,135.8554229736328,136.6360626220703,5087247796.0,2854.8798828125,14579.0,62.0,5.876,43141131.5892332
2019-03-22,4028.5146484375,4053.90673828125,4021.54248046875,4023.96826171875,9252935969,136.562255859375,138.79429626464844,136.22860717773438,137.1814422607422,4490899266.0,2800.7099609375,14589.2,56.0,5.289,43141131.5892332
2019-03-23,4022.71337890625,4049.882568359375,4015.964599609375,4035.826416015625,9578850549,137.0398712158203,139.38539123535156,136.91201782226562,138.2398681640625,4436568613.0,2800.7099609375,14589.2,50.0,4.701,43744504.0590126
2019-03-24,4035.16357421875,4040.69970703125,4006.19287109375,4022.168212890625,9144851065,138.3153533935547,138.3756103515625,136.31375122070312,136.98692321777344,4266845458.0,2800.7099609375,14589.2,44.0,4.407,43744504.0590126
2019-03-25,4024.11279296875,4038.8408203125,3934.03125,3963.070556640625,10359818883,137.08135986328125,137.69534301757812,133.4901580810547,135.03102111816406,4480516753.0,2798.360107421875,14589.2,46.0,4.995,46933020.833036
2019-03-26,3969.228759765625,3985.080810546875,3944.753173828125,3985.080810546875,10707678815,135.0543212890625,135.46035766601562,133.75733947753906,135.46035766601562,4499271679.0,2818.4599609375,14589.2,43.0,4.995,46933020.833036
2019-03-27,3984.244873046875,4087.066162109375,3977.810546875,4087.066162109375,10897131934,135.45436096191406,141.07546997070312,135.34165954589844,140.9881591796875,5228240093.0,2805.3701171875,14589.2,44.0,5.876,47250135.8386646
2019-03-28,4087.58447265625,4094.902099609375,4040.266357421875,4069.107177734375,9353915899,141.00584411621094,141.0079345703125,138.4251708984375,139.41647338867188,4163212475.0,2815.43994140625,14589.2,49.0,5.289,47250135.8386646
2019-03-29,4068.2998046875,4113.5009765625,4034.09716796875,4098.37451171875,10918665557,139.34320068359375,142.5492401123047,138.04510498046875,142.49742126464844,5125602702.0,2834.39990234375,14550.3,50.0,5.289,46615905.8274074
2019-03-30,4092.13623046875,4296.806640625,4053.90966796875,4106.66015625,9732688060,142.35914611816406,149.6132354736328,141.03173828125,142.09268188476562,5144662127.0,2834.39990234375,14550.3,57.0,4.995,46615905.8274074
2019-03-31,4105.4560546875,4113.0234375,4094.100830078125,4105.404296875,9045122443,142.13922119140625,142.189208984375,140.69737243652344,141.51409912109375,4249050197.0,2834.39990234375,14550.3,56.0,4.701,44078985.7823784
2019-04-01,4105.3623046875,4164.953125,4096.9013671875,4158.18310546875,10157794171,141.46548461914062,142.73399353027344,140.73756408691406,141.830322265625,4611999536.0,2867.18994140625,14550.3,62.0,5.582,44078985.7823784
2019-04-02,4156.91943359375,4905.95458984375,4155.31689453125,4879.8779296875,21315047816,141.8395233154297,165.22682189941406,141.63645935058594,163.9617462158203,9826645698.0,2867.239990234375,14550.3,60.0,13.222,49787055.8836936
2019-04-03,4879.9580078125,5307.00341796875,4876.62109375,4973.02197265625,22899891582,164.00863647460938,178.32205200195312,157.3221435546875,161.45880126953125,10622456246.0,2873.39990234375,14550.3,71.0,13.515,49787055.8836936
2019-04-04,4971.3076171875,5063.15966796875,4836.7939453125,4922.798828125,18251810240,161.4317626953125,164.92921447753906,155.24110412597656,158.0525360107422,7953123529.0,2879.389892578125,14550.3,61.0,10.283,44396100.788007
2019-04-05,4922.80615234375,5053.509765625,4919.49169921875,5036.68115234375,16837325387,158.02000427246094,167.2203826904297,157.44395446777344,165.5148468017578,7531316908.0,2892.739990234375,14670.3,59.0,8.227,44396100.788007
2019-04-06,5036.79296875,5205.82177734375,4992.22216796875,5059.8173828125,16929795194,165.51124572753906,172.51577758789062,161.79946899414062,165.94720458984375,7167016221.0,2892.739990234375,14670.3,65.0,7.051,44081037.5636847
2019-04-07,5062.7939453125,5235.1865234375,5050.412109375,5198.89697265625,16655416140,165.9772491455078,175.21316528320312,164.93209838867188,174.53164672851562,7596176020.0,2892.739990234375,14670.3,69.0,7.051,44081037.5636847
2019-04-08,5199.83544921875,5318.83642578125,5148.2119140625,5289.77099609375,17154113634,174.44967651367188,184.3778533935547,174.16099548339844,180.25881958007812,9304964610.0,2895.77001953125,14670.3,65.0,8.227,47034242.0441478
2019-04-09,5289.91796875,5289.91796875,5167.4189453125,5204.95849609375,14722104361,180.2221221923828,180.2542266845703,175.0917510986328,176.1145782470703,7632529578.0,2878.199951171875,14670.3,64.0,7.933,47034242.0441478
2019-04-10,5204.10546875,5421.6513671875,5193.38232421875,5324.5517578125,15504590933,176.06784057617188,183.13427734375,175.23037719726562,177.3374786376953,7856924879.0,2888.2099609375,14670.3,62.0,7.639,47034242.0441478
2019-04-11,5325.08154296875,5354.2255859375,5017.29638671875,5064.48779296875,16555616019,177.34275817871094,177.48748779296875,162.32061767578125,165.4970245361328,7859383417.0,2888.320068359375,14670.3,65.0,7.639,47034242.0441478
2019-04-12,5061.20068359375,5103.2744140625,4955.8525390625,5089.5390625,13675206312,165.335205078125,166.1275177001953,161.0297393798828,164.736328125,6237185309.0,2907.409912109375,14718.1,42.0,6.758,47987638.84234
2019-04-13,5088.85009765625,5127.1220703125,5061.58935546875,5096.58642578125,10823289598,164.6228485107422,166.3624267578125,163.01185607910156,164.5133514404297,4959301561.0,2907.409912109375,14718.1,62.0,5.876,47987638.84234
2019-04-14,5095.7587890625,5184.01611328125,5053.568359375,5167.72216796875,10391952498,164.47608947753906,168.59103393554688,162.78147888183594,167.83851623535156,4846298303.0,2907.409912109375,14718.1,51.0,5.876,38771469.7931489
2019-04-15,5167.32177734375,5196.60693359375,5024.0693359375,5067.1083984375,12290155061,167.89747619628906,168.81845092773438,159.5557403564453,161.5741729736328,5672311824.0,2905.580078125,14718.1,60.0,6.758,38771469.7931489
2019-04-16,5066.57763671875,5238.9453125,5055.19482421875,5235.5595703125,11618660197,161.52655029296875,167.66632080078125,160.8887481689453,167.62344360351562,5180105341.0,2907.06005859375,14718.1,50.0,6.758,46080845.2459556
2019-04-17,5236.13525390625,5274.275390625,5219.20556640625,5251.93798828125,12438480677,167.55369567871094,168.93858337402344,165.50189208984375,166.9507598876953,5596102715.0,2900.449951171875,14718.1,61.0,7.345,46080845.2459556
2019-04-18,5251.48046875,5319.986328125,5250.5068359375,5298.3857421875,13256489918,166.9132080078125,175.36532592773438,166.672119140625,173.81402587890625,6971581464.0,2905.030029296875,14718.1,64.0,6.758,47352040.9768785
2019-04-19,5298.154296875,5336.68017578125,5233.3349609375,5303.8125,13780238655,173.7878875732422,173.97889709472656,170.62020874023438,173.70843505859375,6541053061.0,2905.030029296875,14740.3,61.0,6.17,47352040.9768785
2019-04-20,5304.16064453125,5358.49072265625,5295.8779296875,5337.88623046875,13169647522,173.71881103515625,176.705810546875,171.78883361816406,173.7512664794922,6142567812.0,2905.030029296875,14740.3,62.0,6.17,41631660.1877254
2019-04-21,5335.87890625,5359.9248046875,5257.33935546875,5314.53125,13731844223,173.7154083251953,174.4207763671875,167.4285888671875,170.04652404785156,6005571688.0,2905.030029296875,14740.3,62.0,5.876,41631660.1877254
2019-04-22,5312.49462890625,5422.6875,5280.27685546875,5399.365234375,14601631648,170.01748657226562,173.06912231445312,168.72955322265625,171.87466430664062,6094878077.0,2907.969970703125,14740.3,61.0,6.464,42318655.5416624
2019-04-23,5399.36572265625,5633.80224609375,5389.40869140625,5572.3623046875,15867308108,172.00721740722656,176.8507843017578,170.89675903320312,171.4477996826172,7097827092.0,2933.679931640625,14740.3,68.0,8.814,42318655.5416624
2019-04-24,5571.50830078125,5642.04443359375,5418.26318359375,5464.86669921875,17048033399,171.3495330810547,171.57321166992188,161.9766845703125,165.8260955810547,7351304156.0,2927.25,14740.3,65.0,7.639,51477170.5469476
2019-04-25,5466.5244140625,5542.23828125,5181.3388671875,5210.515625,15330283408,165.91473388671875,166.51341247558594,153.8470001220703,154.4593963623047,6820332362.0,2926.169921875,14740.3,58.0,7.345,51477170.5469476
2019-04-26,5210.3046875,5383.63427734375,5177.36865234375,5279.34814453125,16812108040,154.57943725585938,158.0290069580078,152.08567810058594,156.3470916748047,7505283355.0,2939.8798828125,14606.6,41.0,7.345,47687440.1999331
2019-04-27,5279.47119140625,5310.75,5233.6357421875,5268.291015625,13111274675,156.27085876464844,160.58941650390625,155.62188720703125,158.4349365234375,5863109118.0,2939.8798828125,14606.6,42.0,5.876,47687440.1999331
2019-04-28,5271.74658203125,5326.23193359375,5255.68359375,5285.13916015625,12819992056,158.49977111816406,159.5653839111328,157.12551879882812,157.29507446289062,5379894433.0,2939.8798828125,14606.6,40.0,5.289,51477170.5469476
2019-04-29,5284.8583984375,5311.27490234375,5216.48779296875,5247.3525390625,13735490672,157.2910614013672,158.33392333984375,153.1865234375,155.20199584960938,6053776253.0,2943.030029296875,14606.6,42.0,5.876,51477170.5469476
2019-04-30,5247.72607421875,5363.25732421875,5224.18994140625,5350.7265625,13878964574,155.1727752685547,162.4322509765625,155.1727752685547,162.16603088378906,6275803460.0,2945.830078125,14606.6,42.0,5.876,44213520.7151697
2019-05-01,5350.91455078125,5418.00390625,5347.64599609375,5402.697265625,13679528236,162.18655395507812,164.06068420410156,159.66021728515625,160.81834411621094,5789172433.0,2923.72998046875,14606.6,51.0,5.876,44213520.7151697
2019-05-02,5402.4228515625,5522.2626953125,5394.21728515625,5505.28369140625,14644460907,160.85357666015625,162.93701171875,160.06069946289062,162.12278747558594,6044171062.0,2917.52001953125,14606.6,50.0,6.464,58109198.6542231
2019-05-03,5505.55224609375,5865.8818359375,5490.20166015625,5768.28955078125,18720780006,162.07516479492188,170.06874084472656,161.08062744140625,167.95240783691406,7299410672.0,2945.639892578125,14492.3,63.0,8.227,58109198.6542231
2019-05-04,5769.20263671875,5886.8935546875,5645.46923828125,5831.16748046875,17567780766,167.88722229003906,170.64593505859375,161.7914276123047,164.02658081054688,6658100049.0,2945.639892578125,14492.3,66.0,6.758,43006075.3622154
2019-05-05,5831.068359375,5833.86279296875,5708.03515625,5795.70849609375,14808830723,164.0152587890625,165.3999786376953,159.70065307617188,163.45069885253906,5938415562.0,2945.639892578125,14492.3,67.0,7.051,43006075.3622154
