ds,y,btc_volume_log1p,spx_close,hr_hash_rate,fg_fng_value,gt_bitcoin,btc_eth_ratio,fg_fng_value_ma30,gt_bitcoin_ma30,hr_hash_rate_ma30,fg_fng_value_z91d,gt_bitcoin_z91d,hr_hash_rate_z91d,fg_fng_value_z91d_l1,fg_fng_value_z91d_l3,fg_fng_value_z91d_l7,fg_fng_value_z91d_l14,gt_bitcoin_z91d_l28,gt_bitcoin_z91d_l35,gt_bitcoin_z91d_l42,gt_bitcoin_z91d_l49,gt_bitcoin_z91d_l56,hr_hash_rate_z91d_l14,hr_hash_rate_z91d_l28,m2_ma30,m2_lag30
2019-04-26,5279.34814453125,23.545365180490236,2939.8798828125,47687440.1999331,41.0,7.345,33.76684585545134,59.43333333333333,7.2865,45741055.93916159,-0.6065098610159402,0.8033377717455514,0.9157867812271606,0.6336180184271998,1.398705679024302,0.9881380953252374,-0.1755151912236834,-0.617941213689154,-0.7047855904989665,-1.150916721499599,-0.8631632691311624,-0.9550518110201698,1.1377569579580056,0.8923224702732806,14664.96,14589.2
2019-04-27,5268.291015625,23.296738359286177,2939.8798828125,47687440.1999331,42.0,5.876,33.25207893680479,59.2,7.306066666666666,45755632.75120388,-0.534740973996354,-0.1809863366794211,0.8996882264808547,-0.6065098610159402,1.1557362812881251,1.0372173030272938,1.1548452299246446,-1.0080348260414769,-1.4869052013917636,-1.1330181999864408,-0.8519735900647528,-1.7028874368952405,1.1158426628190352,0.8832510635632752,14665.54,14589.2
2019-04-28,5285.13916015625,23.27427166885996,2939.8798828125,51477170.5469476,40.0,5.289,33.60015676398774,58.86666666666667,7.306066666666666,45917674.90852188,-0.6816258674466538,-0.5754283274364881,1.934642823077995,-0.534740973996354,0.6336180184271998,1.0146732963797755,0.3892081763091358,-1.3864750471275415,-1.838812591868173,-1.4991068485777153,-1.2338386616234545,-1.2780701812004829,-1.564341882276093,0.1444072844581961,14667.416666666666,14550.3
2019-04-29,5247.3525390625,23.343248880136585,2943.030029296875,51477170.5469476,42.0,5.876,33.80982641580963,58.36666666666667,7.335433333333333,46079717.06583989,-0.5438819698724426,-0.1791027997801438,1.8734380735110865,-0.6816258674466538,-0.6065098610159402,0.9224337392174216,0.9947835414800662,-0.1878906793701769,-1.0317042101018494,-0.6998040129298944,-0.8199643651014714,-0.4862593096860039,-1.5295790728156058,0.143586146930421,14669.293333333331,14550.3
2019-04-30,5350.7265625,23.353640190899537,2945.830078125,44213520.7151697,42.0,5.876,32.99535996126354,57.9,7.3746,46084201.5635996,-0.5737299856070435,-0.1769145455497246,-0.1641800702062128,-0.5438819698724426,-0.534740973996354,1.398705679024302,0.2767777317691811,6.0,-1.0191081923323837,0.0932254003365981,-0.4131466075331854,-0.4814819821775639,0.5599925983672375,1.7802364826867676,14671.170000000002,14550.3
2019-05-01,5402.697265625,23.33916626294676,2923.72998046875,44213520.7151697,51.0,5.876,33.595031060143796,57.53333333333333,7.3844,46088686.06135931,0.0784431192976727,-0.1791787331822771,-0.181660767610888,-0.5737299856070435,-0.6816258674466538,1.1557362812881251,1.0364629520883395,5.739431717447692,0.1686344282449357,-0.3047001288822318,-1.2046396074240482,-0.476842750081056,0.5433109188364837,1.7283351837927308,14673.046666666669,14550.3
2019-05-02,5505.28369140625,23.40732800589648,2917.52001953125,58109198.6542231,50.0,6.464,33.957494668880464,57.2,7.159133333333333,46366090.82037696,-0.0271311955223894,0.2073401225478645,3.4952244754161876,0.0784431192976727,-0.5438819698724426,0.6336180184271998,1.2244394489778456,3.125569575370484,-0.6229079468065974,0.0971029882142602,-1.571111782773264,-0.4723350860140621,0.8927494245629697,0.1800614425811828,14674.923333333332,14550.3
2019-05-03,5768.28955078125,23.65289997416841,2945.639892578125,58109198.6542231,63.0,8.227,34.344786270539224,56.93333333333333,6.982866666666667,46643495.57939461,0.9944097419244688,1.35364594902946,3.249830676878031,-0.0271311955223894,-0.5737299856070435,-0.6065098610159402,0.9881380953252374,1.629983073731861,-0.617941213689154,-0.7047855904989665,-1.150916721499599,-0.8631632691311624,0.8730469476098033,0.1716514716300246,14672.99,14550.3
2019-05-04,5831.16748046875,23.58933242308592,2945.639892578125,43006075.3622154,66.0,6.758,35.550137371965555,57.1,6.8653666666666675,46597161.398534894,1.2271013264550537,0.3689949087040065,-0.5429765734673663,0.9944097419244688,0.0784431192976727,-0.534740973996354,1.0372173030272938,0.7902987904822468,-1.0080348260414769,-1.4869052013917636,-1.1330181999864408,-0.8519735900647528,-0.8125482634856215,0.0736939773418702,14671.056666666667,14550.3
2019-05-05,5795.70849609375,23.41848951031993,2945.639892578125,43006075.3622154,67.0,7.051,35.458450387676145,57.36666666666667,6.8261666666666665,46550827.21767518,1.3078983839815803,0.5495932168652313,-0.5560976300474413,1.2271013264550537,-0.0271311955223894,-0.6816258674466538,1.0146732963797755,0.7809533252368018,-1.3864750471275415,-1.838812591868173,-1.4991068485777153,-1.2338386616234545,-0.796741246516211,0.0593923124495094,14665.123333333331,14670.3
2019-05-06,5746.80712890625,23.47929138177059,2932.469970703125,50308167.4802404,57.0,7.051,33.28526016038355,57.1,6.8261666666666665,46758398.2148937,0.4301570365501727,0.5385323860711668,1.2662570411105594,1.3078983839815803,0.9944097419244688,-0.5438819698724426,0.9224337392174216,1.5797735772195924,-0.1878906793701769,-1.0317042101018494,-0.6998040129298944,-0.8199643651014714,-0.5828196545262805,0.8959775857605526,14659.19,14670.3
2019-05-07,5829.50146484375,23.615103688157923,2884.050048828125,50308167.4802404,69.0,8.521,34.33184605395885,57.1,6.875166666666667,46965969.21211222,1.487341253704599,1.488916045631176,1.2373715427966872,0.4301570365501727,1.2271013264550537,-0.5737299856070435,1.398705679024302,1.3515883493535374,6.0,-1.0191081923323837,0.0932254003365981,-0.4131466075331854,-0.607031210218171,0.8969589233757954,14653.256666666664,14670.3
2019-05-08,5982.45751953125,23.452464510987475,2879.419921875,50641334.152295,63.0,8.814,34.99573972180774,57.03333333333333,6.894733333333334,47086205.61571713,0.956127992738898,1.6397524291997252,1.290598924693934,1.487341253704599,1.3078983839815803,0.0784431192976727,1.1557362812881251,1.1402913135065658,5.739431717447692,0.1686344282449357,-0.3047001288822318,-1.2046396074240482,2.076030905533643,0.8979417135562197,14647.323333333332,14670.3
2019-05-09,6174.52880859375,23.54373034186483,2870.719970703125,50641334.152295,69.0,9.402,36.259051906437946,57.2,6.943700000000001,47206442.01932203,1.5718060807059429,1.9548757224601976,1.2881104508409125,0.956127992738898,0.4301570365501727,-0.0271311955223894,0.6336180184271998,1.1402913135065658,3.125569575370484,-0.6229079468065974,0.0971029882142602,-1.571111782773264,2.0234865342513704,0.8830499047103716,14641.39,14670.3
2019-05-10,6378.84912109375,23.689562882126793,2881.39990234375,41645834.0068216,71.0,10.283,36.8415614832464,57.5,7.031833333333334,47026828.41807783,1.7389501381407668,2.4037932914351927,-0.9425773698605984,1.5718060807059429,1.487341253704599,0.9944097419244688,-0.6065098610159402,0.5372682601085786,1.629983073731861,-0.617941213689154,-0.7047855904989665,-1.150916721499599,0.9157867812271606,1.1377569579580056,14638.04,14670.3
2019-05-11,7204.771484375,24.085984390963496,2881.39990234375,41645834.0068216,76.0,12.34,37.0798285430993,57.86666666666667,7.188533333333334,46847214.81683362,2.175465272600543,3.385105607974623,-0.934659446625738,1.7389501381407668,0.956127992738898,1.2271013264550537,-0.534740973996354,-0.0664392689459331,0.7902987904822468,-1.0080348260414769,-1.4869052013917636,-1.1330181999864408,0.8996882264808547,1.1158426628190352,14634.69,14670.3
2019-05-12,6972.37158203125,24.047342177189076,2881.39990234375,52640334.1846224,75.0,13.515,37.22065804796004,58.96666666666667,7.413766666666666,47002304.66157637,2.013230874512066,3.696730221649194,1.7622354458124767,2.175465272600543,1.5718060807059429,1.3078983839815803,-0.6816258674466538,-0.0664392689459337,0.7809533252368018,-1.3864750471275415,-1.838812591868173,-1.4991068485777153,1.934642823077995,-1.564341882276093,14629.746666666666,14718.1
2019-05-13,7814.9150390625,24.079384684181527,2811.8701171875,52640334.1846224,78.0,14.397,39.70059744887763,59.5,7.6978,47157394.50631911,2.224477294087557,3.776041006420981,1.7113606541353514,2.013230874512066,1.7389501381407668,0.4301570365501727,-0.5438819698724426,0.5372682601085786,1.5797735772195924,-0.1878906793701769,-1.0317042101018494,-0.6998040129298944,1.8734380735110865,-1.5295790728156058,14624.803333333331,14718.1
2019-05-14,7994.416015625,24.189984139158778,2834.409912109375,50641334.152295,78.0,17.041,36.81542014225374,60.4,8.069966666666668,47553056.65162399,2.158567688928356,4.426698910024811,1.199900395582657,2.224477294087557,2.175465272600543,1.487341253704599,-0.5737299856070435,0.5320605326777792,1.3515883493535374,6.0,-1.0191081923323837,0.0932254003365981,-0.1641800702062128,0.5599925983672375,14619.86,14718.1
2019-05-15,8205.16796875,24.067685188448863,2850.9599609375,50641334.152295,77.0,14.691,33.19873093392696,60.96666666666667,8.3344,47948718.79692885,1.9919109155103547,3.1825471523469098,1.178759121213676,2.158567688928356,2.013230874512066,0.956127992738898,0.0784431192976727,0.9228069439266218,1.1402913135065658,5.739431717447692,0.1686344282449357,-0.3047001288822318,-0.181660767610888,0.5433109188364837,14614.916666666666,14718.1
2019-05-16,7884.9091796875,24.224827199812218,2876.320068359375,48642334.1199676,75.0,13.809,29.86594783541477,61.8,8.569433333333333,48034101.75939593,1.7493360670657223,2.678708506327483,0.6926576965254158,1.9919109155103547,2.224477294087557,1.5718060807059429,-0.0271311955223894,0.5159261641533196,1.1402913135065658,3.125569575370484,-0.6229079468065974,0.0971029882142602,3.4952244754161876,0.8927494245629697,14609.973333333332,14718.1
2019-05-17,7343.8955078125,24.12668225159939,2859.530029296875,48642334.1199676,65.0,13.515,30.126999110379764,61.93333333333333,8.7751,48119484.72186299,0.7960349297197004,2.448850646095715,0.6757961262765888,1.7493360670657223,2.158567688928356,1.7389501381407668,0.9944097419244688,0.1140887640867452,0.5372682601085786,1.629983073731861,-0.617941213689154,-0.7047855904989665,3.249830676878031,0.8730469476098033,14604.966666666667,14718.1
2019-05-18,7271.2080078125,23.784518332252823,2859.530029296875,50986743.450853,67.0,9.99,30.994696714994305,62.03333333333333,8.882833333333334,48240641.47099547,0.962892333050913,1.094727265522101,1.2222953417988365,0.7960349297197004,1.9919109155103547,2.175465272600543,1.2271013264550537,0.1076426645904687,-0.0664392689459331,0.7902987904822468,-1.0080348260414769,-1.4869052013917636,-0.5429765734673663,-0.8125482634856215,14599.96,14718.1
2019-05-19,8197.689453125,23.977602316376164,2859.530029296875,50986743.450853,70.0,11.165,31.3736470925154,62.333333333333336,9.049333333333331,48361798.22012795,1.2240998604901605,1.4978520348676712,1.205659945528032,0.962892333050913,1.7493360670657223,2.013230874512066,1.3078983839815803,-0.0992647769968697,-0.0664392689459337,0.7809533252368018,-1.3864750471275415,-1.838812591868173,-0.5560976300474413,-0.796741246516211,14594.213333333337,14740.3
2019-05-20,7978.30908203125,23.894773468487266,2840.22998046875,53659544.8294566,73.0,11.752,31.67700061055897,62.7,9.235399999999998,48762727.70818566,1.483384395728536,1.670147918180359,1.8079479616154648,1.2240998604901605,0.7960349297197004,2.224477294087557,0.4301570365501727,0.2952946701145383,0.5372682601085786,1.5797735772195924,-0.1878906793701769,-1.0317042101018494,1.2662570411105594,-0.5828196545262805,14588.466666666664,14740.3
2019-05-21,7963.32763671875,23.947218554836173,2864.360107421875,53659544.8294566,68.0,11.752,31.20232014821628,62.9,9.431266666666666,49163657.19624337,1.006566684402374,1.6267406739010708,1.7598855249752712,1.483384395728536,0.962892333050913,2.158567688928356,1.487341253704599,1.8392943973547904,0.5320605326777792,1.3515883493535374,6.0,-1.0191081923323837,1.2373715427966872,-0.607031210218171,14582.72,14740.3
2019-05-22,7680.06640625,23.93085715765832,2856.27001953125,55659279.4193742,69.0,9.99,31.38578056629004,63.166666666666664,9.5488,49608344.65883376,1.0832153783880736,0.9711114626249616,2.1498720846410717,1.006566684402374,1.2240998604901605,1.9919109155103547,0.956127992738898,1.0298640157376957,0.9228069439266218,1.1402913135065658,5.739431717447692,0.1686344282449357,1.290598924693934,2.076030905533643,14576.973333333332,14740.3
2019-05-23,7881.8466796875,23.920186719045144,2822.239990234375,55659279.4193742,65.0,9.696,32.04449935066651,63.06666666666667,9.5782,50053032.12142415,0.7018388531735112,0.8486316141797297,2.1147338927790247,1.0832153783880736,1.483384395728536,1.7493360670657223,1.5718060807059429,0.819914218384677,0.5159261641533196,1.1402913135065658,3.125569575370484,-0.6229079468065974,1.2881104508409125,2.0234865342513704,14571.226666666666,14740.3
2019-05-24,7987.37158203125,23.978247026999075,2826.06005859375,50993232.0428998,64.0,9.696,32.015440010451215,63.03333333333333,9.646766666666666,50036900.837955885,0.6048012225390875,0.8316153365913894,1.0312360973548629,0.7018388531735112,1.006566684402374,0.7960349297197004,1.7389501381407668,0.8033377717455514,0.1140887640867452,0.5372682601085786,1.629983073731861,-0.617941213689154,-0.9425773698605984,0.9157867812271606,14566.326666666666,14740.3
2019-05-25,8052.5439453125,23.82591400578796,2826.06005859375,50993232.0428998,69.0,8.227,31.985017577981175,63.4,9.676166666666669,50020769.55448763,1.0584122823392283,0.2965000392184972,1.0089032566481717,0.6048012225390875,1.0832153783880736,0.962892333050913,2.175465272600543,-0.1809863366794211,0.1076426645904687,-0.0664392689459331,0.7902987904822468,-1.0080348260414769,-0.934659446625738,0.8996882264808547,14561.426666666668,14740.3
2019-05-26,8673.2158203125,24.007103971591093,2826.06005859375,54992701.222735,67.0,8.814,32.47548386315327,64.26666666666667,9.725133333333332,50264278.2552477,0.8771277851176071,0.5005103632444989,1.892577136406166,1.0584122823392283,0.7018388531735112,1.2240998604901605,2.013230874512066,-0.5754283274364881,-0.0992647769968697,-0.0664392689459337,0.7809533252368018,-1.3864750471275415,1.7622354458124767,1.934642823077995,14560.983333333334,14606.6
2019-05-27,8805.7783203125,24.05367729645949,2826.06005859375,54992701.222735,70.0,13.809,32.27183577796311,65.2,9.989566666666668,50507786.95600776,1.1297630038251776,2.200466081853828,1.8347188484145076,0.8771277851176071,0.6048012225390875,1.483384395728536,2.224477294087557,-0.1791027997801438,0.2952946701145383,0.5372682601085786,1.5797735772195924,-0.1878906793701769,1.7113606541353514,1.8734380735110865,14560.54,14606.6
2019-05-28,8719.9619140625,23.91073021833419,2802.389892578125,54659412.1244154,71.0,11.165,32.08596751805691,66.23333333333333,10.185433333333332,50613861.67525669,1.1994199189929953,1.250171079423144,1.7084224517067834,1.1297630038251776,1.0584122823392283,1.006566684402374,2.158567688928356,-0.1769145455497246,1.8392943973547904,0.5320605326777792,1.3515883493535374,6.0,1.199900395582657,-0.1641800702062128,14560.096666666666,14606.6
2019-05-29,8659.4873046875,23.87913710880478,2783.02001953125,54659412.1244154,71.0,11.165,32.136962309633,67.2,10.361733333333332,50719936.39450562,1.1786142191653524,1.2218648014567255,1.6622013530210715,1.1994199189929953,0.8771277851176071,1.0832153783880736,1.9919109155103547,-0.1791787331822771,1.0298640157376957,0.9228069439266218,1.1402913135065658,5.739431717447692,1.178759121213676,-0.181660767610888,14559.653333333332,14606.6
2019-05-30,8319.47265625,24.099026721598108,2788.860107421875,53664058.5059824,73.0,10.871,32.51585582323253,68.23333333333333,10.528233333333333,51034954.32086603,1.3437020081568771,1.0961562662176716,1.4047612653200106,1.1786142191653524,1.1297630038251776,0.7018388531735112,1.7493360670657223,0.2073401225478645,0.819914218384677,0.5159261641533196,1.1402913135065658,3.125569575370484,0.6926576965254158,3.4952244754161876,14559.209999999995,14606.6
2019-05-31,8574.501953125,23.956643636342008,2752.06005859375,53664058.5059824,61.0,10.577,31.980859468593017,68.56666666666666,10.684933333333332,51349972.24722646,0.1863940401111881,0.9738802453254436,1.3791665403161912,1.3437020081568771,1.1994199189929953,0.6048012225390875,0.7960349297197004,1.35364594902946,0.8033377717455514,0.1140887640867452,0.5372682601085786,1.629983073731861,0.6757961262765888,3.249830676878031,14558.41,14606.6
2019-06-01,8564.0166015625,23.836261168547413,2752.06005859375,55994233.735333,62.0,8.814,32.26939881957251,68.96666666666667,10.763266666666665,51279473.41659679,0.2649262874101989,0.3566460358845214,1.841998133102109,0.1863940401111881,1.1786142191653524,1.0584122823392283,0.962892333050913,0.3689949087040065,-0.1809863366794211,0.1076426645904687,-0.0664392689459331,0.7902987904822468,1.2222953417988365,-0.5429765734673663,14557.61,14606.6
2019-06-02,8742.9580078125,23.73222110129597,2752.06005859375,55994233.735333,63.0,8.814,32.35430113780739,68.96666666666667,10.782833333333334,51208974.58596712,0.346591586581272,0.3437321637819535,1.7866304765690018,0.2649262874101989,1.3437020081568771,0.8771277851176071,1.2240998604901605,0.5495932168652313,-0.5754283274364881,-0.0992647769968697,-0.0664392689459337,0.7809533252368018,1.205659945528032,-0.5560976300474413,14560.62,14492.3
2019-06-03,8208.9951171875,23.81451333459989,2744.449951171875,44127906.056322,66.0,9.402,32.49698165130798,68.96666666666667,10.870966666666668,51246368.942437336,0.6293930217376363,0.5334622534226271,-0.7479993876078499,0.346591586581272,0.1863940401111881,1.1297630038251776,1.483384395728536,0.5385323860711668,-0.1791027997801438,0.2952946701145383,0.5372682601085786,1.5797735772195924,1.8079479616154648,1.2662570411105594,14563.63,14492.3
2019-06-04,7707.77099609375,23.92640779312247,2803.27001953125,44127906.056322,42.0,10.871,31.93755536586471,68.13333333333334,10.9983,51283763.298907556,-1.8608857999963413,1.0197677011616142,-0.7450452743670526,0.6293930217376363,0.2649262874101989,1.1994199189929953,1.006566684402374,1.488916045631176,-0.1769145455497246,1.8392943973547904,0.5320605326777792,1.3515883493535374,1.7598855249752712,1.2373715427966872,14566.639999999998,14492.3
2019-06-05,7824.2314453125,23.803381696636603,2826.14990234375,59331638.3950548,27.0,9.402,31.670509831703136,67.13333333333334,11.076666666666664,51584545.66273471,-3.2584403212573414,0.4987514568240194,2.3894123000769816,-1.8608857999963413,0.346591586581272,1.1786142191653524,1.0832153783880736,1.6397524291997252,-0.1791787331822771,1.0298640157376957,0.9228069439266218,1.1402913135065658,2.1498720846410717,1.290598924693934,14569.65,14492.3
2019-06-06,7822.0234375,23.69237745818289,2843.489990234375,59331638.3950548,34.0,8.814,31.35402063053723,65.96666666666667,11.086433333333334,51885328.026561856,-2.453425318066469,0.283746450591916,2.2953282706131195,-3.2584403212573414,0.6293930217376363,1.3437020081568771,0.7018388531735112,1.9548757224601976,0.2073401225478645,0.819914218384677,0.5159261641533196,1.1402913135065658,2.1147338927790247,1.2881104508409125,14572.66,14492.3
2019-06-07,8043.951171875,23.675120579245384,2873.340087890625,58589992.9151166,27.0,9.696,32.05650845741786,64.76666666666667,11.115833333333336,52150283.3186559,-2.949304144874635,0.5751986186788095,2.0720200831457665,-2.453425318066469,-1.8608857999963413,0.1863940401111881,0.6048012225390875,2.4037932914351927,1.35364594902946,0.8033377717455514,0.1140887640867452,0.5372682601085786,1.0312360973548629,-0.9425773698605984,14580.063333333334,14492.3
2019-06-08,7954.1279296875,23.52800241052587,2873.340087890625,58589992.9151166,62.0,7.345,32.36831402922825,64.53333333333333,11.047266666666667,52415238.61074996,0.2486623943752883,-0.2534124176584438,2.007519717189195,-2.949304144874635,-3.2584403212573414,0.2649262874101989,1.0584122823392283,3.385105607974623,0.3689949087040065,-0.1809863366794211,0.1076426645904687,-0.0664392689459331,1.0089032566481717,-0.934659446625738,14587.466666666664,14492.3
2019-06-09,7688.0771484375,23.533314501216424,2873.340087890625,54510942.7754566,62.0,7.345,32.983765843107655,64.23333333333333,10.949333333333334,52844075.56970446,0.2417439459144993,-0.2640615884166034,1.184658148527449,0.2486623943752883,-2.453425318066469,0.346591586581272,0.8771277851176071,3.696730221649194,0.5495932168652313,-0.5754283274364881,-0.0992647769968697,-0.0664392689459337,1.892577136406166,1.7622354458124767,14592.286666666663,14569.8
2019-06-10,8000.32958984375,23.651215673178065,2886.72998046875,54510942.7754566,46.0,9.108,32.321935626215094,63.233333333333334,10.8416,53272912.52865896,-1.2055516181815364,0.3440823288376564,1.158686847282021,0.2417439459144993,-2.949304144874635,0.6293930217376363,1.1297630038251776,3.776041006420981,0.5385323860711668,-0.1791027997801438,0.2952946701145383,0.5372682601085786,1.8347188484145076,1.7113606541353514,14597.106666666668,14569.8
2019-06-11,7927.71435546875,23.562769936934988,2885.719970703125,53027651.8155803,61.0,8.521,32.25508720812925,62.766666666666666,10.675133333333331,53285823.11635756,0.1539973820667556,0.1253505483047622,0.8492135002222271,-1.2055516181815364,0.2486623943752883,-1.8608857999963413,1.1994199189929953,4.426698910024811,1.488916045631176,-0.1769145455497246,1.8392943973547904,0.5320605326777792,1.7084224517067834,1.199900395582657,14601.926666666666,14569.8
2019-06-12,8145.857421875,23.66951543300896,2879.840087890625,53027651.8155803,60.0,8.227,31.2217505125286,62.166666666666664,10.469466666666667,53298733.70405615,0.0570720132417098,0.0082039143582947,0.830903333859409,0.1539973820667556,0.2417439459144993,-3.2584403212573414,1.1786142191653524,3.1825471523469098,1.6397524291997252,-0.1791787331822771,1.0298640157376957,0.9228069439266218,1.6622013530210715,1.178759121213676,14606.746666666668,14569.8
