ds,ds,btc_high,btc_low,btc_close,btc_volume,eth_open,eth_high,eth_low,eth_close,eth_volume,spx_close,m2,fg_fng_value,gt_bitcoin,hr_hash_rate,btc_ret1d,eth_ret1d,spx_ret1d,btc_ret5d,btc_ret20d,vol_10d,vol_20d,sma_10,sma_20,sma_50,sma_200,sma_ratio_10_50,sma_ratio_50_200,macd_line,macd_signal,macd_hist,rsi_14,btc_volume_log1p,fg_fng_value_ma30,gt_bitcoin_ma30,hr_hash_rate_ma30,fg_fng_value_z91d,gt_bitcoin_z91d,hr_hash_rate_z91d,m2_chg1d,btc_ret1d_l1,btc_ret1d_l2,btc_ret1d_l3,btc_ret1d_l5,btc_ret1d_l10,eth_ret1d_l1,eth_ret1d_l2,eth_ret1d_l3,spx_ret1d_l1,spx_ret1d_l2,spx_ret1d_l5,macd_hist_l1,macd_hist_l3,macd_hist_l5,rsi_14_l1,rsi_14_l3,rsi_14_l5,fg_fng_value_z91d_l1,fg_fng_value_z91d_l3,fg_fng_value_z91d_l7,fg_fng_value_z91d_l14,gt_bitcoin_z91d_l7,gt_bitcoin_z91d_l14,gt_bitcoin_z91d_l28,y_next,roc_5,roc_10,roc_20,stoch_k_14,stoch_d_14,rsi_14_slope_5,macd_hist_slope_5
5095.7587890625,2019-04-14 00:00:00+00:00,5184.01611328125,5053.568359375,5167.72216796875,10391952498,164.47608947753906,168.59103393554688,162.78147888183594,167.83851623535156,4846298303.0,2907.409912109375,14718.1,51.0,5.876,38771469.7931489,0.0138610176152909,0.0200105735736624,0.0,-0.0071797232146657,0.265412887071669,0.0232070375686669,0.0387583323280933,5153.301220703125,4745.929357910156,4259.56701171875,3966.6322649613167,1.2098180886755785,1.0738497362977228,299.2664135696896,291.1912074407057,8.075206128983893,70.96910709514596,23.064297545384324,56.46666666666667,6.591166666666666,46072555.208407365,0.3892081763091358,-0.0664392689459337,-1.564341882276093,0.0,0.0013837183556812,0.0049342631676374,-0.0500755252871911,-0.0161632267879205,-0.0101504618478838,-0.0013544536714693,-0.004607031666957,-0.0691013601549412,0.0,0.0065875783895457,-0.0060859764356697,18.151868567502163,57.40774229803759,93.4035215059084,69.15786896678668,68.37728975986923,82.39860959481577,1.1548452299246446,1.376098968061554,1.7834056228424209,1.103705089329905,0.7809533252368018,-1.3864750471275415,-1.4991068485777153,-0.0196616856812461,-0.007179723214665756,0.04855476870169362,0.265412887071669,86.55402907746098,82.85949100961084,-11.429502499669809,-85.32831537692451
5167.32177734375,2019-04-15 00:00:00+00:00,5196.60693359375,5024.0693359375,5067.1083984375,12290155061,167.89747619628906,168.81845092773438,159.5557403564453,161.5741729736328,5672311824.0,2905.580078125,14718.1,60.0,6.758,38771469.7931489,-0.0196616856812461,-0.0380379916505102,-0.0006295672443563,-0.0495582118298276,0.2402127285676201,0.0234349393671345,0.0394267860175192,5156.3439453125,4800.030737304687,4284.700629882813,3977.2137662447417,1.2034315558362652,1.0773121289702257,281.5166615743092,289.2562982674264,-7.739636693117234,65.14208006562502,23.232064377369092,56.666666666666664,6.649933333333333,45826337.736907974,0.9947835414800662,0.5372682601085786,-1.5295790728156058,0.0,0.0138610176152909,0.0013837183556812,0.0049342631676374,0.0227168029339157,0.022870127391311,0.0200105735736624,-0.0013544536714693,-0.004607031666957,0.0,0.0,0.0034718377544997,8.075206128983893,35.747337023732996,85.70508728014244,70.96910709514596,68.97983066982346,84.13016671162853,0.3892081763091358,-0.1755151912236834,1.4693225757369228,1.5223619927126324,1.5797735772195924,-0.1878906793701769,-0.6998040129298944,0.0327034095462472,-0.04955821182982767,0.006022955629136462,0.2402127285676201,42.10512445481009,69.98680128189014,-18.98808664600351,-93.44472397325967
5066.57763671875,2019-04-16 00:00:00+00:00,5238.9453125,5055.19482421875,5235.5595703125,11618660197,161.52655029296875,167.66632080078125,160.8887481689453,167.62344360351562,5180105341.0,2907.06005859375,14718.1,50.0,6.758,46080845.2459556,0.0327034095462472,0.0367557439619368,0.0005092283251393,0.0332207230036107,0.2476463359520888,0.0255567498133181,0.0395930483765296,5173.9181640625,4857.455407714844,4311.7578955078125,3989.198011997768,1.1999556304988563,1.0808583285512336,277.8396939602726,286.97297740599566,-9.133283445723066,69.63701542040023,23.175878280345525,56.4,6.718500000000001,45894159.56864308,0.2767777317691811,0.5320605326777792,0.5599925983672375,0.0,-0.0196616856812461,0.0138610176152909,0.0013837183556812,-0.0500755252871911,0.004583028638013,-0.0380379916505102,0.0200105735736624,-0.0013544536714693,-0.0006295672443563,0.0,3.812234034228368e-05,-7.739636693117234,18.151868567502163,57.40774229803759,65.14208006562502,69.15786896678668,68.37728975986923,0.9947835414800662,1.1548452299246446,1.3683336287002763,1.3527814663259825,1.3515883493535374,6.0,0.0932254003365981,0.0031234202806835,0.033220723003610786,0.03414333653737067,0.24764633595208885,77.84902587537505,68.8360598025487,1.2597256605310037,-66.54102574376066
5236.13525390625,2019-04-17 00:00:00+00:00,5274.275390625,5219.20556640625,5251.93798828125,12438480677,167.55369567871094,168.93858337402344,165.50189208984375,166.9507598876953,5596102715.0,2900.449951171875,14718.1,61.0,7.345,46080845.2459556,0.0031234202806835,-0.0040211386007475,-0.0022764008207385,0.0314098801166569,0.2551735403728052,0.0241731570550819,0.0394606407201704,5179.222265625,4916.596948242188,4339.709497070313,4001.110653283461,1.1934490705245204,1.0846262133512814,273.0991550241588,284.1982129296283,-11.099057905469522,70.04152083701894,23.244060784805157,56.56666666666667,6.787033333333334,45961981.40037819,1.0364629520883395,0.9228069439266218,0.5433109188364837,0.0,0.0327034095462472,-0.0196616856812461,0.0138610176152909,0.0049342631676374,0.0271160901487466,0.0367557439619368,-0.0380379916505102,0.0200105735736624,0.0005092283251393,-0.0006295672443563,0.0065875783895457,-9.133283445723066,8.075206128983893,35.747337023732996,69.63701542040023,70.96910709514596,68.97983066982346,0.2767777317691811,0.3892081763091358,1.2080558919469886,2.0863533949096165,1.1402913135065658,5.739431717447692,-0.3047001288822318,0.0088050481064492,0.03140988011665691,0.01015066666930764,0.25517354037280526,81.92576477594505,67.29330503537672,1.0616901671954793,-46.84639492920252
5251.48046875,2019-04-18 00:00:00+00:00,5319.986328125,5250.5068359375,5298.3857421875,13256489918,166.9132080078125,175.36532592773438,166.672119140625,173.81402587890625,6971581464.0,2905.030029296875,14718.1,64.0,6.758,47352040.9768785,0.0088050481064492,0.0402869928668732,0.0015778468242499,0.0388312098674248,0.2568117626767492,0.0236792582039441,0.0394501213044744,5180.083740234375,4976.597509765625,4368.656264648437,4013.2347195349007,1.1857384574181498,1.0885623617735285,269.97805041403535,281.35418042650974,-11.376130012474391,71.21279051831347,23.307753074670774,56.833333333333336,6.816433333333333,45790602.60391363,1.2244394489778456,0.5159261641533196,0.8927494245629697,0.0,0.0031234202806835,0.0327034095462472,-0.0196616856812461,0.0013837183556812,0.0173284725262092,-0.0040211386007475,0.0367557439619368,-0.0380379916505102,-0.0022764008207385,0.0005092283251393,0.0,-11.099057905469522,-7.739636693117234,18.151868567502163,70.04152083701894,65.14208006562502,69.15786896678668,1.0364629520883395,0.9947835414800662,1.376098968061554,1.332410153200511,1.1402913135065658,3.125569575370484,0.0971029882142602,0.0010237043606338,0.03883120986742483,0.001627242249547578,0.2568117626767492,90.91049411509249,83.56176158880419,2.054921551526789,-29.527998579976554
5298.154296875,2019-04-19 00:00:00+00:00,5336.68017578125,5233.3349609375,5303.8125,13780238655,173.7878875732422,173.97889709472656,170.62020874023438,173.70843505859375,6541053061.0,2905.030029296875,14740.3,61.0,6.17,47352040.9768785,0.0010237043606338,-0.0006076776924111,0.0,0.0259938966127677,0.2558158174727047,0.0229759076036186,0.0394651250326869,5189.969140625,5036.455126953125,4397.636806640625,4025.1845137984665,1.1801722990829795,1.0925304893639978,264.88897135224033,278.0611386116559,-13.172167259415572,71.3537083506682,23.346501421395015,57.03333333333333,6.836033333333334,45619223.80744907,0.9881380953252374,0.1140887640867452,0.8730469476098033,22.19999999999891,0.0088050481064492,0.0031234202806835,0.0327034095462472,0.0138610176152909,-0.0161632267879205,0.0402869928668732,-0.0040211386007475,0.0367557439619368,0.0015778468242499,-0.0022764008207385,0.0,-11.376130012474391,-9.133283445723066,8.075206128983893,71.21279051831347,69.63701542040023,70.96910709514596,1.2244394489778456,0.2767777317691811,-0.1755151912236834,1.172515678903062,0.5372682601085786,1.629983073731861,-0.7047855904989665,0.0064038360371139,0.025993896612767742,0.018814173398101985,0.25581581747270477,92.1660125125417,88.33409046785975,0.38460125552224156,-21.247373388399467
5304.16064453125,2019-04-20 00:00:00+00:00,5358.49072265625,5295.8779296875,5337.88623046875,13169647522,173.71881103515625,176.705810546875,171.78883361816406,173.7512664794922,6142567812.0,2905.030029296875,14740.3,62.0,6.17,41631660.1877254,0.0064038360371139,0.0002465403667004,0.0,0.0520594183311278,0.2625255106769071,0.0218854560052288,0.0393763526324747,5191.302587890625,5098.0792236328125,4427.202856445312,4037.22764881379,1.1725919855542428,1.0965948025611345,260.60125575600796,274.56916204052635,-13.967906284518392,72.27152574948434,23.301180588713983,57.03333333333333,6.845833333333333,45568908.09406547,1.0372173030272938,0.1076426645904687,-0.8125482634856215,0.0,0.0010237043606338,0.0088050481064492,0.0031234202806835,-0.0196616856812461,0.0227168029339157,-0.0006076776924111,0.0402869928668732,-0.0040211386007475,0.0,0.0015778468242499,-0.0006295672443563,-13.172167259415572,-11.099057905469522,-7.739636693117234,71.3537083506682,70.04152083701894,65.14208006562502,0.9881380953252374,1.0364629520883395,1.1548452299246446,1.5571200063784698,-0.0664392689459331,0.7902987904822468,-1.4869052013917636,-0.0043849235036379,0.052059418331127816,0.002501206501300146,0.2625255106769071,99.99999999999962,94.35883554254458,7.129445683859316,-6.228269591401158
5335.87890625,2019-04-21 00:00:00+00:00,5359.9248046875,5257.33935546875,5314.53125,13731844223,173.7154083251953,174.4207763671875,167.4285888671875,170.04652404785156,6005571688.0,2905.030029296875,14740.3,62.0,5.876,41631660.1877254,-0.0043849235036379,-0.0215527030300037,0.0,0.0149710852812425,0.2453665887379568,0.013294980452853,0.0395708839988603,5216.30693359375,5155.896630859375,4456.205180664063,4048.839499733665,1.17057153387547,1.1006129487121417,252.4090441744902,270.1371384673191,-17.728094292828928,70.60178867948056,23.342983368463532,57.233333333333334,6.865399999999999,45518592.38068188,1.0146732963797755,-0.0992647769968697,-0.796741246516211,0.0,0.0064038360371139,0.0010237043606338,0.0088050481064492,0.0327034095462472,-0.0500755252871911,0.0002465403667004,-0.0006076776924111,0.0402869928668732,0.0,0.0,0.0005092283251393,-13.967906284518392,-11.376130012474391,-9.133283445723066,72.27152574948434,71.21279051831347,69.63701542040023,1.0372173030272938,1.2244394489778456,0.3892081763091358,1.7834056228424209,-0.0664392689459337,0.7809533252368018,-1.838812591868173,0.0158365833575135,0.01497108528124258,0.048191808284853366,0.2453665887379568,91.4575296470921,94.5411807198778,0.9647732590803315,-8.594810847105862
5312.49462890625,2019-04-22 00:00:00+00:00,5422.6875,5280.27685546875,5399.365234375,14601631648,170.01748657226562,173.06912231445312,168.72955322265625,171.87466430664062,6094878077.0,2907.969970703125,14740.3,61.0,6.464,42318655.5416624,0.0158365833575135,0.0106934448149935,0.0010115058169324,0.0276842483580725,0.1011611923270763,0.0137448673376455,0.0190389672909613,5247.28955078125,5181.87099609375,4487.248969726563,4061.006398243947,1.169377849587205,1.1049598374597316,249.88157181233785,266.08602513632286,-16.204453323985035,73.03847877438676,23.4043991161972,57.6,6.924166666666666,45471064.096770205,0.9224337392174216,0.2952946701145383,-0.5828196545262805,0.0,-0.0043849235036379,0.0064038360371139,0.0010237043606338,0.0031234202806835,0.0049342631676374,-0.0215527030300037,0.0002465403667004,-0.0006076776924111,0.0,0.0,-0.0022764008207385,-17.728094292828928,-13.172167259415572,-11.099057905469522,70.60178867948056,71.3537083506682,70.04152083701894,1.0146732963797755,0.9881380953252374,0.9947835414800662,1.4693225757369228,0.5372682601085786,1.5797735772195924,-1.0317042101018494,0.0315376787102419,0.027684248358072594,0.0590941284747295,0.10116119232707632,99.99999999999969,97.1525098823638,2.9969579373678243,-5.1053954185155135
5399.36572265625,2019-04-23 00:00:00+00:00,5633.80224609375,5389.40869140625,5572.3623046875,15867308108,172.00721740722656,176.8507843017578,170.89675903320312,171.4477996826172,7097827092.0,2933.679931640625,14740.3,68.0,8.814,42318655.5416624,0.0315376787102419,-0.0024866700478858,0.008802351174995,0.0504168789618653,0.113791378067809,0.0157962455847323,0.0197198144783913,5294.867138671875,5211.8380126953125,4523.465073242188,4074.5006474086217,1.1705334412755364,1.1101888218177376,258.85404127646507,264.6396283643513,-5.785587087886256,77.19041230810957,23.487526735736346,58.4,7.071066666666666,45423535.812858544,1.398705679024302,1.8392943973547904,-0.607031210218171,0.0,0.0158365833575135,-0.0043849235036379,0.0064038360371139,0.0088050481064492,0.0013837183556812,0.0106934448149935,-0.0215527030300037,0.0002465403667004,0.0010115058169324,0.0,0.0015778468242499,-16.204453323985035,-13.967906284518392,-11.376130012474391,73.03847877438676,72.27152574948434,71.21279051831347,0.9224337392174216,1.0372173030272938,0.2767777317691811,1.3683336287002763,0.5320605326777792,1.3515883493535374,-1.0191081923323837,-0.0194793465759453,0.05041687896186531,0.08924808882929014,0.11379137806780903,99.9999999999998,97.15250988236386,5.977621789796103,5.590542924588135
5571.50830078125,2019-04-24 00:00:00+00:00,5642.04443359375,5418.26318359375,5464.86669921875,17048033399,171.3495330810547,171.57321166992188,161.9766845703125,165.8260955810547,7351304156.0,2927.25,14740.3,65.0,7.639,51477170.5469476,-0.0194793465759453,-0.0333392230053233,-0.0021941686030357,0.0299138280252861,0.1044624933397475,0.0180029759064704,0.0202182394281063,5324.581591796875,5238.94140625,4554.834907226563,4086.804771760924,1.168995518004188,1.1145222641168575,254.3587022006941,262.5834431316199,-8.224740930925805,69.97914977325064,23.559300690914903,59.03333333333333,7.1592,45575007.46998893,1.1557362812881251,1.0298640157376957,2.076030905533643,0.0,0.0315376787102419,0.0158365833575135,-0.0043849235036379,0.0010237043606338,0.0138610176152909,-0.0024866700478858,0.0106934448149935,-0.0215527030300037,0.008802351174995,0.0010115058169324,0.0,-5.785587087886256,-17.728094292828928,-13.172167259415572,77.19041230810957,70.60178867948056,71.3537083506682,1.398705679024302,1.0146732963797755,1.0364629520883395,1.2080558919469886,0.9228069439266218,1.1402913135065658,0.1686344282449357,-0.0476609104068952,0.029913828025286193,0.055907724638053935,0.10446249333974755,78.83421928283741,92.94473976094564,-1.3745585774175595,4.947426328489767
