ds,y,btc_volume_log1p,spx_close,hr_hash_rate,fg_fng_value,gt_bitcoin,btc_eth_ratio,fg_fng_value_ma30,gt_bitcoin_ma30,hr_hash_rate_ma30,fg_fng_value_z91d,gt_bitcoin_z91d,hr_hash_rate_z91d,fg_fng_value_z91d_l1,fg_fng_value_z91d_l3,fg_fng_value_z91d_l7,fg_fng_value_z91d_l14,gt_bitcoin_z91d_l28,gt_bitcoin_z91d_l35,gt_bitcoin_z91d_l42,gt_bitcoin_z91d_l49,gt_bitcoin_z91d_l56,hr_hash_rate_z91d_l14,hr_hash_rate_z91d_l28,m2_ma30,m2_lag30,rsi_14,sma_50,sma_200,macd_12_26,macd_signal_9,macd_hist,sma_ratio_50_200
2021-04-06,58192.359375,24.91379940464695,4073.93994140625,179426264.84009933,75.0,25.0,27.470231696185724,71.63333333333334,29.324566666666662,162410249.73002604,-0.2351467845021509,-0.9731247746260354,2.1450448170303416,-0.587850930366392,-0.4508097630125351,-0.5872663147467574,-1.2684309675553795,-0.1031966406086954,0.0810230545154131,2.434351443852663,0.9304127727529172,2.971589421891589,0.974917560932456,1.3415827237759084,19870.883333333335,19621.1,56.042377295939076,54341.685234375,30545.87987792969,1406.1841203164804,1472.9249058022403,-66.74078548575994,1.7790184945249683
2021-04-07,56048.9375,25.049321194420894,4079.949951171875,180576433.20445892,72.0,24.0,28.435687600192356,71.33333333333333,29.167633333333335,162920765.87210834,-0.4744994788048486,-1.0370837312816323,2.1646746462404023,-0.2351467845021509,-0.3528795552537603,-0.2517172959708272,-1.3203119258294225,-0.2240480406494659,-0.1242212999324909,1.2358903342731715,1.2502034760340126,1.1822890774140438,1.040627493736929,0.8399281210185333,19886.89,19621.1,49.05546008533753,54478.6665625,30770.65283203125,1154.5507069501982,1409.250066031832,-254.6993590816337,1.7704748371730834
2021-04-08,58323.953125,24.69457337876218,4097.169921875,180576433.20445892,73.0,25.0,27.92525457643769,71.06666666666666,28.87656666666667,163431282.01419067,-0.3737964157434211,-0.9423319143263024,2.087980875517504,-0.4744994788048486,-0.587850930366392,-0.398792055819325,-1.6859098574718725,-0.2964555797441203,-0.3791206112399966,0.6172354826151973,0.8358090742260424,1.0608717033543191,1.039685699711837,0.8228503347968713,19902.896666666667,19621.1,55.409792744591634,54602.16546875,31007.581240234376,1125.7274761709123,1352.5455480596481,-226.81807188873586,1.7609295302885508
2021-04-09,58245.00390625,24.566050409604188,4128.7998046875,174825591.38266087,70.0,24.0,28.10904594810305,71.13333333333334,28.6,163963343.3629984,-0.6172814401419449,-1.023222090280408,1.5584082864580988,-0.3737964157434211,-0.2351467845021509,-0.3837663433945152,-2.1012295705163373,-0.3164397907873453,-0.3926933343075205,0.7393332369089809,1.2518512324391484,0.9420966089513312,-0.4693369895687522,0.8875702350736898,19925.73,19621.1,55.15270153401145,54733.469609375,31246.4949609375,1084.018426330491,1298.8401237138169,-214.82169738332595,1.7516674967160162
2021-04-10,59793.234375,24.7878119789172,4128.7998046875,174825591.38266087,70.0,26.0,27.9938455693277,71.03333333333333,28.414033333333336,164495404.71180615,-0.6005023827944905,-0.8221804208036113,1.5312356711831998,-0.6172814401419449,-0.4744994788048486,-0.4508097630125351,-1.19146478594163,0.3126225894437081,-0.5562166993026373,0.0723991997268086,1.5550411243414393,0.3895738752589421,-0.5036235971075904,0.8700571833591756,19948.56333333333,19621.1,59.15502172262973,54811.571640625,31492.768833007813,1162.4924739474736,1271.5705937605483,-109.07811981307464,1.7404494324162623
2021-04-11,60204.96484375,24.557981196927695,4128.7998046875,166774412.8321436,76.0,25.0,27.902936071039697,71.23333333333333,28.194733333333332,164723553.45324352,-0.0540522332982261,-0.8943545684399972,0.8337095537321412,-0.6005023827944905,-0.3737964157434211,-0.3528795552537603,-0.4573081956950846,0.1838899297444674,-0.4746974754341395,0.2926175651140381,1.1388907220378128,0.6678345098759565,1.7468456441969369,1.4329996318110467,19968.33,19713.1,60.172946761718855,54893.680546875,31742.562724609375,1243.5718082035528,1265.9708366491493,-22.399028445596514,1.729339909418121
2021-04-12,59893.453125,24.671209665335702,4127.990234375,166774412.8321436,74.0,26.0,27.99605559461592,71.23333333333333,27.7217,164951702.19468087,-0.2188861361154528,-0.8072561519371875,0.8220877387765201,-0.0540522332982261,-0.6172814401419449,-0.587850930366392,-0.6023967415652027,-0.2892828970711417,-0.4418632925351796,0.1393494192361301,1.6303890817909,0.6019939700220028,1.6967026883195966,1.399740904236255,19988.096666666668,19713.1,58.975395654140925,54940.750703125,31988.229658203127,1268.0738069574145,1266.3914307108025,1.682376246611966,1.7175302068970824
2021-04-13,63503.45703125,24.97152468481401,4141.58984375,163323907.73906472,74.0,34.0,27.619952825986335,71.1,27.563166666666667,164816054.17654383,-0.2094734732576189,0.0030474852525261,0.5200360375805188,-0.2188861361154528,-0.6005023827944905,-0.2351467845021509,-0.5872663147467574,-0.487049433907203,-0.1031966406086954,0.0810230545154131,2.434351443852663,0.9304127727529172,0.4026439407040362,0.7069669461257421,20007.863333333335,19713.1,67.13763849588301,55126.6734375,32252.283359375,1560.7970656596444,1325.272557700571,235.5245079590734,1.7092331982589983
2021-04-14,63109.6953125,25.07292138208628,4124.66015625,163323907.73906472,75.0,38.0,25.916622001385576,71.06666666666666,27.729366666666667,164680406.15840673,-0.1161597196602705,0.4199114087109394,0.5121693008339083,-0.2094734732576189,-0.0540522332982261,-0.4744994788048486,-0.2517172959708272,-0.5558683041070891,-0.2240480406494659,-0.1242212999324909,1.2358903342731715,1.2502034760340126,0.4030361995315424,0.6895601912124341,20027.63,19713.1,65.60440390827512,55412.378828125,32514.078217773436,1740.9405977265196,1408.406165705761,332.5344320207587,1.7042580280758037
2021-04-15,63314.01171875,24.83339157839487,4170.419921875,198514005.70963436,79.0,33.0,25.133422366087437,71.33333333333333,27.800666666666665,166002081.31811365,0.2496218972643824,-0.0720558065336931,3.2693979971981504,-0.1161597196602705,-0.2188861361154528,-0.3737964157434211,-0.398792055819325,-0.4894763461577801,-0.2964555797441203,-0.3791206112399966,0.6172354826151973,0.8358090742260424,0.3057751851745872,0.926177829245391,20047.396666666664,19713.1,66.03780768928739,55684.552421875,32776.771928710936,1878.5376584173646,1502.4324642480817,376.10519416928287,1.6989028859519235
2021-04-16,61572.7890625,25.15756475034064,4185.47021484375,198514005.70963436,78.0,34.0,25.318315276200696,71.56666666666666,27.9292,167323756.4778205,0.1701129925530422,0.0394949444891043,3.0614023621966853,0.2496218972643824,-0.2094734732576189,-0.6172814401419449,-0.3837663433945152,-0.7849970384786367,-0.3164397907873453,-0.3926933343075205,0.7393332369089809,1.2518512324391484,0.2894416649734953,0.9082660701329388,20066.76333333333,19713.1,59.19250966466567,55974.131171875,33031.08761230469,1826.032834147598,1567.1525382279851,258.88029591961276,1.6945894070718883
2021-04-17,60683.8203125,24.915020784103337,4185.47021484375,106676265.69285686,76.0,29.0,25.879120304767778,71.7,27.867166666666662,165477553.66990873,-0.0040141224407182,-0.4696204139702927,-3.5886998917307382,0.1701129925530422,-0.1161597196602705,-0.6005023827944905,-0.4508097630125351,-0.791829859173253,0.3126225894437081,-0.5562166993026373,0.0723991997268086,1.5550411243414393,-0.3668919310774945,1.306250168447303,20086.13,19713.1,56.00088736570745,56261.01234375,33280.283510742185,1693.1721987892597,1592.35647034024,100.81572844901962,1.6905208252084185
2021-04-18,56216.18359375,25.30279891022404,4185.47021484375,106676265.69285686,79.0,52.0,25.128628477494985,71.96666666666667,28.6914,163631350.861997,0.269949734138305,1.8425791857150196,-3.375401527428273,-0.0040141224407182,0.2496218972643824,-0.0540522332982261,-0.3528795552537603,-0.8581523401923212,0.1838899297444674,-0.4746974754341395,0.2926175651140381,1.1388907220378128,-0.372615688317066,1.2760542202609686,20100.923333333332,19850.3,43.350250513493904,56461.566953125,33507.44197265625,1213.3910260151897,1516.56338147523,-303.1723554600403,1.6850455788060597
2021-04-19,55724.265625,24.902944699484213,4163.259765625,113709865.62864962,74.0,42.0,25.72456642046978,71.93333333333334,29.1823,161842040.0814857,-0.1816792970791972,0.8166056826577116,-2.793081881457472,0.269949734138305,0.1701129925530422,-0.2188861361154528,-0.587850930366392,-0.8059097958212298,-0.2892828970711417,-0.4418632925351796,0.1393494192361301,1.6303890817909,2.2265013777979674,0.9952284849772388,20115.716666666667,19850.3,42.21933949992593,56673.296875,33732.966040039064,784.4249583743658,1370.1356968550572,-585.7107384806914,1.68005673760594
2021-04-20,56473.03125,24.940555259375145,4134.93994140625,113709865.62864962,73.0,36.0,24.235158431874797,71.93333333333334,29.497133333333338,160052729.30097434,-0.266088398818485,0.2063625625014,-2.656155824280666,-0.1816792970791972,-0.0040141224407182,-0.2094734732576189,-0.2351467845021509,-0.8183756239593573,-0.487049433907203,-0.1031966406086954,0.0810230545154131,2.434351443852663,2.1450448170303416,0.974917560932456,20130.51,19850.3,44.588919291188574,56810.13265625,33962.45132324219,499.1317078480788,1195.9348990536616,-696.8031912055828,1.6727335761353603
2021-04-21,53906.08984375,24.729263812401086,4173.419921875,118398932.25251149,73.0,30.0,22.79566587855511,72.03333333333333,29.588033333333332,158528415.01985842,-0.2610218122453702,-0.4001167155377511,-2.27538198404229,-0.266088398818485,0.269949734138305,-0.1161597196602705,-0.4744994788048486,-0.5961273157061074,-0.5558683041070891,-0.2240480406494659,-0.1242212999324909,1.2358903342731715,2.1646746462404023,1.040627493736929,20145.303333333333,19850.3,38.725621263177686,56920.6746875,34179.23512695313,65.15298961126973,969.7785171651833,-904.6255275539136,1.6653583521128412
2021-04-22,51762.2734375,25.03806541666572,4134.97998046875,118398932.25251149,65.0,35.0,21.53589195602181,72.0,29.8456,157004100.73874247,-0.9766599651710416,0.1060154657896237,-2.229049445599384,-0.2610218122453702,-0.1816792970791972,0.2496218972643824,-0.3737964157434211,-0.3146044530424309,-0.4894763461577801,-0.2964555797441203,-0.3791206112399966,0.6172354826151973,2.087980875517504,1.039685699711837,20160.096666666668,19850.3,34.62996589739636,56945.1553125,34384.69857910156,-446.6180042592896,686.4992128802887,-1133.1172171395783,1.6561190781271034
