ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,fg_fng_value,fg_fng_value_lower,fg_fng_value_upper,fg_fng_value_ma30,fg_fng_value_ma30_lower,fg_fng_value_ma30_upper,gt_bitcoin_ma30,gt_bitcoin_ma30_lower,gt_bitcoin_ma30_upper,hr_hash_rate_ma30,hr_hash_rate_ma30_lower,hr_hash_rate_ma30_upper,m2_ma30,m2_ma30_lower,m2_ma30_upper,macd_signal_9,macd_signal_9_lower,macd_signal_9_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,rsi_14,rsi_14_lower,rsi_14_upper,sma_200,sma_200_lower,sma_200_upper,sma_50,sma_50_lower,sma_50_upper,spx_close,spx_close_lower,spx_close_upper,vol_30d,vol_30d_lower,vol_30d_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2025-01-14,67489.03852142276,-46277.36105245519,-8268.611549844236,20267.81797986911,114334.83093688983,-1.325177908459323,-1.325177908459323,-1.325177908459323,-0.042772803673422996,-0.042772803673422996,-0.042772803673422996,-0.06719426252865461,-0.06719426252865461,-0.06719426252865461,-0.04073122359645474,-0.04073122359645474,-0.04073122359645474,0.0952176441550577,0.0952176441550577,0.0952176441550577,-0.6397776249617352,-0.6397776249617352,-0.6397776249617352,-0.00908116553302637,-0.00908116553302637,-0.00908116553302637,-1.3955775374620987,-1.3955775374620987,-1.3955775374620987,-0.3013376753203138,-0.3013376753203138,-0.3013376753203138,0.3375834589257522,0.3375834589257522,0.3375834589257522,-0.45053472086850105,-0.45053472086850105,-0.45053472086850105,-0.21399917479627403,-0.21399917479627403,-0.21399917479627403,0.007449639738249765,0.007449639738249765,0.007449639738249765,-0.001380109077243712,-0.001380109077243712,-0.001380109077243712,-0.06901951992553194,-0.06901951992553194,-0.06901951992553194,0.0,0.0,0.0,-26697.14766398913
2025-01-15,67564.19694854453,-45397.30708193492,-8090.205994838708,20082.560550180413,114627.93779374518,-1.3251782074725398,-1.3251782074725398,-1.3251782074725398,-0.042772803673422996,-0.042772803673422996,-0.042772803673422996,-0.06719426252865461,-0.06719426252865461,-0.06719426252865461,-0.04073122359645474,-0.04073122359645474,-0.04073122359645474,0.0952176441550577,0.0952176441550577,0.0952176441550577,-0.6397776249617352,-0.6397776249617352,-0.6397776249617352,-0.00908116553302637,-0.00908116553302637,-0.00908116553302637,-1.3933583828566616,-1.3933583828566616,-1.3933583828566616,-0.3013376753203138,-0.3013376753203138,-0.3013376753203138,0.3375834589257522,0.3375834589257522,0.3375834589257522,-0.45053472086850105,-0.45053472086850105,-0.45053472086850105,-0.21399917479627403,-0.21399917479627403,-0.21399917479627403,0.007449340725032784,0.007449340725032784,0.007449340725032784,0.00047342396164029474,0.00047342396164029474,0.00047342396164029474,-0.06865359934576193,-0.06865359934576193,-0.06865359934576193,0.0,0.0,0.0,-26576.943250688466
2025-01-16,67639.3553756663,-45551.41448706442,-8141.439833065091,19900.85560406977,114921.04465060051,-1.3251784970683678,-1.3251784970683678,-1.3251784970683678,-0.042772803673422996,-0.042772803673422996,-0.042772803673422996,-0.06719426252865461,-0.06719426252865461,-0.06719426252865461,-0.04073122359645474,-0.04073122359645474,-0.04073122359645474,0.0952176441550577,0.0952176441550577,0.0952176441550577,-0.6397776249617352,-0.6397776249617352,-0.6397776249617352,-0.00908116553302637,-0.00908116553302637,-0.00908116553302637,-1.3929413216279094,-1.3929413216279094,-1.3929413216279094,-0.3013376753203138,-0.3013376753203138,-0.3013376753203138,0.3375834589257522,0.3375834589257522,0.3375834589257522,-0.45053472086850105,-0.45053472086850105,-0.45053472086850105,-0.21399917479627403,-0.21399917479627403,-0.21399917479627403,0.007449051129204922,0.007449051129204922,0.007449051129204922,0.0006168461599982576,0.0006168461599982576,0.0006168461599982576,-0.06837967071953974,-0.06837967071953974,-0.06837967071953974,0.0,0.0,0.0,-26578.297695374156
2025-01-17,67714.51380278807,-45641.46518892161,-7473.796569401754,19719.150657959133,115214.15150745586,-1.3251787771652006,-1.3251787771652006,-1.3251787771652006,-0.042772803673422996,-0.042772803673422996,-0.042772803673422996,-0.06719426252865461,-0.06719426252865461,-0.06719426252865461,-0.04073122359645474,-0.04073122359645474,-0.04073122359645474,0.0952176441550577,0.0952176441550577,0.0952176441550577,-0.6397776249617352,-0.6397776249617352,-0.6397776249617352,-0.00908116553302637,-0.00908116553302637,-0.00908116553302637,-1.3932416446758658,-1.3932416446758658,-1.3932416446758658,-0.3013376753203138,-0.3013376753203138,-0.3013376753203138,0.3375834589257522,0.3375834589257522,0.3375834589257522,-0.45053472086850105,-0.45053472086850105,-0.45053472086850105,-0.21399917479627403,-0.21399917479627403,-0.21399917479627403,0.007448771032371995,0.007448771032371995,0.007448771032371995,0.0001463000467172388,0.0001463000467172388,0.0001463000467172388,-0.06820916755738232,-0.06820916755738232,-0.06820916755738232,0.0,0.0,0.0,-26628.166776234993
2025-01-18,67789.67222990985,-45398.20216030687,-7505.3271344453815,19537.44571184849,115507.2583643112,-1.325179047713598,-1.325179047713598,-1.325179047713598,-0.042772803673422996,-0.042772803673422996,-0.042772803673422996,-0.06719426252865461,-0.06719426252865461,-0.06719426252865461,-0.04073122359645474,-0.04073122359645474,-0.04073122359645474,0.0952176441550577,0.0952176441550577,0.0952176441550577,-0.6397776249617352,-0.6397776249617352,-0.6397776249617352,-0.00908116553302637,-0.00908116553302637,-0.00908116553302637,-1.3939095517513689,-1.3939095517513689,-1.3939095517513689,-0.3013376753203138,-0.3013376753203138,-0.3013376753203138,0.3375834589257522,0.3375834589257522,0.3375834589257522,-0.45053472086850105,-0.45053472086850105,-0.45053472086850105,-0.21399917479627403,-0.21399917479627403,-0.21399917479627403,0.0074485004839747,0.0074485004839747,0.0074485004839747,-0.0005777892630581637,-0.0005777892630581637,-0.0005777892630581637,-0.0681527147747125,-0.0681527147747125,-0.0681527147747125,0.0,0.0,0.0,-26702.999401456007
2025-01-19,67864.83065703162,-46427.61460856417,-7354.287916682612,19355.740765737854,115800.36522116653,-1.3251793086939905,-1.3251793086939905,-1.3251793086939905,-0.042772803673422996,-0.042772803673422996,-0.042772803673422996,-0.06719426252865461,-0.06719426252865461,-0.06719426252865461,-0.04073122359645474,-0.04073122359645474,-0.04073122359645474,0.0952176441550577,0.0952176441550577,0.0952176441550577,-0.6397776249617352,-0.6397776249617352,-0.6397776249617352,-0.00908116553302637,-0.00908116553302637,-0.00908116553302637,-1.3939075742683038,-1.3939075742683038,-1.3939075742683038,-0.3013376753203138,-0.3013376753203138,-0.3013376753203138,0.3375834589257522,0.3375834589257522,0.3375834589257522,-0.45053472086850105,-0.45053472086850105,-0.45053472086850105,-0.21399917479627403,-0.21399917479627403,-0.21399917479627403,0.007448239503582176,0.007448239503582176,0.007448239503582176,-0.0005086089426981062,-0.0005086089426981062,-0.0005086089426981062,-0.068219656631615,-0.068219656631615,-0.068219656631615,0.0,0.0,0.0,-26732.470822240542
2025-01-20,67939.98908415339,-45908.18376625283,-7117.251370922687,19174.03581962721,116093.47207802188,-1.3251795601144785,-1.3251795601144785,-1.3251795601144785,-0.042772803673422996,-0.042772803673422996,-0.042772803673422996,-0.06719426252865461,-0.06719426252865461,-0.06719426252865461,-0.04073122359645474,-0.04073122359645474,-0.04073122359645474,0.0952176441550577,0.0952176441550577,0.0952176441550577,-0.6397776249617352,-0.6397776249617352,-0.6397776249617352,-0.00908116553302637,-0.00908116553302637,-0.00908116553302637,-1.392367210501041,-1.392367210501041,-1.392367210501041,-0.3013376753203138,-0.3013376753203138,-0.3013376753203138,0.3375834589257522,0.3375834589257522,0.3375834589257522,-0.45053472086850105,-0.45053472086850105,-0.45053472086850105,-0.21399917479627403,-0.21399917479627403,-0.21399917479627403,0.007447988083094148,0.007447988083094148,0.007447988083094148,0.001229937114639808,0.001229937114639808,0.001229937114639808,-0.06841758750120217,-0.06841758750120217,-0.06841758750120217,0.0,0.0,0.0,-26657.42399842044
2025-01-21,68015.14751127515,-46611.08105359929,-7219.839864908436,18992.330873516566,116386.57893487722,-1.3251798020087202,-1.3251798020087202,-1.3251798020087202,-0.042772803673422996,-0.042772803673422996,-0.042772803673422996,-0.06719426252865461,-0.06719426252865461,-0.06719426252865461,-0.04073122359645474,-0.04073122359645474,-0.04073122359645474,0.0952176441550577,0.0952176441550577,0.0952176441550577,-0.6397776249617352,-0.6397776249617352,-0.6397776249617352,-0.00908116553302637,-0.00908116553302637,-0.00908116553302637,-1.395311811328587,-1.395311811328587,-1.395311811328587,-0.3013376753203138,-0.3013376753203138,-0.3013376753203138,0.3375834589257522,0.3375834589257522,0.3375834589257522,-0.45053472086850105,-0.45053472086850105,-0.45053472086850105,-0.21399917479627403,-0.21399917479627403,-0.21399917479627403,0.007447746188852512,0.007447746188852512,0.007447746188852512,-0.0013801090772450402,-0.0013801090772450402,-0.0013801090772450402,-0.06875190024262166,-0.06875190024262166,-0.06875190024262166,0.0,0.0,0.0,-26887.19116046321
2025-01-22,68090.30593839692,-45846.271416684714,-7795.114111100316,18727.66590075187,116679.68579173257,-1.3251800344339093,-1.3251800344339093,-1.3251800344339093,-0.042772803673422996,-0.042772803673422996,-0.042772803673422996,-0.06719426252865461,-0.06719426252865461,-0.06719426252865461,-0.04073122359645474,-0.04073122359645474,-0.04073122359645474,0.0952176441550577,0.0952176441550577,0.0952176441550577,-0.6397776249617352,-0.6397776249617352,-0.6397776249617352,-0.00908116553302637,-0.00908116553302637,-0.00908116553302637,-1.393931977391046,-1.393931977391046,-1.393931977391046,-0.3013376753203138,-0.3013376753203138,-0.3013376753203138,0.3375834589257522,0.3375834589257522,0.3375834589257522,-0.45053472086850105,-0.45053472086850105,-0.45053472086850105,-0.21399917479627403,-0.21399917479627403,-0.21399917479627403,0.007447513763663434,0.007447513763663434,0.007447513763663434,0.00047342396164396026,0.00047342396164396026,0.00047342396164396026,-0.06922536691878052,-0.06922536691878052,-0.06922536691878052,0.0,0.0,0.0,-26822.948859473974
2025-01-23,68165.4643655187,-46315.394878572806,-6718.117130292352,18425.70930776666,117134.64409149082,-1.3251802574688414,-1.3251802574688414,-1.3251802574688414,-0.042772803673422996,-0.042772803673422996,-0.042772803673422996,-0.06719426252865461,-0.06719426252865461,-0.06719426252865461,-0.04073122359645474,-0.04073122359645474,-0.04073122359645474,0.0952176441550577,0.0952176441550577,0.0952176441550577,-0.6397776249617352,-0.6397776249617352,-0.6397776249617352,-0.00908116553302637,-0.00908116553302637,-0.00908116553302637,-1.3944011774326495,-1.3944011774326495,-1.3944011774326495,-0.3013376753203138,-0.3013376753203138,-0.3013376753203138,0.3375834589257522,0.3375834589257522,0.3375834589257522,-0.45053472086850105,-0.45053472086850105,-0.45053472086850105,-0.21399917479627403,-0.21399917479627403,-0.21399917479627403,0.00744729072873119,0.00744729072873119,0.00744729072873119,0.0006168461599996419,0.0006168461599996419,0.0006168461599996419,-0.06983776612380753,-0.06983776612380753,-0.06983776612380753,0.0,0.0,0.0,-26884.53940600388
2025-01-24,68240.62279264047,-47272.556159826345,-6523.169104853194,18123.752714781447,117705.42040635915,-1.3251804712120676,-1.3251804712120676,-1.3251804712120676,-0.042772803673422996,-0.042772803673422996,-0.042772803673422996,-0.06719426252865461,-0.06719426252865461,-0.06719426252865461,-0.04073122359645474,-0.04073122359645474,-0.04073122359645474,0.0952176441550577,0.0952176441550577,0.0952176441550577,-0.6397776249617352,-0.6397776249617352,-0.6397776249617352,-0.00908116553302637,-0.00908116553302637,-0.00908116553302637,-1.3956197414442242,-1.3956197414442242,-1.3956197414442242,-0.3013376753203138,-0.3013376753203138,-0.3013376753203138,0.3375834589257522,0.3375834589257522,0.3375834589257522,-0.45053472086850105,-0.45053472086850105,-0.45053472086850105,-0.21399917479627403,-0.21399917479627403,-0.21399917479627403,0.0074470769855050824,0.0074470769855050824,0.0074470769855050824,0.00014630004672053278,0.00014630004672053278,0.00014630004672053278,-0.07058557027887706,-0.07058557027887706,-0.07058557027887706,0.0,0.0,0.0,-26997.337545217255
2025-01-25,68315.78121976224,-46992.63919879524,-7319.516384583983,17926.22112631432,118276.19672122743,-1.3251806757801317,-1.3251806757801317,-1.3251806757801317,-0.042772803673422996,-0.042772803673422996,-0.042772803673422996,-0.06719426252865461,-0.06719426252865461,-0.06719426252865461,-0.04073122359645474,-0.04073122359645474,-0.04073122359645474,0.0952176441550577,0.0952176441550577,0.0952176441550577,-0.6397776249617352,-0.6397776249617352,-0.6397776249617352,-0.00908116553302637,-0.00908116553302637,-0.00908116553302637,-1.397220169980796,-1.397220169980796,-1.397220169980796,-0.3013376753203138,-0.3013376753203138,-0.3013376753203138,0.3375834589257522,0.3375834589257522,0.3375834589257522,-0.45053472086850105,-0.45053472086850105,-0.45053472086850105,-0.21399917479627403,-0.21399917479627403,-0.21399917479627403,0.007446872417441001,0.007446872417441001,0.007446872417441001,-0.0005777892630626064,-0.0005777892630626064,-0.0005777892630626064,-0.07146170493760155,-0.07146170493760155,-0.07146170493760155,0.0,0.0,0.0,-27136.40622848483
2025-01-26,68390.93964688401,-48109.60766288348,-7284.205174928643,17883.52882114046,118846.97303609575,-1.3251808713058935,-1.3251808713058935,-1.3251808713058935,-0.042772803673422996,-0.042772803673422996,-0.042772803673422996,-0.06719426252865461,-0.06719426252865461,-0.06719426252865461,-0.04073122359645474,-0.04073122359645474,-0.04073122359645474,0.0952176441550577,0.0952176441550577,0.0952176441550577,-0.6397776249617352,-0.6397776249617352,-0.6397776249617352,-0.00908116553302637,-0.00908116553302637,-0.00908116553302637,-1.3981448706946962,-1.3981448706946962,-1.3981448706946962,-0.3013376753203138,-0.3013376753203138,-0.3013376753203138,0.3375834589257522,0.3375834589257522,0.3375834589257522,-0.45053472086850105,-0.45053472086850105,-0.45053472086850105,-0.21399917479627403,-0.21399917479627403,-0.21399917479627403,0.007446676891679186,0.007446676891679186,0.007446676891679186,-0.0005086089426980444,-0.0005086089426980444,-0.0005086089426980444,-0.07245539044610465,-0.07245539044610465,-0.07245539044610465,0.0,0.0,0.0,-27229.501822397404
2025-01-27,68466.09807400579,-48218.64753271117,-6802.592703490306,17840.836515966585,119417.74935096406,-1.3251810579369327,-1.3251810579369327,-1.3251810579369327,-0.042772803673422996,-0.042772803673422996,-0.042772803673422996,-0.06719426252865461,-0.06719426252865461,-0.06719426252865461,-0.04073122359645474,-0.04073122359645474,-0.04073122359645474,0.0952176441550577,0.0952176441550577,0.0952176441550577,-0.6397776249617352,-0.6397776249617352,-0.6397776249617352,-0.00908116553302637,-0.00908116553302637,-0.00908116553302637,-1.3975031950941115,-1.3975031950941115,-1.3975031950941115,-0.3013376753203138,-0.3013376753203138,-0.3013376753203138,0.3375834589257522,0.3375834589257522,0.3375834589257522,-0.45053472086850105,-0.45053472086850105,-0.45053472086850105,-0.21399917479627403,-0.21399917479627403,-0.21399917479627403,0.007446490260639987,0.007446490260639987,0.007446490260639987,0.0012299371146380893,0.0012299371146380893,0.0012299371146380893,-0.07355207427181672,-0.07355207427181672,-0.07355207427181672,0.0,0.0,0.0,-27215.49274004409
2025-01-28,68541.25650112756,-48701.51246874122,-6869.826618769885,17375.488191399465,119988.52566583236,-1.3251812358340334,-1.3251812358340334,-1.3251812358340334,-0.042772803673422996,-0.042772803673422996,-0.042772803673422996,-0.06719426252865461,-0.06719426252865461,-0.06719426252865461,-0.04073122359645474,-0.04073122359645474,-0.04073122359645474,0.0952176441550577,0.0952176441550577,0.0952176441550577,-0.6397776249617352,-0.6397776249617352,-0.6397776249617352,-0.00908116553302637,-0.00908116553302637,-0.00908116553302637,-1.401294804913606,-1.401294804913606,-1.401294804913606,-0.3013376753203138,-0.3013376753203138,-0.3013376753203138,0.3375834589257522,0.3375834589257522,0.3375834589257522,-0.45053472086850105,-0.45053472086850105,-0.45053472086850105,-0.21399917479627403,-0.21399917479627403,-0.21399917479627403,0.007446312363539389,0.007446312363539389,0.007446312363539389,-0.0013801090772442802,-0.0013801090772442802,-0.0013801090772442802,-0.07473346000232829,-0.07473346000232829,-0.07473346000232829,0.0,0.0,0.0,-27505.250156153415
