date,btc_open,btc_high,btc_low,btc_close,eth_open,eth_high,eth_low,eth_close,spx_close,m2,btc_volume,eth_volume,fg_fng_value,gt_bitcoin,hr_hash_rate,btc_volume_log1p,btc_ret_1w,btc_ret_4w,btc_ret_12w,eth_ret_1w,eth_ret_4w,spx_ret_1w,btc_vol_4w,btc_vol_13w,btc_sma_4,btc_sma_13,btc_sma_ratio_4,btc_sma_ratio_13,fg_fng_value_z_13,gt_bitcoin_z_13,hr_hash_rate_z_13,m2_chg_1w,m2_chg_4w,m2_chg_1w_l1,m2_chg_1w_l2,m2_chg_1w_l4,m2_chg_1w_l8,y_ret_1w,btc_close_next
2019-06-14 00:00:00+00:00,8230.8984375,8710.63671875,8183.39306640625,8693.8330078125,256.1796569824219,265.37139892578125,254.14743041992188,264.08746337890625,2886.97998046875,14755.9,126465007342.0,56080415588.0,60.142857142857146,8.352571428571428,55093664.22397949,23.61507005945473,0.07769352286902098,0.1687444996531653,0.7703453791115908,0.051104902956500275,0.08007739511556355,0.004735819506274552,0.07090661513040696,0.06915844932359633,8324.914428710938,6278.647348257212,0.04431499954272655,0.3846665572363577,0.06143586424835739,0.016835488740977046,1.5864131371441346,0.0028203664437558285,0.012905085839413966,0.009038168776486888,-0.0007332131868733605,-0.00013040673173270179,0.001508346865424226,0.1543233454369073,10144.556640625
2019-06-21 00:00:00+00:00,9525.07421875,10144.556640625,9525.07421875,10144.556640625,271.74310302734375,295.3033142089844,271.74310302734375,294.9102783203125,2950.4599609375,14796.6,127148388365.0,51275824866.0,81.28571428571429,11.206714285714286,54985397.145257406,23.61203679907901,0.1543233454369073,0.23907552786056918,0.9063468355254063,0.11039081983636212,0.16727243436330763,0.021750110874492634,0.09068926679668196,0.07230170064554127,8864.210693359375,6749.461838942308,0.14443992720353505,0.5030171119857356,1.8494785980553532,1.001601823208837,1.302648584409656,0.0027582187463996988,0.013931050550595181,0.0028203664437558285,0.009038168776486888,0.00174355946979321,-0.00907037170206837,0.20135032064099967,12407.33203125
2019-06-28 00:00:00+00:00,11162.16796875,12445.1748046875,10914.4951171875,12407.33203125,294.1430358886719,313.03155517578125,292.9398193359375,311.2261047363281,2941.760009765625,14676.2,215315834423.0,78612104066.0,83.28571428571429,20.273,57278618.8419476,24.105172253273007,0.20135032064099967,0.3694946806120001,0.9015402270521733,0.053848504107923745,0.14910906605639074,-0.0029530321465882636,0.11596270612532567,0.07869921005106482,9822.418212890625,7388.612417367788,0.2631647077465118,0.6792506265567715,1.6835121638503843,2.717029842383902,1.5330174698574481,-0.008137004446967522,0.006418608478597765,0.0027582187463996988,0.0028203664437558285,-0.0007332131868733605,-0.007825229690687885,-0.1223524230314812,10978.4599609375
2019-07-05 00:00:00+00:00,11203.1025390625,11395.6611328125,10874.96484375,10978.4599609375,284.38092041015625,293.921142578125,282.6947021484375,287.9975280761719,2990.409912109375,14795.4,198130187706.0,69196841565.0,71.71428571428571,13.38942857142857,65758238.29853971,24.062186512981842,-0.1223524230314812,0.31101476591544674,0.7687478986812817,-0.0775677758700617,0.13777645103072444,0.016402427344077708,0.14280697850850518,0.08872885328484512,10556.04541015625,7845.672325721154,0.04001636354982274,0.3993013606935705,0.5765711952307857,0.79648401750186,2.343768649556649,0.008121993431542185,0.00550481161311378,-0.008137004446967522,0.0027582187463996988,0.009038168776486888,0.005347667381988996,0.07351822048631718,11815.986328125
2019-07-12 00:00:00+00:00,11354.2998046875,11905.4873046875,11179.14453125,11815.986328125,268.6922607421875,278.8555908203125,268.0000305175781,276.2767028808594,3013.77001953125,14871.6,177869136295.0,64973613641.0,67.85714285714286,12.004285714285714,63282376.55811006,23.942419824284542,0.07351822048631718,0.30683946353274294,0.8010274865838589,-0.04154898685761221,0.045122561216611956,0.007781320865428043,0.1428228233849622,0.0875128879964466,11336.583740234375,8363.091346153846,0.04228810009043471,0.4128730440758761,0.19715140792889832,0.35919639038962003,1.5664240581210005,0.005150249401841167,0.007840931424040631,0.008121993431542185,-0.008137004446967522,0.0028203664437558285,-0.00013040673173270179,-0.11515550870322144,10530.732421875
2019-07-19 00:00:00+00:00,10653.9560546875,10716.98046875,10229.62890625,10530.732421875,226.65769958496097,226.9404754638672,215.83824157714844,221.3334197998047,2976.610107421875,14827.8,163548235169.0,60377460383.0,39.57142857142857,12.088285714285714,61665341.732200846,23.87143830792337,-0.11515550870322144,0.03736060939261421,0.6904952468390881,-0.2217326587026358,-0.287000917322386,-0.012406688048744563,0.15687450737084244,0.1007663226087322,11433.127685546875,8765.162109375,-0.07892811910188258,0.2014304231306332,-1.8369963129406333,0.2833654357585261,1.1400626890216734,-0.0029452110062132553,0.0021085925144965767,0.005150249401841167,0.008121993431542185,0.0027582187463996988,0.00174355946979321,-0.06476725537035755,9870.3037109375
2019-07-26 00:00:00+00:00,9913.126953125,9916.517578125,9717.982421875,9870.3037109375,219.6281280517578,220.23638916015625,214.1256866455078,219.62960815429688,3025.860107421875,14795.5,119239928425.0,47606380490.0,34.857142857142854,9.90557142857143,64327295.006849416,23.553824296985226,-0.06476725537035755,-0.228756966618743,0.5371550258562507,-0.007727723262339836,-0.34857714469264955,0.01641027892618485,0.09082619899915798,0.10491572390038435,10798.87060546875,9118.312537560096,-0.08598740817035133,0.08247043192255221,-1.7504467815723788,-0.39348564732616165,1.373027684534371,-0.0021783406843900455,0.008128807184420994,-0.0029452110062132553,0.005150249401841167,-0.008137004446967522,-0.0007332131868733605,0.06357407051356745,10518.1748046875
2019-08-02 00:00:00+00:00,10402.04296875,10657.953125,10371.013671875,10518.1748046875,217.88446044921875,222.1825714111328,215.975830078125,217.87156677246097,2932.050048828125,14807.7,109463705672.0,40866412576.0,36.142857142857146,9.486,73676789.1662058,23.46745133129973,0.06357407051356745,-0.042830473073694364,0.500117002062396,-0.008036782277252463,-0.2790461510998403,-0.03149353036161173,0.09388568826347019,0.10434025619178994,10683.79931640625,9483.688326322115,-0.01550239823996069,0.10908060690840626,-1.5046392329839677,-0.6406562277371013,2.125082050075731,0.0008245750397080087,0.0008313394703760579,-0.0021783406843900455,-0.0029452110062132553,0.008121993431542185,0.009038168776486888,0.1203142672589621,11862.9365234375
2019-08-09 00:00:00+00:00,11953.4697265625,11970.4580078125,11709.7451171875,11862.9365234375,220.9086456298828,221.3643341064453,208.2459716796875,210.48890686035156,2918.64990234375,14941.8,139411246671.0,47047830867.0,59.857142857142854,10.829285714285716,75169424.88818905,23.701915607911705,0.1203142672589621,0.003965573698950564,0.4795495368848588,-0.03447279319733365,-0.27196995743956176,-0.004580706591461592,0.10949709654741442,0.105334651778261,10695.536865234375,9905.54120342548,0.10914829923103109,0.19760609539790952,-0.06497118154755631,-0.2932894214139819,1.8743690427891928,0.009056099191636635,0.004720406681191003,0.0008245750397080087,-0.0021783406843900455,0.005150249401841167,0.0028203664437558285,-0.13408362142104124,10374.3388671875
2019-08-16 00:00:00+00:00,10319.419921875,10524.349609375,9855.478515625,10374.3388671875,188.64425659179688,188.9055938720703,180.3848419189453,185.44007873535156,2888.679931640625,14924.9,127346589209.0,47421599328.0,36.0,9.90557142857143,72257922.04586408,23.611406340748406,-0.13408362142104124,-0.014962539018869236,0.26147359823431415,-0.12670114855507109,-0.17693844729199704,-0.01032152043272383,0.11638217339988464,0.11243712599661293,10656.4384765625,10138.652231069711,-0.02647222240295788,0.023246347812930335,-1.2542697452559286,-0.4985167218467194,1.2998135321992172,-0.0011310551606901198,0.006548510230782734,0.009056099191636635,0.0008245750397080087,-0.0029452110062132553,0.0027582187463996988,0.00323602295241443,10407.96484375
2019-08-23 00:00:00+00:00,10136.3095703125,10442.443359375,10078.1923828125,10407.96484375,191.10687255859375,195.906494140625,189.56231689453125,194.70620727539065,2847.110107421875,14911.9,110066813842.0,46038253790.0,21.714285714285715,8.982285714285714,70872433.27695738,23.470628501172364,0.00323602295241443,0.05304073930390274,0.19377845329715981,0.048759988921475816,-0.12045073510818138,-0.01449514427248122,0.10924398491324905,0.11122480027911147,10790.853759765625,10324.851712740385,-0.035482726811037923,0.008049813529724448,-1.6470003422796344,-0.7500207426342017,0.9681674363143665,-0.0008710276115753146,0.007867256936230582,-0.0011310551606901198,0.009056099191636635,-0.0021783406843900455,-0.008137004446967522,-0.0809985092526535,9598.173828125
2019-08-30 00:00:00+00:00,9514.8447265625,9656.1240234375,9428.302734375,9598.173828125,169.48928833007812,170.7735137939453,167.0714111328125,168.83486938476562,2926.4599609375,14850.0,111051083653.0,44928762553.0,31.285714285714285,8.64642857142857,76367499.6131786,23.481544958789762,-0.0809985092526535,-0.09153184046231821,0.17665245237943417,-0.1425706600861032,-0.2549846129170321,0.027489005661775145,0.11095141779256065,0.11342864292316021,10560.853515625,10403.595703125,-0.09115548152199016,-0.0774176446282,-0.9964342737422621,-0.7877813885322972,1.4034882819373369,-0.004151047150262488,0.002856621892664002,-0.0008710276115753146,-0.0011310551606901198,0.0008245750397080087,0.008121993431542185,0.07573271943730475,10353.302734375
2019-09-06 00:00:00+00:00,10578.1982421875,10898.76171875,10292.2998046875,10353.302734375,174.17222595214844,177.7187042236328,168.34133911132812,169.9561767578125,2978.7099609375,14964.8,110363661621.0,43176396788.0,34.285714285714285,8.226714285714285,83608452.78906843,23.459853791966257,0.07573271943730475,-0.13611338828397557,0.17469164894771794,0.006619487027347937,-0.21389233269235053,0.017696819671872532,0.0924723004560741,0.11259328484232889,10183.445068359375,10581.238131009615,0.01667978418653071,-0.021541467436275052,-0.7847865964651944,-0.8735069629694167,1.839396349889816,0.007730639730639588,0.0015393058399923998,-0.004151047150262488,-0.0008710276115753146,0.009056099191636635,0.005150249401841167,0.000699449021494658,10360.546875
2019-09-13 00:00:00+00:00,10415.3623046875,10441.4892578125,10226.5966796875,10360.546875,180.9755859375,181.498291015625,178.58204650878906,181.10972595214844,3007.389892578125,15016.0,106342179002.0,45739410114.0,39.857142857142854,7.303142857142857,85110239.80265006,23.44119725950883,0.000699449021494658,-0.0013303178414396655,0.021067752532305306,0.06356244827763025,-0.023628735859649197,0.009582249474686222,0.0640487364736525,0.11128968804385726,10179.9970703125,10709.446890024039,0.017735742303308655,-0.03257871471859508,-0.4423213596506424,-1.1073918247058694,1.661933824311011,0.0034213621297980445,0.006103893493423662,0.007730639730639588,-0.004151047150262488,-0.0011310551606901198,-0.0029452110062132553,-0.01741876695765221,10181.6416015625
2019-09-20 00:00:00+00:00,10266.318359375,10285.8720703125,10132.1865234375,10181.6416015625,221.0696258544922,221.5985565185547,215.15963745117188,218.050048828125,2992.070068359375,15021.7,106818067599.0,59040861334.0,38.0,6.9672857142857145,86487571.73339804,23.437781434491303,-0.01741876695765221,-0.021985107751506305,-0.19770133506634657,0.1856215499012448,0.11323282512011978,-0.00510707884257755,0.06449617488675606,0.10306864249679752,10123.416259765625,10712.299579326924,0.0057515506922583,-0.04953726077531584,-0.41651177086859087,-1.0535648581840809,1.5520320181487421,0.0003795950985616692,0.007363246802889023,0.0034213621297980445,0.007730639730639588,-0.0008710276115753146,-0.0021783406843900455,-0.21014935872709906,8251.845703125
2019-09-27 00:00:00+00:00,8113.10107421875,8271.5205078125,7965.9228515625,8251.845703125,166.65170288085938,175.61077880859375,163.20950317382812,174.71099853515625,2961.7900390625,14952.9,124184605399.0,60332808520.0,29.285714285714285,8.898142857142856,85593236.93574706,23.57314022454381,-0.21014935872709906,-0.15113595722595186,-0.28549827076196443,-0.22159144636320338,0.0342120388430196,-0.01017164992815811,0.12178065123599341,0.09929082427685092,9786.834228515625,10392.64678485577,-0.15684219120807952,-0.20599190235641973,-0.8096112506007465,-0.4418520545723821,1.2813651901693592,-0.0045800408742020515,0.006929292929293007,0.0003795950985616692,0.0034213621297980445,-0.004151047150262488,0.0008245750397080087,-0.005578681289220455,8205.939453125
2019-10-04 00:00:00+00:00,8259.494140625,8260.0556640625,8151.23681640625,8205.939453125,175.23843383789062,178.5520782470703,173.5640869140625,176.98500061035156,2952.010009765625,15032.8,99530591522.0,47587630441.0,33.714285714285715,7.848857142857143,89163622.57289353,23.373293559133316,-0.005578681289220455,-0.23244735795247706,-0.36459517253750207,0.012931814812187525,0.04052436662785919,-0.0033075309046814994,0.10163633499693012,0.09558730914264735,9249.993408203125,10179.3759765625,-0.11287077828101277,-0.1938661591811952,-0.40226496869267825,-0.9037995049083797,1.3999532224266291,0.005343445084231124,0.004543996578637799,-0.0045800408742020515,0.0003795950985616692,0.007730639730639588,0.009056099191636635,0.014015175081599551,8321.7568359375
2019-10-11 00:00:00+00:00,8585.2626953125,8721.7802734375,8316.181640625,8321.7568359375,191.8010711669922,195.3188018798828,181.66183471679688,182.56968688964844,2970.27001953125,15133.5,115571318246.0,53593260406.0,35.142857142857146,7.219285714285715,96144060.1324776,23.512639801853318,0.014015175081599551,-0.21913163189237217,-0.23542448875268107,0.031066959440004815,0.008028877790233757,0.006166566774625792,0.10438557564669723,0.09196817185093326,8740.2958984375,9910.589092548076,-0.047886143371281276,-0.1603166312086578,-0.11534867721792467,-1.1523623720018379,1.7437136490566787,0.006698685540950544,0.007824986680873725,0.005343445084231124,-0.0045800408742020515,0.0034213621297980445,-0.0011310551606901198,-0.04278652974111097,7973.20751953125
2019-10-18 00:00:00+00:00,8100.93359375,8138.41357421875,7902.1640625,7973.20751953125,177.98855590820312,178.17979431152344,171.0050506591797,173.621337890625,2986.199951171875,15145.4,104749020005.0,51230228211.0,38.857142857142854,6.589714285714286,96625855.48031338,23.427722539747133,-0.04278652974111097,-0.24449939467583093,-0.2134437631234345,-0.050255237319171364,-0.2278479094301824,0.005348795410051288,0.10210451902989834,0.08830251665768239,8188.1873779296875,9713.856407752404,-0.026254877725183867,-0.17919236348109724,0.3250775322986031,-1.486079211305899,1.5566754782810481,0.0007863349522581053,0.008234753722947463,0.006698685540950544,0.005343445084231124,0.0003795950985616692,-0.0008710276115753146,0.0827087123011978,8660.7001953125
2019-10-25 00:00:00+00:00,7490.703125,8691.5400390625,7479.984375,8660.7001953125,162.18971252441406,183.0001220703125,161.9660186767578,181.5232086181641,3022.550048828125,15136.5,128890855100.0,54443755058.0,33.0,7.3872857142857145,100212465.61187522,23.607025353665204,0.0827087123011978,0.048358676352465935,-0.19430912133580414,0.04450680791510919,0.03825034484813017,0.012099202362614747,0.05264448258733057,0.09167567658244509,8290.401000976562,9620.809983473559,0.04466601727616282,-0.09979510974754902,-0.34156830627000984,-0.744928808942036,1.654889103664098,-0.000587637170361921,0.01227855466163752,0.0007863349522581053,0.006698685540950544,-0.0045800408742020515,-0.004151047150262488,0.06702774389149724,9261.1044921875
2019-11-01 00:00:00+00:00,9193.9921875,9275.6572265625,9132.0478515625,9261.1044921875,183.80369567871097,185.05970764160156,181.0944976806641,183.9698944091797,3066.909912109375,15097.6,215079296934.0,74915676560.0,51.57142857142857,8.814142857142857,87312176.22689274,24.130781760178017,0.06702774389149724,0.12096510153318363,-0.247595644703269,0.013388610176252591,0.038707140212195235,0.014569649285602893,0.056869508099179664,0.09191153293128898,8554.192260742188,9524.112267127404,0.08263927322390785,-0.027614938543687573,1.50139706495597,0.436511518851409,0.24767253713495324,-0.0025699468172959428,0.0043105742110585155,-0.000587637170361921,0.0007863349522581053,0.005343445084231124,0.007730639730639588,-0.05051710632220008,8804.880859375
2019-11-08 00:00:00+00:00,9265.3681640625,9272.759765625,8775.5341796875,8804.880859375,187.9242706298828,188.81597900390625,182.54136657714844,184.2114715576172,3093.080078125,15239.6,164911079354.0,65838822255.0,51.285714285714285,6.925428571428571,88957086.99149486,23.879359645992107,-0.05051710632220008,0.056432820129384,-0.16402912960442784,0.0013122727298844339,0.008952453502074853,0.00849687207517924,0.0705217434630934,0.08359583459166957,8674.973266601562,9288.877216045674,0.014974984796042978,-0.05210493641089531,1.8274086655242774,-1.0425608665207189,0.3252250482521498,0.009405468418821616,0.007010936002907586,-0.0025699468172959428,-0.000587637170361921,0.006698685540950544,0.0034213621297980445,-0.0361825869802459,8491.9921875
2019-11-15 00:00:00+00:00,8705.7080078125,8730.873046875,8484.84375,8491.9921875,186.05816650390625,186.2518310546875,179.3795623779297,180.52117919921875,3120.4599609375,15242.9,137169182210.0,55731330230.0,39.0,6.38,96473186.30807307,23.695676957192234,-0.0361825869802459,0.06303676289024907,-0.20344773953708817,-0.02023629243734515,0.03897139838390107,0.008813030850470582,0.06880212885402513,0.07688884348016707,8804.66943359375,9144.081317608174,-0.035512661599849116,-0.07131270025480718,0.28348192098545383,-1.4452368574743606,1.0295387091800776,0.00021654111656466135,0.006437598214639406,0.009405468418821616,-0.0025699468172959428,0.0007863349522581053,0.0003795950985616692,-0.15171820251956447,7296.57763671875
2019-11-22 00:00:00+00:00,7643.5693359375,7697.3828125,6936.70654296875,7296.57763671875,161.50588989257812,163.02809143066406,142.34410095214844,150.26817321777344,3110.2900390625,15302.1,155347972787.0,57251481782.0,33.0,7.009571428571428,89845430.05298123,23.7991244196803,-0.15171820251956447,-0.1713901519305132,-0.27416743280399913,-0.18342658787576926,-0.1889619974069774,-0.003264432341635981,0.08949607629017818,0.08530866366539554,8463.638793945312,8904.74384014423,-0.13789118198917594,-0.18059657102942928,-0.6589795300745992,-0.641616959704456,0.07156111952139149,0.0038837753970701883,0.010940441978000148,0.00021654111656466135,0.009405468418821616,-0.000587637170361921,-0.0045800408742020515,0.061737164493926855,7761.24365234375
2019-11-29 00:00:00+00:00,7466.72705078125,7781.1796875,7460.75634765625,7761.24365234375,151.7686004638672,156.84840393066406,151.46043395996094,155.3041534423828,3140.97998046875,15252.2,178008403482.0,58311762627.0,23.571428571428573,7.933,88812363.98437929,23.919108000839138,0.061737164493926855,-0.1766807313280836,-0.28816298774737703,0.03296395513809891,-0.16938665244513107,0.009818864927717996,0.08734420011581136,0.08699308096783359,8088.673583984375,8763.441518930289,-0.04048005253777809,-0.11436122035180452,-1.7216644035954312,0.5443158204645113,-0.2887534681566387,-0.003260990321589774,0.010240038151759334,0.0038837753970701883,0.00021654111656466135,-0.0025699468172959428,0.005343445084231124,-0.027992905419855774,7546.99658203125
2019-12-06 00:00:00+00:00,7450.5615234375,7546.99658203125,7392.17529296875,7546.99658203125,149.396484375,149.67051696777344,147.6065216064453,149.19444274902344,3145.909912109375,15347.4,126343222196.0,47614286141.0,27.571428571428573,6.715714285714286,93964459.45225139,23.610569399322547,-0.027992905419855774,-0.1541565304257393,-0.31685534218872746,-0.04013503435014787,-0.21083395952516337,0.0015683216138171474,0.08752449912590259,0.082484432130817,7774.2025146484375,8547.571814903846,-0.029225625675312394,-0.11705958774490288,-1.0847064344448143,-0.8453503647625791,0.5733906489711541,0.006241722505605729,0.007073676474448121,-0.003260990321589774,0.0038837753970701883,0.009405468418821616,0.006698685540950544,-0.037436777659907605,7269.6845703125
2019-12-13 00:00:00+00:00,7244.662109375,7293.560546875,7227.12255859375,7269.6845703125,145.6556854248047,145.8571014404297,143.74652099609375,144.9447479248047,3168.800048828125,15357.6,119387788970.0,48149053017.0,26.142857142857142,6.111571428571429,91718803.7332892,23.55692726466963,-0.037436777659907605,-0.155410721105401,-0.33687335289098286,-0.028897819076930453,-0.21949548616474868,0.0072498142016623746,0.0875154890525004,0.08219813709196677,7468.6256103515625,8309.81317608173,-0.026636900872809677,-0.1251687112248263,-1.0778876570518987,-1.363245633300868,0.017297599159797082,0.0006646076859924133,0.007524814831823434,0.006241722505605729,-0.003260990321589774,0.00021654111656466135,0.0007863349522581053,-0.007021895937716849,7218.81640625
2019-12-20 00:00:00+00:00,7208.63671875,7257.921875,7086.1240234375,7218.81640625,129.38436889648438,129.7563018798828,126.9853515625,129.06605529785156,3221.219970703125,15448.8,156970172075.0,61935480255.0,22.0,7.066714285714285,95181737.33116552,23.81122309699913,-0.007021895937716849,-0.010714414523553373,-0.13374589010160065,-0.11602829113064939,-0.1520971894196288,0.016407177956679675,0.04478541395018043,0.08235223146369292,7449.185302734375,8081.903545673077,-0.03092538138362777,-0.10679255630131346,-1.3084640203123188,-0.27012863281450267,0.6507875629404506,0.005938427879356167,0.009586919442429398,0.0006646076859924133,0.006241722505605729,0.0038837753970701883,-0.000587637170361921,0.009824662439880782,7290.08837890625
