ds,y,sma_50,sma_200,spx_close,hr_hash_rate_ma30,m2_ma30,fg_fng_value_ma30,gt_bitcoin_ma30,fg_fng_value,macd_signal_9
2020-07-02,9123.41015625,9428.60330078125,8374.82109375,3130.010009765625,112730385.1636566,18037.55,44.06666666666667,8.191566666666667,42.0,-44.88969325199102
2020-07-03,9087.3037109375,9415.67494140625,8385.595209960937,3130.010009765625,113506924.94212252,18050.096666666668,43.833333333333336,8.112866666666667,41.0,-52.48614116160168
2020-07-04,9132.48828125,9411.76076171875,8398.055075683595,3130.010009765625,114283464.72058848,18062.643333333333,43.36666666666667,8.018433333333332,40.0,-58.67256939780279
2020-07-05,9073.9423828125,9405.6993359375,8407.04077392578,3130.010009765625,114473584.02139306,18070.820000000003,42.86666666666667,7.931866666666667,38.0,-64.45126079080035
2020-07-06,9375.474609375,9399.79404296875,8417.90392578125,3179.719970703125,114663703.32219768,18078.996666666662,42.4,7.908266666666666,40.0,-64.71379405126636
2020-07-07,9252.27734375,9390.3080859375,8428.07123046875,3145.320068359375,115256606.05955382,18087.173333333332,42.03333333333333,7.8689,43.0,-63.3231884260045
2020-07-08,9428.3330078125,9384.293984375,8439.257102050782,3169.93994140625,115849508.79690994,18095.35,41.733333333333334,7.853133333333333,44.0,-58.01613356756248
2020-07-09,9277.9677734375,9379.3937109375,8448.088996582032,3152.050048828125,116498120.67441665,18103.52666666667,41.46666666666667,7.837400000000001,44.0,-52.79928777960956
2020-07-10,9278.8076171875,9383.33462890625,8457.704892578126,3185.0400390625,117146732.55192332,18117.806666666667,41.03333333333333,7.790166666666666,41.0,-47.77871949246108
2020-07-11,9240.3466796875,9384.49001953125,8467.29396484375,3185.0400390625,117017241.93519908,18132.08666666667,40.766666666666666,7.711466666666667,44.0,-43.649085054504965
2020-07-12,9276.5,9385.83427734375,8477.300686035156,3185.0400390625,116887751.3184748,18142.633333333335,40.86666666666667,7.6485,41.0,-39.61806274956058
2020-07-13,9243.6142578125,9394.89919921875,8487.323923339844,3155.219970703125,117328741.83241595,18153.18,41.03333333333333,7.632766666666667,43.0,-36.29453670023982
2020-07-14,9243.2138671875,9401.62478515625,8497.08955078125,3197.52001953125,117769732.34635708,18163.726666666666,41.13333333333333,7.640633333333333,43.0,-33.51234573264116
2020-07-15,9192.8369140625,9408.78046875,8506.463784179687,3226.56005859375,118596043.5464958,18174.273333333334,41.36666666666667,7.656366666666667,44.0,-31.942653604633865
2020-07-16,9132.2275390625,9407.80466796875,8515.011657714844,3215.570068359375,119422354.74663451,18184.82,41.5,7.7193,43.0,-32.109401525007634
2020-07-17,9151.392578125,9400.3175,8524.30364501953,3224.72998046875,119204503.22289428,18195.463333333333,41.6,7.703566666666666,41.0,-32.97682439962323
2020-07-18,9159.0400390625,9394.7158203125,8534.130849609375,3224.72998046875,118986651.69915406,18206.106666666667,41.733333333333334,7.813733333333333,44.0,-34.040773394667895
2020-07-19,9185.8173828125,9384.42388671875,8544.059064941406,3224.72998046875,119037829.4340408,18213.806666666667,41.8,7.798,41.0,-34.6673245015927
2020-07-20,9164.2314453125,9378.48734375,8554.95287109375,3251.840087890625,119089007.16892752,18221.506666666664,42.0,7.798000000000001,44.0,-35.252255422320744
2020-07-21,9374.8876953125,9362.6397265625,8565.102888183594,3257.300048828125,118863108.69199938,18229.206666666665,42.233333333333334,7.8216,44.0,-32.339192114437324
2020-07-22,9525.36328125,9362.55091796875,8575.676420898437,3276.02001953125,118637210.2150712,18236.90666666667,42.63333333333333,7.798,50.0,-24.911903734272176
2020-07-23,9581.072265625,9361.0380078125,8586.5251953125,3235.659912109375,118413612.50495169,18244.606666666667,43.1,7.782233333333334,55.0,-14.098953686886391
2020-07-24,9536.892578125,9355.763125,8595.363562011718,3215.6298828125,118190014.79483214,18248.893333333333,43.2,7.774366666666666,53.0,-2.4034959504234523
2020-07-25,9677.11328125,9355.9947265625,8602.930666503906,3215.6298828125,118583514.31789352,18253.179999999997,43.6,7.7901333333333325,55.0,11.47462276469042
2020-07-26,9905.1669921875,9361.02447265625,8612.0571875,3215.6298828125,118977013.84095494,18257.783333333333,44.1,7.868833333333333,55.0,29.605587958389375
2020-07-27,10990.873046875,9385.6648828125,8627.616196289062,3239.409912109375,119641092.3519521,18262.38666666667,44.6,8.097033333333334,58.0,66.7060286552447
2020-07-28,10912.8232421875,9408.4915625,8641.347541503907,3218.43994140625,120305170.86294928,18266.99,45.8,8.3095,76.0,112.35402710907482
2020-07-29,11100.4677734375,9434.5869140625,8656.662192382813,3258.43994140625,120644279.73109812,18271.593333333338,46.8,8.459033333333334,71.0,163.70420701104354
2020-07-30,11111.2138671875,9459.409296875,8671.255791015625,3246.219970703125,120983388.59924696,18276.196666666663,47.86666666666667,8.5692,76.0,215.73487514032115
2020-07-31,11323.466796875,9499.4430078125,8687.152153320312,3271.1201171875,121017578.79919682,18276.396666666667,48.96666666666667,8.6951,75.0,268.3591946159436
2020-08-01,11759.5927734375,9545.01798828125,8701.811293945313,3271.1201171875,121051768.99914671,18276.596666666668,50.06666666666667,8.891833333333333,75.0,324.9434398206308
2020-08-02,11053.6142578125,9576.5847265625,8713.044311523438,3271.1201171875,120724805.8766346,18274.98,51.36666666666667,9.112166666666669,80.0,369.03936339931096
2020-08-03,11246.3486328125,9613.7759375,8725.657124023437,3294.610107421875,120397842.75412248,18273.363333333335,52.53333333333333,9.2853,75.0,405.23011677203993
2020-08-04,11205.892578125,9648.87974609375,8737.041396484376,3306.510009765625,120182545.8756519,18271.746666666662,53.666666666666664,9.4112,72.0,432.9998293839855
2020-08-05,11747.0224609375,9693.05970703125,8751.062465820312,3327.77001953125,119967248.99718134,18270.13,54.833333333333336,9.5371,75.0,461.6821796050781
2020-08-06,11779.7734375,9739.050078125,8766.430107421875,3349.159912109375,120111343.47049974,18268.51333333333,56.03333333333333,9.686633333333337,79.0,488.9032328318976
2020-08-07,11601.47265625,9782.84271484375,8781.1492578125,3351.280029296875,120255437.94381812,18270.62,57.13333333333333,9.781066666666668,77.0,509.8224066302867
2020-08-08,11754.0458984375,9832.16326171875,8796.190014648437,3351.280029296875,119930236.7919791,18272.72666666667,58.233333333333334,9.859766666666667,77.0,526.9672954110144
2020-08-09,11675.7392578125,9879.03123046875,8811.164331054688,3351.280029296875,119605035.64014009,18268.73,59.5,9.946333333333332,79.0,538.3973702849619
2020-08-10,11878.111328125,9930.520859375,8828.522309570313,3360.469970703125,119354969.6986194,18264.733333333337,60.63333333333333,10.0801,78.0,547.6479387781395
2020-08-11,11410.525390625,9965.75701171875,8843.347763671874,3333.68994140625,119104903.75709872,18260.736666666668,62.06666666666667,10.198133333333336,84.0,546.3392438380796
2020-08-12,11584.9345703125,10004.8625390625,8859.433198242188,3380.35009765625,119477659.31084056,18256.74,63.13333333333333,10.292566666666666,75.0,540.0181900454965
2020-08-13,11784.1376953125,10054.2730859375,8875.369736328124,3373.429931640625,119850414.8645824,18252.743333333336,64.2,10.3398,75.0,532.8342057406402
2020-08-14,11768.87109375,10104.35423828125,8889.664995117188,3372.85009765625,120573768.95723613,18250.966666666667,65.33333333333333,10.355533333333334,78.0,524.0279429889655
2020-08-15,11865.6982421875,10158.40984375,8902.200537109375,3372.85009765625,121297123.04988986,18249.19,66.53333333333333,10.3162,79.0,515.0169613005091
2020-08-16,11892.8037109375,10215.35810546875,8915.08140625,3372.85009765625,122174085.09434152,18247.316666666666,67.9,10.379166666666666,82.0,505.608660389646
2020-08-17,12254.40234375,10277.57451171875,8928.808452148438,3381.989990234375,123051047.1387932,18245.443333333336,69.2,10.394933333333334,83.0,501.0612367530524
2020-08-18,11991.2333984375,10333.58208984375,8942.01197265625,3389.780029296875,123217366.14242984,18243.57,70.56666666666666,10.512966666666667,82.0,494.45817354979295
2020-08-19,11758.283203125,10385.987890625,8953.839013671875,3374.85009765625,123383685.14606646,18241.696666666667,71.76666666666667,10.623133333333334,80.0,482.06926426585983
2020-08-20,11878.3720703125,10438.988828125,8966.509047851563,3385.510009765625,123890954.47352004,18239.82333333333,72.8,10.670366666666666,75.0,467.52056021814775
2020-08-21,11592.4892578125,10488.37041015625,8978.00388671875,3397.159912109375,124398223.8009736,18240.263333333332,73.83333333333333,10.725466666666668,81.0,446.7541385301848
2020-08-22,11681.8251953125,10540.26083984375,8990.508198242187,3397.159912109375,124308500.19555113,18240.703333333335,74.6,10.741233333333332,78.0,423.58624167806016
2020-08-23,11664.84765625,10590.90802734375,9000.765317382813,3397.159912109375,124218776.59012862,18244.556666666664,75.36666666666666,10.7491,76.0,398.8913407059099
2020-08-24,11774.595703125,10644.92109375,9010.989287109374,3431.280029296875,124418737.99757367,18248.409999999996,76.13333333333334,10.7491,78.0,375.37570258679995
2020-08-25,11366.134765625,10684.734296875,9018.840244140623,3443.6201171875,124618699.40501876,18252.263333333332,76.8,10.709766666666669,75.0,346.45961933091246
2020-08-26,11488.36328125,10729.456015625,9026.95646484375,3478.72998046875,124476479.79645649,18256.116666666665,77.4,10.5288,76.0,316.83490357887854
2020-08-27,11323.3974609375,10767.3573046875,9032.990083007811,3484.550048828125,124334260.1878942,18259.970000000005,77.36666666666666,10.324233333333332,75.0,284.9649431091011
2020-08-28,11542.5,10812.64794921875,9041.419526367188,3508.010009765625,124944890.7774596,18260.503333333338,77.46666666666667,10.1983,74.0,256.2045430353439
2020-08-29,11506.865234375,10857.2091015625,9047.912670898437,3508.010009765625,125555521.367025,18261.03666666667,77.56666666666666,10.080266666666663,79.0,229.74834902014277
2020-08-30,11711.505859375,10906.63228515625,9054.839926757812,3508.010009765625,124979194.07001844,18265.97333333333,77.56666666666666,9.9701,75.0,208.86454282131217
2020-08-31,11680.8203125,10954.71869140625,9062.17212890625,3500.31005859375,124402866.77301183,18270.91,77.56666666666666,9.781233333333336,75.0,191.60255045981177
2020-09-01,11970.478515625,11009.2559765625,9070.463940429689,3526.64990234375,124947069.51927,18275.846666666668,77.4,9.623866666666666,75.0,181.7001694965917
2020-09-02,11414.0341796875,11052.6723828125,9078.086987304689,3580.840087890625,125491272.26552816,18280.783333333333,77.66666666666667,9.529433333333332,83.0,167.63787371997472
2020-09-03,10245.296875,11073.72158203125,9079.641303710938,3455.06005859375,125196464.96113367,18285.720000000005,77.9,9.5137,79.0,132.67679098642435
2020-09-04,10511.8134765625,11101.31330078125,9083.749658203124,3426.9599609375,124901657.65673918,18294.626666666667,76.73333333333333,9.497966666666668,40.0,90.39919066806728
2020-09-05,10169.5673828125,11121.676796875,9083.887514648435,3426.9599609375,124648893.2084036,18303.533333333333,75.46666666666667,9.427133333333332,41.0,40.085625961293886
2020-09-06,10280.3515625,11144.10302734375,9087.122338867188,3426.9599609375,124396128.760068,18308.716666666667,74.26666666666667,9.372066666666663,41.0,-10.951071706636414
2020-09-07,10369.5634765625,11167.77794921875,9090.927778320312,3426.9599609375,125490714.88885169,18313.9,73.06666666666666,9.340599999999998,41.0,-58.31730338667258
2020-09-08,10131.5166015625,11187.12365234375,9093.153154296877,3331.840087890625,126585301.01763536,18319.083333333332,71.8,9.309133333333332,41.0,-104.56492389018835
2020-09-09,10242.34765625,11204.4728515625,9096.048984375,3398.9599609375,127037879.53191298,18324.266666666663,70.46666666666667,9.2226,38.0,-145.68047453199074
2020-09-10,10363.138671875,11221.228359375,9098.242099609375,3339.18994140625,127490458.0461906,18329.450000000004,68.93333333333334,9.136033333333334,38.0,-179.1648127278908
2020-09-11,10400.9150390625,11237.62521484375,9101.99580078125,3340.969970703125,127047941.75088876,18339.146666666667,67.8,9.033733333333334,41.0,-205.09969774049964
2020-09-12,10442.1708984375,11255.73078125,9107.498129882812,3340.969970703125,126605425.45558693,18348.843333333338,66.66666666666667,8.9629,41.0,-223.81750538772783
2020-09-13,10323.755859375,11268.6636328125,9115.014296875,3340.969970703125,126571901.93474384,18356.32,65.33333333333333,8.876333333333331,38.0,-238.40968777383665
2020-09-14,10680.837890625,11284.17705078125,9124.496015625,3383.5400390625,126538378.41390076,18363.79666666667,64.0,8.836966666666665,39.0,-243.4106426996329
2020-09-15,10796.951171875,11280.29861328125,9135.11849609375,3401.199951171875,126753639.95929722,18371.27333333333,62.833333333333336,8.781866666666668,47.0,-239.7305420668448
2020-09-16,10974.9052734375,11281.54025390625,9146.995478515624,3385.489990234375,126968901.50469372,18378.75,61.5,8.648066666666667,43.0,-227.4166927911824
2020-09-17,10948.990234375,11278.510703125,9158.928159179688,3357.010009765625,128153489.41336387,18386.22666666667,60.36666666666667,8.530033333333334,48.0,-210.23202012451404
2020-09-18,10944.5859375,11275.17814453125,9169.302739257811,3319.469970703125,129338077.32203408,18396.493333333336,59.333333333333336,8.427733333333332,49.0,-190.4863653423066
2020-09-19,11094.3466796875,11270.5957421875,9180.835541992188,3319.469970703125,129520637.5123108,18406.76,58.43333333333333,8.364766666666666,48.0,-167.34713430383226
2020-09-20,10938.271484375,11254.16931640625,9191.750668945311,3319.469970703125,129703197.70258752,18414.713333333333,57.46666666666667,8.293933333333333,52.0,-145.4025427554894
2020-09-21,10462.259765625,11242.3422265625,9198.668154296874,3281.06005859375,130524616.92735475,18422.666666666668,56.46666666666667,8.262433333333332,48.0,-132.6201869994941
2020-09-22,10538.4599609375,11228.184453125,9205.747724609377,3315.570068359375,131346036.152122,18430.620000000003,55.233333333333334,8.238833333333334,39.0,-124.73261750240802
2020-09-23,10246.1865234375,11208.99033203125,9212.42888671875,3236.919921875,131609302.32716966,18438.573333333337,54.06666666666667,8.1916,43.0,-124.70524575946573
2020-09-24,10760.06640625,11189.2512109375,9225.688637695312,3246.590087890625,131872568.50221732,18446.52666666667,52.86666666666667,8.120766666666666,39.0,-121.1230466821193
2020-09-25,10692.716796875,11167.510078125,9239.533999023435,3298.4599609375,133150026.19476873,18452.89,51.86666666666667,8.073533333333334,46.0,-116.29899525323049
2020-09-26,10750.7236328125,11150.49509765625,9253.738969726564,3298.4599609375,134427483.88732013,18459.253333333338,50.86666666666667,8.0027,45.0,-109.75892545254555
2020-09-27,10775.26953125,11130.9195703125,9268.058166503906,3298.4599609375,134549895.27498245,18468.936666666665,49.96666666666667,7.9319,47.0,-101.84435158042324
2020-09-28,10709.65234375,11111.59783203125,9296.752487792968,3351.60009765625,134672306.6626448,18478.62,48.766666666666666,7.9083,43.0,-94.2979202503709
2020-09-29,10844.640625,11090.92841796875,9323.15715576172,3335.469970703125,135490042.98002163,18488.303333333337,47.766666666666666,7.8847,45.0,-85.00924671099655
2020-09-30,10784.4912109375,11078.407734375,9351.07778076172,3363.0,136307779.29739845,18497.986666666668,46.9,7.829633333333334,49.0,-75.8813926259095
2020-10-01,10619.4521484375,11059.0980859375,9377.213466796877,3380.800048828125,135795906.79629955,18507.67,45.9,7.750933333333333,45.0,-69.79298706221309
2020-10-02,10575.974609375,11034.93482421875,9405.020939941409,3348.419921875,135284034.29520068,18515.266666666663,44.5,7.672233333333334,41.0,-66.46339963577645
2020-10-03,10549.3291015625,11010.543984375,9431.639438476564,3348.419921875,136363628.70059904,18522.863333333335,43.2,7.538466666666666,40.0,-65.31115842838508
2020-10-04,10669.5830078125,10986.6216796875,9458.795161132812,3348.419921875,137443223.1059974,18526.49,43.266666666666666,7.381100000000001,42.0,-63.51659985536237
2020-10-05,10793.33984375,10964.63240234375,9481.805895996094,3408.60009765625,137817798.5844153,18530.116666666665,43.3,7.2788,42.0,-59.29428771017544
2020-10-06,10604.40625,10931.63248046875,9503.834035644531,3360.969970703125,138192374.06283316,18533.743333333336,43.5,7.192233333333333,47.0,-56.65082870580662
2020-10-07,10668.96875,10905.1871875,9526.253547363282,3419.43994140625,137962178.96131125,18537.37,43.56666666666667,7.089933333333334,43.0,-53.97636307379055
2020-10-08,10915.685546875,10888.335234375,9551.680700683592,3446.830078125,137731983.85978937,18540.996666666662,43.733333333333334,7.019099999999999,46.0,-47.36341754601259
2020-10-09,11064.4580078125,10872.056953125,9574.921416015624,3477.139892578125,137990103.94994393,18549.41333333333,44.06666666666667,6.971866666666667,48.0,-36.147042118965814
2020-10-10,11296.361328125,10866.13439453125,9597.729204101564,3477.139892578125,138248224.0400985,18557.83,44.56666666666667,6.948266666666666,53.0,-18.85103849412243
2020-10-11,11384.181640625,10860.1815234375,9621.24479736328,3477.139892578125,138758557.1393355,18561.733333333337,45.03333333333333,6.932533333333334,55.0,2.792960337596675
2020-10-12,11555.36328125,10857.9918359375,9645.439411621091,3534.219970703125,139268890.23857254,18565.636666666665,45.4,6.948266666666667,52.0,28.752321523272787
2020-10-13,11425.8994140625,10851.01791015625,9670.219916992188,3511.929931640625,139920808.65718395,18569.54,46.0,6.948266666666666,56.0,53.92458287585912
2020-10-14,11429.5068359375,10852.2853515625,9696.156481933594,3488.669921875,140572727.07579538,18573.443333333336,46.46666666666667,6.9168,53.0,77.21858304335159
2020-10-15,11495.349609375,10852.425078125,9724.02301513672,3483.340087890625,140917443.78130972,18577.346666666665,46.766666666666666,6.893199999999999,56.0,98.98870173224805
2020-10-16,11322.123046875,10852.39958984375,9748.484421386718,3483.81005859375,141262160.48682404,18581.66,47.06666666666667,6.8696,52.0,115.67311153068113
2020-10-17,11358.1015625,10848.71162109375,9773.08170654297,3483.81005859375,141226655.7831056,18585.97333333333,47.333333333333336,6.8381333333333325,56.0,128.60564697607225
2020-10-18,11483.359375,10848.24150390625,9797.464621582032,3483.81005859375,141191151.07938716,18587.496666666662,47.53333333333333,6.8066666666666675,55.0,140.21393234327175
2020-10-19,11742.037109375,10848.85212890625,9822.206684570312,3426.919921875,141050493.09800547,18589.02,47.766666666666666,6.814533333333333,55.0,154.19115417390944
2020-10-20,11916.3349609375,10853.562421875,9848.121423339844,3443.1201171875,140909835.11662382,18590.54333333333,47.9,6.869633333333334,56.0,171.34985801504143
2020-10-21,12823.689453125,10870.626640625,9877.902233886718,3435.56005859375,140576823.53599468,18592.066666666666,48.333333333333336,7.027033333333334,61.0,203.68893553557515
2020-10-22,12965.8916015625,10901.6637890625,9908.776044921877,3453.489990234375,140243811.95536557,18593.59,49.46666666666667,7.229766666666667,73.0,245.65201324389236
2020-10-23,12931.5390625,10955.3886328125,9937.074833984376,3465.389892578125,140039949.81797352,18596.963333333333,50.5,7.376466666666667,74.0,290.3394886221075
2020-10-24,13108.0625,11007.31361328125,9966.73307373047,3465.389892578125,139836087.68058148,18600.336666666662,51.63333333333333,7.459266666666667,73.0,336.54655830095174
2020-10-25,13031.173828125,11064.5457421875,9995.218449707032,3465.389892578125,138304201.7266961,18605.3,52.63333333333333,7.5342,76.0,379.2900577658554
2020-10-26,13075.248046875,11120.443671875,10024.084243164065,3400.969970703125,136772315.7728107,18610.263333333332,53.63333333333333,7.656666666666666,75.0,417.4606733035971
2020-10-27,13654.21875,11186.13677734375,10058.02787109375,3390.679931640625,135188063.54776612,18615.22666666667,54.1,7.834833333333334,61.0,459.04978915184296
2020-10-28,13271.28515625,11248.9321484375,10090.088881835938,3271.030029296875,133603811.32272154,18620.19,55.0,8.0212,70.0,493.445635428527
2020-10-29,13437.8828125,11312.8428515625,10122.422836914062,3310.110107421875,132669831.13872992,18625.153333333332,55.733333333333334,8.136133333333333,67.0,523.0630984841926
2020-10-30,13546.5224609375,11376.51052734375,10155.93026123047,3269.9599609375,131735850.9547383,18628.04,56.56666666666667,8.234666666666666,74.0,548.6740826897566
2020-10-31,13780.9951171875,11444.11212890625,10190.623098144531,3269.9599609375,131511627.1054421,18630.92666666667,57.5,8.3732,73.0,572.9216485262135
2020-11-01,13737.109375,11510.0108984375,10226.098095703124,3269.9599609375,131287403.25614594,18635.9,58.53333333333333,8.463866666666666,72.0,593.0375769619145
2020-11-02,13550.4892578125,11574.54556640625,10258.266520996094,3310.239990234375,129602612.52846864,18640.873333333333,59.56666666666667,8.602066666666667,71.0,605.1802973372091
2020-11-03,13950.30078125,11639.93482421875,10292.53710205078,3369.159912109375,127917821.80079135,18645.846666666668,60.53333333333333,8.716333333333333,71.0,616.6884549352541
2020-11-04,14133.70703125,11706.66994140625,10326.91731201172,3443.43994140625,127864010.02281754,18650.820000000003,61.6,8.807,74.0,628.7161861095178
2020-11-05,15579.8486328125,11798.76880859375,10368.869431152343,3510.449951171875,127810198.24484372,18655.793333333335,62.43333333333333,9.065133333333334,72.0,662.0784356684658
2020-11-06,15565.880859375,11891.10662109375,10412.28904296875,3509.43994140625,127237733.31365748,18667.01666666667,64.0,9.339,90.0,705.3319854352799
2020-11-07,14833.75390625,11968.88998046875,10452.056196289062,3509.43994140625,126665268.38247123,18678.24,65.4,9.517500000000002,88.0,739.2295357837834
2020-11-08,15479.5673828125,12056.59439453125,10493.86799560547,3509.43994140625,125963334.86104828,18684.673333333336,66.53333333333333,9.6642,82.0,774.1046845416379
2020-11-09,15332.3154296875,12144.4752734375,10533.38094970703,3550.5,125261401.3396253,18691.10666666667,67.76666666666667,9.826966666666666,90.0,803.6507000453026
2020-11-10,15290.90234375,12241.048125,10572.08095703125,3545.530029296875,124873779.54129444,18697.54,68.93333333333334,9.9655,90.0,825.8152630063023
2020-11-11,15701.33984375,12344.30572265625,10612.73797607422,3572.659912109375,124486157.7429636,18703.973333333335,70.06666666666666,10.0886,86.0,846.8574620690863
2020-11-12,16276.34375,12464.9088671875,10655.72035888672,3537.010009765625,123628758.76496968,18710.406666666662,71.1,10.283166666666666,87.0,873.3368103768333
2020-11-13,16317.80859375,12576.0637109375,10698.331396484376,3585.14990234375,122771359.78697576,18719.506666666664,72.3,10.501633333333334,89.0,900.5070034188476
2020-11-14,16068.138671875,12683.5721484375,10739.636796875,3585.14990234375,121892902.33712888,18728.60666666667,73.43333333333334,10.640466666666669,90.0,920.6501227410064
2020-11-15,15955.587890625,12787.66943359375,10775.409545898438,3585.14990234375,121014444.88728204,18737.29666666667,74.56666666666666,10.739333333333333,86.0,931.43884295465
2020-11-16,16716.111328125,12906.48626953125,10815.697333984375,3626.909912109375,120451617.2340526,18745.98666666667,75.7,10.933566666666668,90.0,945.8096142219464
2020-11-17,17645.40625,13045.20134765625,10859.600532226565,3609.530029296875,119888789.58082318,18754.67666666667,76.73333333333333,11.295266666666668,86.0,974.3428724168996
2020-11-18,17804.005859375,13184.38865234375,10903.677578125,3567.7900390625,120674530.6159656,18763.366666666665,77.93333333333334,11.792966666666668,91.0,1010.5667821442285
2020-11-19,17817.08984375,13325.040625,10948.27568359375,3581.8701171875,121460271.651108,18772.056666666667,79.2,12.0599,94.0,1047.6175872702029
2020-11-20,18621.314453125,13485.07787109375,10996.818984375,3557.5400390625,122051175.80138104,18783.506666666668,80.03333333333333,12.2488,86.0,1093.6876115302734
2020-11-21,18642.232421875,13646.40302734375,11045.014794921875,3557.5400390625,122642079.95165406,18794.95666666667,80.63333333333334,12.368433333333334,91.0,1140.8366394908903
2020-11-22,18370.001953125,13802.816484375,11090.52099609375,3557.5400390625,123374796.6815132,18804.556666666664,81.3,12.511966666666666,94.0,1179.246860508635
2020-11-23,18364.12109375,13956.70724609375,11132.584008789065,3577.590087890625,124107513.41137236,18814.15666666667,81.86666666666666,12.7512,90.0,1207.38467156893
2020-11-24,19107.46484375,14122.98974609375,11178.908002929687,3635.409912109375,124196124.67247105,18823.756666666668,82.26666666666667,13.181833333333334,88.0,1236.7166460155397
2020-11-25,18732.12109375,14285.54404296875,11224.599125976563,3629.64990234375,124284735.9335697,18833.35666666667,82.9,13.516766666666664,94.0,1256.4523506569044
2020-11-26,17150.623046875,14415.17712890625,11266.570087890625,3629.64990234375,125378003.77829877,18842.95666666667,83.96666666666667,13.923466666666666,93.0,1241.0431343137095
2020-11-27,17108.40234375,14539.03146484375,11309.103120117188,3638.35009765625,126471271.6230278,18851.713333333333,84.5,14.067,86.0,1200.9113439510293
2020-11-28,17717.4140625,14672.0905859375,11353.667802734377,3638.35009765625,127382949.80854808,18860.470000000005,85.16666666666667,14.210533333333332,87.0,1154.3670043240345
2020-11-29,18177.484375,14809.713046875,11398.205288085936,3638.35009765625,128294627.99406835,18871.303333333333,85.66666666666667,14.354066666666666,89.0,1110.9524514706254
2020-11-30,19625.8359375,14974.5461328125,11447.665859375,3621.6298828125,128137310.75964949,18882.136666666665,86.16666666666667,14.665066666666666,88.0,1092.3509688494523
2020-12-01,18802.998046875,15119.498828125,11495.03986328125,3662.449951171875,127979993.5252306,18892.97,86.93333333333334,15.023933333333334,95.0,1074.6593716093107
2020-12-02,19201.091796875,15275.00267578125,11544.16025390625,3669.010009765625,128990504.46532774,18903.803333333337,87.63333333333334,15.1914,92.0,1062.367482847112
2020-12-03,19445.3984375,15435.3205078125,11593.033549804688,3666.719970703125,130001015.4054249,18914.63666666667,88.33333333333333,15.3828,92.0,1055.5808072461505
2020-12-04,18699.765625,15579.408828125,11637.899501953125,3699.1201171875,130149107.80386329,18928.13,88.93333333333334,15.5742,92.0,1038.298443128759
2020-12-05,19154.23046875,15736.0509765625,11685.025463867189,3699.1201171875,130297200.2023016,18941.623333333333,89.63333333333334,15.526366666666666,93.0,1020.2277838451054
2020-12-06,19345.12109375,15895.7913671875,11734.136162109377,3699.1201171875,130358248.99046464,18948.866666666665,89.8,15.4546,95.0,1003.3305731858557
2020-12-07,19191.630859375,16049.956796875,11784.6855078125,3691.9599609375,130419297.77862768,18956.11,90.0,15.478533333333331,94.0,983.3189967216211
2020-12-08,18321.14453125,16181.5389453125,11830.378344726563,3702.25,131151557.71269085,18963.353333333336,90.43333333333334,15.5264,95.0,946.2751521518826
2020-12-09,18553.916015625,16314.29056640625,11877.101489257811,3672.820068359375,131883817.646754,18970.596666666668,90.3,15.574233333333334,86.0,902.0546920483856
2020-12-10,18264.9921875,16423.11662109375,11924.474609375,3668.10009765625,131921309.97975516,18977.84,90.43333333333334,15.622066666666663,94.0,848.9886019088167
2020-12-11,18058.904296875,16524.976875,11970.234458007812,3663.4599609375,131958802.31275634,18988.606666666667,90.53333333333332,15.669933333333336,89.0,787.9370256769548
2020-12-12,18803.65625,16642.41921875,12020.077475585938,3663.4599609375,131698154.27881752,18999.373333333337,90.63333333333334,15.622066666666669,90.0,735.1669405542675
2020-12-13,19142.3828125,16763.105625,12069.884301757813,3663.4599609375,131437506.24487872,19007.473333333335,90.7,15.574233333333332,91.0,694.0824189866577
2020-12-14,19246.64453125,16887.4150390625,12118.48876953125,3647.489990234375,131973233.38381928,19015.573333333337,90.86666666666666,15.550333333333333,95.0,662.5573813756627
2020-12-15,19417.076171875,17014.2516015625,12168.378530273438,3694.6201171875,132508960.5227598,19023.673333333336,91.03333333333332,15.622099999999998,91.0,639.8856726675083
2020-12-16,21310.59765625,17167.3791796875,12226.429448242188,3701.169921875,132415071.56629749,19031.77333333333,91.1,15.957033333333332,92.0,652.7031479286451
2020-12-17,22805.162109375,17358.05671875,12293.149965820312,3722.47998046875,132321182.60983516,19039.873333333337,91.3,16.674733333333332,92.0,709.4499033823631
2020-12-18,23137.9609375,17552.05828125,12358.003427734377,3709.409912109375,132250522.91575973,19049.61,91.43333333333334,16.794333333333334,95.0,794.4485530150371
2020-12-19,23869.83203125,17758.52447265625,12429.703569335938,3709.409912109375,132179863.22168428,19059.346666666668,91.4,17.009666666666668,93.0,902.5650398235435
2020-12-20,23477.294921875,17952.45046875,12498.806455078126,3709.409912109375,131952741.7625048,19066.32333333333,91.6,17.153200000000002,92.0,1011.183865597998
2020-12-21,22803.08203125,18133.769921875,12563.818681640623,3694.919921875,131725620.30332533,19073.3,91.63333333333334,17.3446,92.0,1101.362203903166
2020-12-22,23783.029296875,18338.42072265625,12634.406162109375,3687.260009765625,131076057.40226944,19080.27666666667,91.43333333333334,17.488166666666665,88.0,1188.3793634514084
2020-12-23,23241.345703125,18524.24162109375,12702.3444921875,3690.010009765625,130426494.5012136,19087.253333333338,91.53333333333332,17.559933333333333,93.0,1257.502771780356
