ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,fg_fng_value,fg_fng_value_lower,fg_fng_value_upper,fg_fng_value_ma30,fg_fng_value_ma30_lower,fg_fng_value_ma30_upper,gt_bitcoin_ma30,gt_bitcoin_ma30_lower,gt_bitcoin_ma30_upper,hr_hash_rate_ma30,hr_hash_rate_ma30_lower,hr_hash_rate_ma30_upper,m2_ma30,m2_ma30_lower,m2_ma30_upper,macd_signal_9,macd_signal_9_lower,macd_signal_9_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,rsi_14,rsi_14_lower,rsi_14_upper,sma_200,sma_200_lower,sma_200_upper,sma_50,sma_50_lower,sma_50_upper,spx_close,spx_close_lower,spx_close_upper,vol_30d,vol_30d_lower,vol_30d_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2024-07-08,53208.93736828624,-12104.786493751932,-8523.212173052138,52621.80667098924,53732.936477344694,-1.3181800535233452,-1.3181800535233452,-1.3181800535233452,-0.042445102138448904,-0.042445102138448904,-0.042445102138448904,-0.06846758701361512,-0.06846758701361512,-0.06846758701361512,-0.039432910912748274,-0.039432910912748274,-0.039432910912748274,0.09521764525416013,0.09521764525416013,0.09521764525416013,-0.6397948760291804,-0.6397948760291804,-0.6397948760291804,-0.00904161394219506,-0.00904161394219506,-0.00904161394219506,-1.1942895097398263,-1.1942895097398263,-1.1942895097398263,-0.2945677185315923,-0.2945677185315923,-0.2945677185315923,0.3376218006980373,0.3376218006980373,0.3376218006980373,-0.4505478391864902,-0.4505478391864902,-0.4505478391864902,-0.2141121975639239,-0.2141121975639239,-0.2141121975639239,0.0073903458426515505,0.0073903458426515505,0.0073903458426515505,0.0012299371146381073,0.0012299371146381073,0.0012299371146381073,0.1226606066688807,0.1226606066688807,0.1226606066688807,0.0,0.0,0.0,-10337.938355061457
2024-07-09,53284.095795408015,-12311.790102226263,-8658.390065291382,52584.02581800447,53910.4223096089,-1.3181800535233452,-1.3181800535233452,-1.3181800535233452,-0.042445102138448904,-0.042445102138448904,-0.042445102138448904,-0.06846758701361512,-0.06846758701361512,-0.06846758701361512,-0.039432910912748274,-0.039432910912748274,-0.039432910912748274,0.09521764525416013,0.09521764525416013,0.09521764525416013,-0.6397948760291804,-0.6397948760291804,-0.6397948760291804,-0.00904161394219506,-0.00904161394219506,-0.00904161394219506,-1.1973640838358588,-1.1973640838358588,-1.1973640838358588,-0.2945677185315923,-0.2945677185315923,-0.2945677185315923,0.3376218006980373,0.3376218006980373,0.3376218006980373,-0.4505478391864902,-0.4505478391864902,-0.4505478391864902,-0.2141121975639239,-0.2141121975639239,-0.2141121975639239,0.0073903458426515505,0.0073903458426515505,0.0073903458426515505,-0.0013801090772402283,-0.0013801090772402283,-0.0013801090772402283,0.12219607876472653,0.12219607876472653,0.12219607876472653,0.0,0.0,0.0,-10516.366749682838
2024-07-10,53359.25422252979,-12288.52547263287,-8677.68808190958,52531.98473690176,54060.516085628435,-1.3181800535233452,-1.3181800535233452,-1.3181800535233452,-0.042445102138448904,-0.042445102138448904,-0.042445102138448904,-0.06846758701361512,-0.06846758701361512,-0.06846758701361512,-0.039432910912748274,-0.039432910912748274,-0.039432910912748274,0.09521764525416013,0.09521764525416013,0.09521764525416013,-0.6397948760291804,-0.6397948760291804,-0.6397948760291804,-0.00904161394219506,-0.00904161394219506,-0.00904161394219506,-1.1960507519116788,-1.1960507519116788,-1.1960507519116788,-0.2945677185315923,-0.2945677185315923,-0.2945677185315923,0.3376218006980373,0.3376218006980373,0.3376218006980373,-0.4505478391864902,-0.4505478391864902,-0.4505478391864902,-0.2141121975639239,-0.2141121975639239,-0.2141121975639239,0.0073903458426515505,0.0073903458426515505,0.0073903458426515505,0.0004734239616413444,0.0004734239616413444,0.0004734239616413444,0.12165587765002495,0.12165587765002495,0.12165587765002495,0.0,0.0,0.0,-10461.121911773384
2024-07-11,53434.412649651575,-12320.102770259175,-8761.075218536678,52476.02447763073,54279.42577323066,-1.3181800535233452,-1.3181800535233452,-1.3181800535233452,-0.042445102138448904,-0.042445102138448904,-0.042445102138448904,-0.06846758701361512,-0.06846758701361512,-0.06846758701361512,-0.039432910912748274,-0.039432910912748274,-0.039432910912748274,0.09521764525416013,0.09521764525416013,0.09521764525416013,-0.6397948760291804,-0.6397948760291804,-0.6397948760291804,-0.00904161394219506,-0.00904161394219506,-0.00904161394219506,-1.1965264296186238,-1.1965264296186238,-1.1965264296186238,-0.2945677185315923,-0.2945677185315923,-0.2945677185315923,0.3376218006980373,0.3376218006980373,0.3376218006980373,-0.4505478391864902,-0.4505478391864902,-0.4505478391864902,-0.2141121975639239,-0.2141121975639239,-0.2141121975639239,0.0073903458426515505,0.0073903458426515505,0.0073903458426515505,0.0006168461600027481,0.0006168461600027481,0.0006168461600027481,0.12103677774471854,0.12103677774471854,0.12103677774471854,0.0,0.0,0.0,-10501.27433680425
2024-07-12,53509.57107677335,-12227.023953917713,-8815.91380489363,52427.80416985504,54499.30083279298,-1.3181800535233452,-1.3181800535233452,-1.3181800535233452,-0.042445102138448904,-0.042445102138448904,-0.042445102138448904,-0.06846758701361512,-0.06846758701361512,-0.06846758701361512,-0.039432910912748274,-0.039432910912748274,-0.039432910912748274,0.09521764525416013,0.09521764525416013,0.09521764525416013,-0.6397948760291804,-0.6397948760291804,-0.6397948760291804,-0.00904161394219506,-0.00904161394219506,-0.00904161394219506,-1.1976984455681887,-1.1976984455681887,-1.1976984455681887,-0.2945677185315923,-0.2945677185315923,-0.2945677185315923,0.3376218006980373,0.3376218006980373,0.3376218006980373,-0.4505478391864902,-0.4505478391864902,-0.4505478391864902,-0.2141121975639239,-0.2141121975639239,-0.2141121975639239,0.0073903458426515505,0.0073903458426515505,0.0073903458426515505,0.00014630004672325654,0.00014630004672325654,0.00014630004672325654,0.120335307908433,0.120335307908433,0.120335307908433,0.0,0.0,0.0,-10578.759024898602
2024-07-13,53584.72950389512,-12373.873305633948,-8865.79792678896,52375.93017384953,54679.06055736913,-1.3181800535233452,-1.3181800535233452,-1.3181800535233452,-0.042445102138448904,-0.042445102138448904,-0.042445102138448904,-0.06846758701361512,-0.06846758701361512,-0.06846758701361512,-0.039432910912748274,-0.039432910912748274,-0.039432910912748274,0.09521764525416013,0.09521764525416013,0.09521764525416013,-0.6397948760291804,-0.6397948760291804,-0.6397948760291804,-0.00904161394219506,-0.00904161394219506,-0.00904161394219506,-1.1992099134220413,-1.1992099134220413,-1.1992099134220413,-0.2945677185315923,-0.2945677185315923,-0.2945677185315923,0.3376218006980373,0.3376218006980373,0.3376218006980373,-0.4505478391864902,-0.4505478391864902,-0.4505478391864902,-0.2141121975639239,-0.2141121975639239,-0.2141121975639239,0.0073903458426515505,0.0073903458426515505,0.0073903458426515505,-0.0005777892630642516,-0.0005777892630642516,-0.0005777892630642516,0.11954792936436798,0.11954792936436798,0.11954792936436798,0.0,0.0,0.0,-10674.60932521445
2024-07-14,53659.88793101689,-12501.84341849067,-8876.392731705115,52324.98671427111,54858.24141802952,-1.3181800535233452,-1.3181800535233452,-1.3181800535233452,-0.042445102138448904,-0.042445102138448904,-0.042445102138448904,-0.06846758701361512,-0.06846758701361512,-0.06846758701361512,-0.039432910912748274,-0.039432910912748274,-0.039432910912748274,0.09521764525416013,0.09521764525416013,0.09521764525416013,-0.6397948760291804,-0.6397948760291804,-0.6397948760291804,-0.00904161394219506,-0.00904161394219506,-0.00904161394219506,-1.2000174308505622,-1.2000174308505622,-1.2000174308505622,-0.2945677185315923,-0.2945677185315923,-0.2945677185315923,0.3376218006980373,0.3376218006980373,0.3376218006980373,-0.4505478391864902,-0.4505478391864902,-0.4505478391864902,-0.2141121975639239,-0.2141121975639239,-0.2141121975639239,0.0073903458426515505,0.0073903458426515505,0.0073903458426515505,-0.0005086089426932263,-0.0005086089426932263,-0.0005086089426932263,0.11867123161547605,0.11867123161547605,0.11867123161547605,0.0,0.0,0.0,-10732.91292369109
2024-07-15,53735.046358138665,-12542.455479436661,-8928.49653313001,52304.49924084523,55067.488712341445,-1.3181800535233452,-1.3181800535233452,-1.3181800535233452,-0.042445102138448904,-0.042445102138448904,-0.042445102138448904,-0.06846758701361512,-0.06846758701361512,-0.06846758701361512,-0.039432910912748274,-0.039432910912748274,-0.039432910912748274,0.09521764525416013,0.09521764525416013,0.09521764525416013,-0.6397948760291804,-0.6397948760291804,-0.6397948760291804,-0.00904161394219506,-0.00904161394219506,-0.00904161394219506,-1.199247976894036,-1.199247976894036,-1.199247976894036,-0.2945677185315923,-0.2945677185315923,-0.2945677185315923,0.3376218006980373,0.3376218006980373,0.3376218006980373,-0.4505478391864902,-0.4505478391864902,-0.4505478391864902,-0.2141121975639239,-0.2141121975639239,-0.2141121975639239,0.0073903458426515505,0.0073903458426515505,0.0073903458426515505,0.0012299371146392989,0.0012299371146392989,0.0012299371146392989,0.11770213951466975,0.11770213951466975,0.11770213951466975,0.0,0.0,0.0,-10706.599275166369
2024-07-16,53810.20478526044,-12669.467514444264,-8979.964992665447,52292.400914398815,55302.52473686104,-1.3181800535233452,-1.3181800535233452,-1.3181800535233452,-0.042445102138448904,-0.042445102138448904,-0.042445102138448904,-0.06846758701361512,-0.06846758701361512,-0.06846758701361512,-0.039432910912748274,-0.039432910912748274,-0.039432910912748274,0.09521764525416013,0.09521764525416013,0.09521764525416013,-0.6397948760291804,-0.6397948760291804,-0.6397948760291804,-0.00904161394219506,-0.00904161394219506,-0.00904161394219506,-1.202922038576892,-1.202922038576892,-1.202922038576892,-0.2945677185315923,-0.2945677185315923,-0.2945677185315923,0.3376218006980373,0.3376218006980373,0.3376218006980373,-0.4505478391864902,-0.4505478391864902,-0.4505478391864902,-0.2141121975639239,-0.2141121975639239,-0.2141121975639239,0.0073903458426515505,0.0073903458426515505,0.0073903458426515505,-0.0013801090772405122,-0.0013801090772405122,-0.0013801090772405122,0.1166381240236935,0.1166381240236935,0.1166381240236935,0.0,0.0,0.0,-10919.276451265074
2024-07-17,53885.3632123822,-12458.243013137617,-9077.430538630395,52222.7355505968,55556.51896434824,-1.3181800535233452,-1.3181800535233452,-1.3181800535233452,-0.042445102138448904,-0.042445102138448904,-0.042445102138448904,-0.06846758701361512,-0.06846758701361512,-0.06846758701361512,-0.039432910912748274,-0.039432910912748274,-0.039432910912748274,0.09521764525416013,0.09521764525416013,0.09521764525416013,-0.6397948760291804,-0.6397948760291804,-0.6397948760291804,-0.00904161394219506,-0.00904161394219506,-0.00904161394219506,-1.2022292207630914,-1.2022292207630914,-1.2022292207630914,-0.2945677185315923,-0.2945677185315923,-0.2945677185315923,0.3376218006980373,0.3376218006980373,0.3376218006980373,-0.4505478391864902,-0.4505478391864902,-0.4505478391864902,-0.2141121975639239,-0.2141121975639239,-0.2141121975639239,0.0073903458426515505,0.0073903458426515505,0.0073903458426515505,0.00047342396164501004,0.00047342396164501004,0.00047342396164501004,0.11547740879860857,0.11547740879860857,0.11547740879860857,0.0,0.0,0.0,-10897.195012976203
2024-07-18,53960.521639503975,-12713.110245755746,-9349.727687452165,52197.80758749162,55746.92951229525,-1.3181800535233452,-1.3181800535233452,-1.3181800535233452,-0.042445102138448904,-0.042445102138448904,-0.042445102138448904,-0.06846758701361512,-0.06846758701361512,-0.06846758701361512,-0.039432910912748274,-0.039432910912748274,-0.039432910912748274,0.09521764525416013,0.09521764525416013,0.09521764525416013,-0.6397948760291804,-0.6397948760291804,-0.6397948760291804,-0.00904161394219506,-0.00904161394219506,-0.00904161394219506,-1.203344042772473,-1.203344042772473,-1.203344042772473,-0.2945677185315923,-0.2945677185315923,-0.2945677185315923,0.3376218006980373,0.3376218006980373,0.3376218006980373,-0.4505478391864902,-0.4505478391864902,-0.4505478391864902,-0.2141121975639239,-0.2141121975639239,-0.2141121975639239,0.0073903458426515505,0.0073903458426515505,0.0073903458426515505,0.0006168461599990098,0.0006168461599990098,0.0006168461599990098,0.11421916459087281,0.11421916459087281,0.11421916459087281,0.0,0.0,0.0,-10972.550620288255
2024-07-19,54035.68006662575,-12931.608288275229,-9261.000845363427,52064.26203799215,55937.34006024226,-1.3181800535233452,-1.3181800535233452,-1.3181800535233452,-0.042445102138448904,-0.042445102138448904,-0.042445102138448904,-0.06846758701361512,-0.06846758701361512,-0.06846758701361512,-0.039432910912748274,-0.039432910912748274,-0.039432910912748274,0.09521764525416013,0.09521764525416013,0.09521764525416013,-0.6397948760291804,-0.6397948760291804,-0.6397948760291804,-0.00904161394219506,-0.00904161394219506,-0.00904161394219506,-1.2051700699120287,-1.2051700699120287,-1.2051700699120287,-0.2945677185315923,-0.2945677185315923,-0.2945677185315923,0.3376218006980373,0.3376218006980373,0.3376218006980373,-0.4505478391864902,-0.4505478391864902,-0.4505478391864902,-0.2141121975639239,-0.2141121975639239,-0.2141121975639239,0.0073903458426515505,0.0073903458426515505,0.0073903458426515505,0.00014630004671493363,0.00014630004671493363,0.00014630004671493363,0.11286368356460139,0.11286368356460139,0.11286368356460139,0.0,0.0,0.0,-11086.50425701362
2024-07-20,54110.838493747506,-12837.934996329195,-9384.350307337823,52011.10084711845,56149.65275924191,-1.3181800535233452,-1.3181800535233452,-1.3181800535233452,-0.042445102138448904,-0.042445102138448904,-0.042445102138448904,-0.06846758701361512,-0.06846758701361512,-0.06846758701361512,-0.039432910912748274,-0.039432910912748274,-0.039432910912748274,0.09521764525416013,0.09521764525416013,0.09521764525416013,-0.6397948760291804,-0.6397948760291804,-0.6397948760291804,-0.00904161394219506,-0.00904161394219506,-0.00904161394219506,-1.207345316779823,-1.207345316779823,-1.207345316779823,-0.2945677185315923,-0.2945677185315923,-0.2945677185315923,0.3376218006980373,0.3376218006980373,0.3376218006980373,-0.4505478391864902,-0.4505478391864902,-0.4505478391864902,-0.2141121975639239,-0.2141121975639239,-0.2141121975639239,0.0073903458426515505,0.0073903458426515505,0.0073903458426515505,-0.0005777892630633506,-0.0005777892630633506,-0.0005777892630633506,0.11141252600658547,0.11141252600658547,0.11141252600658547,0.0,0.0,0.0,-11219.628948707914
2024-07-21,54185.99692086928,-13049.908441336554,-9423.515888633196,51958.82597595545,56340.88486503646,-1.3181800535233452,-1.3181800535233452,-1.3181800535233452,-0.042445102138448904,-0.042445102138448904,-0.042445102138448904,-0.06846758701361512,-0.06846758701361512,-0.06846758701361512,-0.039432910912748274,-0.039432910912748274,-0.039432910912748274,0.09521764525416013,0.09521764525416013,0.09521764525416013,-0.6397948760291804,-0.6397948760291804,-0.6397948760291804,-0.00904161394219506,-0.00904161394219506,-0.00904161394219506,-1.2088200299251586,-1.2088200299251586,-1.2088200299251586,-0.2945677185315923,-0.2945677185315923,-0.2945677185315923,0.3376218006980373,0.3376218006980373,0.3376218006980373,-0.4505478391864902,-0.4505478391864902,-0.4505478391864902,-0.2141121975639239,-0.2141121975639239,-0.2141121975639239,0.0073903458426515505,0.0073903458426515505,0.0073903458426515505,-0.000508608942696985,-0.000508608942696985,-0.000508608942696985,0.10986863254088337,0.10986863254088337,0.10986863254088337,0.0,0.0,0.0,-11315.121498540473
2024-07-22,54261.15534799105,-12994.300772595721,-9555.155268022789,51907.45778209851,56518.96799005146,-1.3181800535233452,-1.3181800535233452,-1.3181800535233452,-0.042445102138448904,-0.042445102138448904,-0.042445102138448904,-0.06846758701361512,-0.06846758701361512,-0.06846758701361512,-0.039432910912748274,-0.039432910912748274,-0.039432910912748274,0.09521764525416013,0.09521764525416013,0.09521764525416013,-0.6397948760291804,-0.6397948760291804,-0.6397948760291804,-0.00904161394219506,-0.00904161394219506,-0.00904161394219506,-1.20871372056567,-1.20871372056567,-1.20871372056567,-0.2945677185315923,-0.2945677185315923,-0.2945677185315923,0.3376218006980373,0.3376218006980373,0.3376218006980373,-0.4505478391864902,-0.4505478391864902,-0.4505478391864902,-0.2141121975639239,-0.2141121975639239,-0.2141121975639239,0.0073903458426515505,0.0073903458426515505,0.0073903458426515505,0.001229937114639121,0.001229937114639121,0.001229937114639121,0.10823639584303607,0.10823639584303607,0.10823639584303607,0.0,0.0,0.0,-11325.047614871011
