date,fg_fng_value_z13w,gt_bitcoin_z13w,hr_hash_rate_z13w
2021-03-12 00:00:00+00:00,-0.8838847989681289,-0.4373101415067715,1.3800294036805476
2021-03-19 00:00:00+00:00,-0.9244868659376345,-0.3224748204523993,1.2693405145314496
2021-03-26 00:00:00+00:00,-1.393667154760861,-0.9195949337902923,1.2659272640520272
2021-04-02 00:00:00+00:00,-0.6501946343968332,-1.0646875847948467,0.8497119896406136
2021-04-09 00:00:00+00:00,-0.521263636544583,-1.1146851219977882,1.728397752330923
2021-04-16 00:00:00+00:00,-0.12278272139260371,-0.32125708822174626,1.805265730507562
2021-04-23 00:00:00+00:00,-0.6362973118631985,0.7687264507632541,-2.621169461193877
2021-04-30 00:00:00+00:00,-2.480393803185467,-0.2956691964802152,0.09307306722694525
2021-05-07 00:00:00+00:00,-0.7912151546046404,-0.9879644239790049,0.7327526052617073
2021-05-14 00:00:00+00:00,-1.108269080607042,-0.0529795227492307,1.4819125589247373
2021-05-21 00:00:00+00:00,-2.6679152442128706,1.7018528591758428,-0.5696270151730124
2021-05-28 00:00:00+00:00,-2.0950451840935127,1.778977413904066,-0.7336308876969834
2021-06-04 00:00:00+00:00,-1.6082073930883163,-0.14885845187463773,-0.4454813506616435
2021-06-11 00:00:00+00:00,-1.4119686064252386,-0.14903410229885716,-0.8643044664428015
2021-06-18 00:00:00+00:00,-0.8204670367777226,-1.1055898253547354,-1.4352420820292264
2021-06-25 00:00:00+00:00,-1.0150239882281513,-0.529542713761854,-2.1061646188979495
2021-07-02 00:00:00+00:00,-0.718945446396999,-1.3175498718699221,-2.016860987974883
2021-07-09 00:00:00+00:00,-0.6082290648523765,-1.6294612046943109,-1.491247072658676
2021-07-16 00:00:00+00:00,-0.6328605040387444,-1.4466618653693828,-0.8645108868147814
2021-07-23 00:00:00+00:00,-0.6736024423280329,-0.9889334893118956,-1.1427573738888848
2021-07-30 00:00:00+00:00,0.578158619085145,-0.6524450689711814,-0.7332178381082166
2021-08-06 00:00:00+00:00,1.8417708305781155,-0.9182211258828896,-0.3081106453048494
2021-08-13 00:00:00+00:00,2.643570806206886,-0.45813290937252205,-0.32746240282641254
2021-08-20 00:00:00+00:00,2.027654059967692,-0.6631849158981425,0.49108717696297205
2021-08-27 00:00:00+00:00,1.744659676368017,-0.5919588242182161,1.0007176276193404
2021-09-03 00:00:00+00:00,1.3651858537248316,-1.0185749742961152,0.894797427744587
2021-09-10 00:00:00+00:00,0.787328523020955,0.26303856141076604,1.3431676910491899
2021-09-17 00:00:00+00:00,-0.19734569318828277,-1.0670466867598114,1.2220764367094248
2021-09-24 00:00:00+00:00,-0.4388123336001948,-0.0260433090270531,1.2160539526346577
2021-10-01 00:00:00+00:00,-0.9974353203762536,-1.0597108371190826,1.3193733323797014
2021-10-08 00:00:00+00:00,0.5801462651020409,0.4875863851647569,1.2799153551083065
2021-10-15 00:00:00+00:00,0.9131753361884327,0.6433963391332329,0.6498581731117504
2021-10-22 00:00:00+00:00,1.1387446831103414,2.6673980247294478,0.9549117375457162
2021-10-29 00:00:00+00:00,0.643427968033885,0.7073160371288622,1.4508565407026313
2021-11-05 00:00:00+00:00,0.6407618065734892,-0.4956917646530825,1.921946985145398
2021-11-12 00:00:00+00:00,0.7126033715677768,0.38632964816602383,1.981203686335091
2021-11-19 00:00:00+00:00,-0.06477540278600209,0.5310160382122485,1.6108227916750824
2021-11-26 00:00:00+00:00,-1.0036795683475113,0.0754986125725346,0.14809523432973476
2021-12-03 00:00:00+00:00,-1.36557265330934,-0.5197473738326538,1.063046200698477
2021-12-10 00:00:00+00:00,-1.4553843737501029,1.6982618919828634,2.0275389228490583
2021-12-17 00:00:00+00:00,-1.2656136263593243,-0.24327377720991794,1.2853334551799016
2021-12-24 00:00:00+00:00,-0.8876693876615466,-0.8072130691596661,1.7356500108399437
2021-12-31 00:00:00+00:00,-0.8862470436602223,-1.0054004459628114,1.0683366070022606
2022-01-07 00:00:00+00:00,-1.1744237508225175,0.8612881505074564,1.1369960725920305
