ds,date,btc_high,btc_low,btc_close,btc_volume,eth_open,eth_high,eth_low,eth_close,eth_volume,spx_close,m2,fg_fng_value,gt_bitcoin,hr_hash_rate,btc_ret1d,eth_ret1d,spx_ret1d,btc_ret5d,btc_ret20d,vol_10d,vol_20d,sma_10,sma_20,sma_50,sma_200,sma_ratio_10_50,sma_ratio_50_200,macd_line,macd_signal,macd_hist,rsi_14,btc_volume_log1p,fg_fng_value_ma30,gt_bitcoin_ma30,hr_hash_rate_ma30,fg_fng_value_z91d,gt_bitcoin_z91d,hr_hash_rate_z91d,m2_chg1d,btc_ret1d_l1,btc_ret1d_l2,btc_ret1d_l3,btc_ret1d_l5,btc_ret1d_l10,eth_ret1d_l1,eth_ret1d_l2,eth_ret1d_l3,spx_ret1d_l1,spx_ret1d_l2,spx_ret1d_l5,macd_hist_l1,macd_hist_l3,macd_hist_l5,rsi_14_l1,rsi_14_l3,rsi_14_l5,fg_fng_value_z91d_l1,fg_fng_value_z91d_l3,fg_fng_value_z91d_l7,fg_fng_value_z91d_l14,gt_bitcoin_z91d_l7,gt_bitcoin_z91d_l14,gt_bitcoin_z91d_l28,y_next
4024.11279296875,2019-03-25 00:00:00+00:00,4038.8408203125,3934.03125,3963.070556640625,10359818883,137.08135986328125,137.69534301757812,133.4901580810547,135.03102111816406,4480516753.0,2798.360107421875,14589.2,46.0,4.995,46933020.833036,-0.014801995775437504,-0.014380932205103392,-0.000839372833310037,-0.030908624637500992,0.01697248418049746,0.010910560682432364,0.009111348669672932,4033.9489013671873,3978.8671142578123,3845.3366552734374,3778.8498329254517,1.049049605535861,1.0175944600308484,47.879687169766385,55.8251075264763,-7.945420356709917,50.851065551824234,23.06120059138555,50.233333333333334,5.366966666666666,44422185.519894876,0.39869809734066913,-1.0317042101018494,1.0347579332699692,0.0,-0.0033899789796230095,0.0029425471310986495,-0.0013307952232004538,0.003992356946232789,0.009268473031697866,-0.009104881073740856,0.007685905727932152,0.003983531732952628,0.0,0.0,-0.0029486967407699183,-1.9923164803811773,2.9847553746349504,10.336769680289372,57.72487773527079,58.44866635831013,66.02203872791745,0.25518265952319585,1.1348403652608074,1.219442151789823,1.3768199980140676,-0.6998040129298944,-0.8199643651014714,0.9956539949065273,0.005538472822802731
3969.228759765625,2019-03-26 00:00:00+00:00,3985.080810546875,3944.753173828125,3985.080810546875,10707678815,135.0543212890625,135.46035766601562,133.75733947753906,135.46035766601562,4499271679.0,2818.4599609375,14589.2,43.0,4.995,46933020.833036,0.005538472822802731,0.0031744960621811202,0.007157052947934339,-0.011041750024359587,0.02057061824035955,0.008138515340632138,0.00916937789298807,4027.5843994140623,3982.9240234375,3855.8551904296874,3781.304963611421,1.0445372558104904,1.0197154758835068,42.86947960618136,53.233981942417316,-10.364502336235958,53.09146761345402,23.0942269673844,49.36666666666667,5.288633333333333,44550328.808658525,0.176988537731583,-1.0191081923323835,1.0220867223220595,0.0,-0.014801995775437504,-0.0033899789796230095,0.0029425471310986495,-0.014328401790338674,0.021928138916456064,-0.014380932205103392,-0.009104881073740856,0.007685905727932152,-0.000839372833310037,0.0,0.010794015494688836,-7.945420356709917,0.8141103535294221,6.560484076877451,50.851065551824234,59.44946093516332,59.06030797676288,0.39869809734066913,0.6933323819798983,1.199966235383682,1.3488089962970453,0.09322540033659817,-0.41314660753318544,-0.19307650761341263,0.025269802161778543
3984.244873046875,2019-03-27 00:00:00+00:00,4087.066162109375,3977.810546875,4087.066162109375,10897131934,135.45436096191406,141.07546997070312,135.34165954589844,140.9881591796875,5228240093.0,2805.3701171875,14589.2,44.0,5.876,47250135.8386646,0.025269802161778543,0.03999687523852824,-0.004655143276599105,0.01555884736061941,0.043910455376318325,0.011559829729992827,0.010655024948500607,4033.768115234375,3991.7031127929686,3868.269365234375,3784.902154181985,1.0427836674165971,1.0220262526364852,46.591145832219354,51.90541472037773,-5.314268888158374,61.784133645556004,23.111765466328634,49.266666666666666,5.2592333333333325,44686595.53949274,0.24938096183488204,0.16863442824493577,1.0997710898240247,0.0,0.005538472822802731,-0.014801995775437504,-0.0033899789796230095,-0.0013307952232004538,-0.00582041712864978,0.0031744960621811202,-0.014380932205103392,-0.009104881073740856,0.007157052947934339,-0.000839372833310037,-0.019156827134272802,-10.364502336235958,-1.9923164803811773,2.9847553746349504,53.09146761345402,57.72487773527079,58.44866635831013,0.176988537731583,0.25518265952319585,1.1102215923319327,1.1777903071777753,-0.30470012888223186,-1.2046396074240482,-0.5863438868190495,-0.00440378414003284
4087.58447265625,2019-03-28 00:00:00+00:00,4094.902099609375,4040.266357421875,4069.107177734375,9353915899,141.00584411621094,141.0079345703125,138.4251708984375,139.41647338867188,4163212475.0,2815.43994140625,14589.2,49.0,5.289,47250135.8386646,-0.00440378414003284,-0.011210244538472303,0.0035830547152615466,0.00821251608948792,0.042156945947576574,0.011708856524346814,0.010704098907731243,4037.4281005859375,4000.1018920898437,3881.37615234375,3788.206863758176,1.0402053143310923,1.0245945620015964,47.543402431454524,51.03301226259309,-3.4896098311385657,59.68661067445156,22.959060905403614,49.56666666666667,5.2396666666666665,44822862.270326965,0.6162609372043885,-0.6229079468065974,1.0857500859768399,0.0,0.025269802161778543,0.005538472822802731,-0.014801995775437504,0.0029425471310986495,0.0018065426803683948,0.03999687523852824,0.0031744960621811202,-0.014380932205103392,-0.004655143276599105,0.007157052947934339,0.0,-5.314268888158374,-7.945420356709917,0.8141103535294221,61.784133645556004,50.851065551824234,59.44946093516332,0.24938096183488204,0.39869809734066913,1.5873467386345381,1.230846373553534,0.09710298821426024,-1.571111782773264,-0.9709145191344224,0.007166825802505272
4068.2998046875,2019-03-29 00:00:00+00:00,4113.5009765625,4034.09716796875,4098.37451171875,10918665557,139.34320068359375,142.5492401123047,138.04510498046875,142.49742126464844,5125602702.0,2834.39990234375,14550.3,50.0,5.289,46615905.8274074,0.007166825802505272,0.021858238292163712,0.006711706043324384,0.018769320871616202,0.033509961039234426,0.0115365504640884,0.010287903597319646,4040.146533203125,4006.854931640625,3895.354208984375,3791.772009137033,1.037170515555375,1.027317623421909,50.0823833620143,50.84288648247733,-0.760503120463035,61.95350114466749,23.11373959814759,49.93333333333333,5.2299,44958110.20773869,0.6850476339960203,-0.617941213689154,0.8923224702732806,-38.900000000001455,-0.00440378414003284,0.025269802161778543,0.005538472822802731,-0.0033899789796230095,0.00954703827395953,-0.011210244538472303,0.03999687523852824,0.0031744960621811202,0.0035830547152615466,-0.004655143276599105,0.0,-3.4896098311385657,-10.364502336235958,-1.9923164803811773,59.68661067445156,53.09146761345402,57.72487773527079,0.6162609372043885,0.176988537731583,1.1348403652608074,1.2098967103024059,-0.7047855904989665,-1.150916721499599,-0.9550518110201698,0.002019649564678261
4092.13623046875,2019-03-30 00:00:00+00:00,4296.806640625,4053.90966796875,4106.66015625,9732688060,142.35914611816406,149.6132354736328,141.03173828125,142.09268188476562,5144662127.0,2834.39990234375,14550.3,57.0,4.995,46615905.8274074,0.002019649564678261,-0.0028443691349782085,0.0,0.03559096621173197,0.03848956098872769,0.011490114472259812,0.010229908384108843,4042.0649169921876,4014.607946777344,3904.151806640625,3795.350283536044,1.035324730487422,1.0286670570504528,52.161837120791915,51.106676610140255,1.0551605106516604,62.594771775052195,22.99875596025218,50.53333333333333,5.2201,45093358.14515042,1.192406083384728,-1.0080348260414767,0.8832510635632752,0.0,0.007166825802505272,-0.00440378414003284,0.025269802161778543,-0.014801995775437504,0.003992356946232789,0.021858238292163712,-0.011210244538472303,0.03999687523852824,0.006711706043324384,0.0035830547152615466,-0.000839372833310037,-0.760503120463035,-5.314268888158374,-7.945420356709917,61.95350114466749,61.784133645556004,50.851065551824234,0.6850476339960203,0.24938096183488204,0.6933323819798983,1.1179093504279702,-1.4869052013917636,-1.1330181999864408,-1.7028874368952405,-0.00030585716708841915
4105.4560546875,2019-03-31 00:00:00+00:00,4113.0234375,4094.100830078125,4105.404296875,9045122443,142.13922119140625,142.189208984375,140.69737243652344,141.51409912109375,4249050197.0,2834.39990234375,14550.3,56.0,4.701,44078985.7823784,-0.00030585716708841915,-0.004080181470280664,0.0,0.029746636221840816,0.04998823921648565,0.010275105738886545,0.009728544788603563,4049.67265625,4024.616796875,3912.8358203125,3798.8340364949086,1.0349712694887798,1.0300096773700536,53.096419379141025,51.50462516394041,1.5917942152006148,62.423031992241945,22.925491492904918,51.0,5.2005,44932758.90805736,1.103705089329905,-1.3864750471275415,0.1444072844581961,0.0,0.002019649564678261,0.007166825802505272,-0.00440378414003284,0.005538472822802731,-0.014328401790338674,-0.0028443691349782085,0.021858238292163712,-0.011210244538472303,0.0,0.006711706043324384,0.007157052947934339,1.0551605106516604,-3.4896098311385657,-10.364502336235958,62.594771775052195,59.68661067445156,53.09146761345402,1.192406083384728,0.6162609372043885,0.25518265952319585,1.3878574511414918,-1.838812591868173,-1.4991068485777153,-1.2780701812004827,0.01277399843531235
4105.3623046875,2019-04-01 00:00:00+00:00,4164.953125,4096.9013671875,4158.18310546875,10157794171,141.46548461914062,142.73399353027344,140.73756408691406,141.830322265625,4611999536.0,2867.18994140625,14550.3,62.0,5.582,44078985.7823784,0.01277399843531235,0.0022320769491299686,0.011502195518044545,0.017250832495374624,0.06175666750372244,0.010744217923804165,0.00998593183859455,4063.094140625,4037.0681396484374,3922.1957177734375,3802.8268039279515,1.035923353394396,1.031389521532295,57.43382987530731,52.69046610621379,4.74336376909352,66.57375451167074,23.041507146470046,51.7,5.229866666666666,44772159.670964286,1.5223619927126324,-0.18789067937017695,0.143586146930421,0.0,-0.00030585716708841915,0.002019649564678261,0.007166825802505272,0.025269802161778543,-0.0013307952232004538,-0.004080181470280664,-0.0028443691349782085,0.021858238292163712,0.0,0.0,-0.004655143276599105,1.5917942152006148,-0.760503120463035,-5.314268888158374,62.423031992241945,61.95350114466749,61.784133645556004,1.103705089329905,0.6850476339960203,0.39869809734066913,1.219442151789823,-1.0317042101018494,-0.6998040129298944,-0.4862593096860039,0.16004197976839407
4156.91943359375,2019-04-02 00:00:00+00:00,4905.95458984375,4155.31689453125,4879.8779296875,21315047816,141.8395233154297,165.22682189941406,141.63645935058594,163.9617462158203,9826645698.0,2867.239990234375,14550.3,60.0,13.222,49787055.8836936,0.16004197976839407,0.1450017163340851,1.745555485843653e-05,0.18169659640380154,0.2224227527958167,0.050711406871676495,0.0364365373957842,4147.499291992188,4085.726171875,3946.8246630859376,3814.6625305846496,1.0508445765992924,1.0346458255328372,117.74866647094723,65.70210617916048,52.04656029178675,87.27394702799309,23.78267913051082,52.233333333333334,5.504099999999999,44962807.09287036,1.3527814663259823,6.0,1.7802364826867676,0.0,0.01277399843531235,-0.00030585716708841915,0.002019649564678261,-0.00440378414003284,0.0029425471310986495,0.0022320769491299686,-0.004080181470280664,-0.0028443691349782085,0.011502195518044545,0.0,0.0035830547152615466,4.74336376909352,1.0551605106516604,-3.4896098311385657,66.57375451167074,62.594771775052195,59.68661067445156,1.5223619927126324,1.192406083384728,0.176988537731583,1.199966235383682,-1.0191081923323835,0.09322540033659817,-0.48148198217756394,0.01890749296950922
4879.9580078125,2019-04-03 00:00:00+00:00,5307.00341796875,4876.62109375,4973.02197265625,22899891582,164.00863647460938,178.32205200195312,157.3221435546875,161.45880126953125,10622456246.0,2873.39990234375,14550.3,71.0,13.515,49787055.8836936,0.01890749296950922,-0.015383136213701576,0.00214607242008924,0.19343726357080548,0.23682208830042306,0.050104564072191674,0.036441252412090175,4242.58466796875,4138.1588134765625,3973.21453125,3827.2533940854278,1.0677965246024617,1.038137306871329,171.0923092089597,86.78014678512034,84.31216242383937,88.28251969824862,23.854398013128584,53.4,5.768533333333333,45153454.51477644,2.0863533949096165,5.739431717447692,1.7283351837927308,0.0,0.16004197976839407,0.01277399843531235,-0.00030585716708841915,0.007166825802505272,-0.0033899789796230095,0.1450017163340851,0.0022320769491299686,-0.004080181470280664,1.745555485843653e-05,0.011502195518044545,0.006711706043324384,52.04656029178675,1.5917942152006148,-0.760503120463035,87.27394702799309,62.423031992241945,61.95350114466749,1.3527814663259823,1.103705089329905,0.24938096183488204,1.1102215923319327,0.16863442824493577,-0.30470012888223186,-0.47684275008105603,-0.010150461847883818
4971.3076171875,2019-04-04 00:00:00+00:00,5063.15966796875,4836.7939453125,4922.798828125,18251810240,161.4317626953125,164.92921447753906,155.24110412597656,158.0525360107422,7953123529.0,2879.389892578125,14550.3,61.0,10.283,44396100.788007,-0.010150461847883818,-0.02132252546471758,0.002082465242994047,0.1812671521582434,0.21740315342084138,0.04975334490412988,0.036770617898949316,4338.5574951171875,4186.253198242188,3999.0290966796874,3839.033452515961,1.0849027076895745,1.0416760224006045,206.92958689910938,110.81003480791814,96.11955209119124,84.39849766761218,23.627530103343453,54.266666666666666,5.925233333333334,45134220.123063825,1.332410153200511,3.125569575370484,0.1800614425811828,0.0,0.01890749296950922,0.16004197976839407,0.01277399843531235,0.002019649564678261,-0.014801995775437504,-0.015383136213701576,0.1450017163340851,0.0022320769491299686,0.00214607242008924,1.745555485843653e-05,0.0,84.31216242383937,4.74336376909352,1.0551605106516604,88.28251969824862,66.57375451167074,62.594771775052195,2.0863533949096165,1.5223619927126324,0.6162609372043885,1.5873467386345381,-0.6229079468065974,0.09710298821426024,-0.4723350860140621,0.022870127391311
4922.80615234375,2019-04-05 00:00:00+00:00,5053.509765625,4919.49169921875,5036.68115234375,16837325387,158.02000427246094,167.2203826904297,157.44395446777344,165.5148468017578,7531316908.0,2892.739990234375,14670.3,59.0,8.227,44396100.788007,0.022870127391311,0.04613341540940841,0.00462571762309949,0.20444313671664283,0.21834514189569632,0.049429169731859075,0.036786127555234166,4443.717529296875,4235.650964355469,4027.4251025390627,3851.7743854928526,1.1033644117913857,1.045602545597627,241.7336840367725,136.99476465368903,104.73891938308347,85.91203246841023,23.546864008205958,54.833333333333336,6.013400000000001,45114985.731351234,1.172515678903062,1.629983073731861,0.17165147163002462,120.0,-0.010150461847883818,0.01890749296950922,0.16004197976839407,-0.00030585716708841915,0.005538472822802731,-0.02132252546471758,-0.015383136213701576,0.1450017163340851,0.002082465242994047,0.00214607242008924,0.0,96.11955209119124,52.04656029178675,1.5917942152006148,84.39849766761218,87.27394702799309,62.423031992241945,1.332410153200511,1.3527814663259823,0.6850476339960203,1.1348403652608074,-0.617941213689154,-0.7047855904989665,-0.8631632691311624,0.004583028638013076
5036.79296875,2019-04-06 00:00:00+00:00,5205.82177734375,4992.22216796875,5059.8173828125,16929795194,165.51124572753906,172.51577758789062,161.79946899414062,165.94720458984375,7167016221.0,2892.739990234375,14670.3,65.0,7.051,44081037.5636847,0.004583028638013076,0.0026087935646481597,0.0,0.19625216691934355,0.22874858766235917,0.04977478001806354,0.03661012626470195,4540.992651367187,4287.380383300781,4056.205234375,3864.4906275699013,1.1195174772922662,1.0496092823818421,268.09267671436555,163.21434706582434,104.87832964854121,86.20483435691257,23.552340935853486,55.13333333333333,6.062366666666666,45155676.95649583,1.5571200063784698,0.7902987904822468,0.07369397734187023,0.0,0.022870127391311,-0.010150461847883818,0.01890749296950922,0.01277399843531235,0.025269802161778543,0.04613341540940841,-0.02132252546471758,-0.015383136213701576,0.00462571762309949,0.002082465242994047,0.011502195518044545,104.73891938308347,84.31216242383937,4.74336376909352,85.91203246841023,88.28251969824862,66.57375451167074,1.172515678903062,2.0863533949096165,1.192406083384728,0.6933323819798983,-1.0080348260414767,-1.4869052013917636,-0.8519735900647528,0.027116090148746608
