ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,fg_fng_value,fg_fng_value_lower,fg_fng_value_upper,fg_fng_value_ma30,fg_fng_value_ma30_lower,fg_fng_value_ma30_upper,gt_bitcoin_ma30,gt_bitcoin_ma30_lower,gt_bitcoin_ma30_upper,hr_hash_rate_ma30,hr_hash_rate_ma30_lower,hr_hash_rate_ma30_upper,m2_ma30,m2_ma30_lower,m2_ma30_upper,macd_signal_9,macd_signal_9_lower,macd_signal_9_upper,sma_200,sma_200_lower,sma_200_upper,sma_50,sma_50_lower,sma_50_upper,spx_close,spx_close_lower,spx_close_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-08-22,42153.11140146242,58746.41731113056,63181.740993105115,41458.03820755753,43008.70976376028,18756.81303899341,18756.81303899341,18756.81303899341,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-35.02812691310495,-35.02812691310495,-35.02812691310495,-1182.5443856355548,-1182.5443856355548,-1182.5443856355548,0.0,0.0,0.0,60909.92444045583
2024-08-23,42184.07202805688,58617.6031827419,63248.755607377105,41459.72244427257,43066.06359231571,18833.25935754964,18833.25935754964,18833.25935754964,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,25.541231670893303,25.541231670893303,25.541231670893303,-1166.6674256633187,-1166.6674256633187,-1166.6674256633187,0.0,0.0,0.0,61017.33138560652
2024-08-24,42215.03265465135,58726.39763828311,63313.46387919918,41469.78424974214,43127.28182110269,18770.404389357234,18770.404389357234,18770.404389357234,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-57.61211337854105,-57.61211337854105,-57.61211337854105,-1146.36904880629,-1146.36904880629,-1146.36904880629,0.0,0.0,0.0,60985.43704400859
2024-08-25,42245.99328124583,58892.312641000026,63330.739025045754,41472.958483283306,43185.64506178847,18826.287395398627,18826.287395398627,18826.287395398627,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-26.102672468397056,-26.102672468397056,-26.102672468397056,-1121.9954836750446,-1121.9954836750446,-1121.9954836750446,0.0,0.0,0.0,61072.280676644456
2024-08-26,42276.95390784029,58953.76832087058,63552.357560726785,41456.177346443415,43244.89710916241,18973.40343811089,18973.40343811089,18973.40343811089,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,92.98707490746263,92.98707490746263,92.98707490746263,-1093.9691883386406,-1093.9691883386406,-1093.9691883386406,0.0,0.0,0.0,61250.35734595118
2024-08-27,42307.91453443476,58930.86719405926,63449.097980744,41452.180637095305,43299.78716968583,18837.4306399487,18837.4306399487,18837.4306399487,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-74.1700864807677,-74.1700864807677,-74.1700864807677,-1062.7848251125986,-1062.7848251125986,-1062.7848251125986,0.0,0.0,0.0,61145.34517438346
2024-08-28,42338.875161029246,59103.40448055483,63573.0380520833,41447.8459031692,43350.23088079875,19019.767511610542,19019.767511610542,19019.767511610542,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,74.38469266308675,74.38469266308675,74.38469266308675,-1029.0027325946112,-1029.0027325946112,-1029.0027325946112,0.0,0.0,0.0,61358.64267263979
2024-08-29,42369.83578762371,59090.36626543693,63749.598188787604,41438.12045844711,43411.232268050124,18946.117469863755,18946.117469863755,18946.117469863755,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-35.028126913033304,-35.028126913033304,-35.028126913033304,-993.2399547652784,-993.2399547652784,-993.2399547652784,0.0,0.0,0.0,61315.95325748747
2024-08-30,42400.79641421819,59013.10065778203,63686.81750674364,41434.92114410146,43475.454898223295,19043.76780680755,19043.76780680755,19043.76780680755,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,25.541231670734323,25.541231670734323,25.541231670734323,-956.158976405254,-956.158976405254,-956.158976405254,0.0,0.0,0.0,61444.564221025736
2024-08-31,42431.757040812656,59047.576292328275,63581.0158215335,41437.08189891193,43529.42944873964,18998.31903700275,18998.31903700275,18998.31903700275,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-57.61211337896264,-57.61211337896264,-57.61211337896264,-918.4544011603525,-918.4544011603525,-918.4544011603525,0.0,0.0,0.0,61430.07607781541
2024-09-01,42462.71766740713,59289.86531027256,63749.7374489786,41436.22580386922,43599.04298416778,19067.444988784893,19067.444988784893,19067.444988784893,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-26.102672468463055,-26.102672468463055,-26.102672468463055,-880.8378902887106,-880.8378902887106,-880.8378902887106,0.0,0.0,0.0,61530.16265619203
2024-09-02,42493.67829400159,59618.788922685875,64065.93602535341,41432.76614949933,43659.33257730475,19223.350872921244,19223.350872921244,19223.350872921244,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,92.98707490715945,92.98707490715945,92.98707490715945,-844.0217535279822,-844.0217535279822,-844.0217535279822,0.0,0.0,0.0,61717.02916692283
2024-09-03,42524.638920596066,59218.43642160671,64029.167884218106,41432.04781796529,43717.64477287712,19091.513819124884,19091.513819124884,19091.513819124884,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-74.17008648083304,-74.17008648083304,-74.17008648083304,-808.7016459363482,-808.7016459363482,-808.7016459363482,0.0,0.0,0.0,61616.15273972095
2024-09-04,42555.59954719054,59378.02879549414,64276.94220206714,41418.48962235715,43775.62629848425,19273.231370574365,19273.231370574365,19273.231370574365,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,74.38469266301279,74.38469266301279,74.38469266301279,-775.5388736307143,-775.5388736307143,-775.5388736307143,0.0,0.0,0.0,61828.830917764906
2024-09-05,42586.560173785,59381.441725024975,64269.769038751794,41401.16016005829,43827.672588226196,19194.214579539257,19194.214579539257,19194.214579539257,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-35.02812691296167,-35.02812691296167,-35.02812691296167,-745.1428450898495,-745.1428450898495,-745.1428450898495,0.0,0.0,0.0,61780.77475332426
2024-09-06,42617.520800379476,59562.83869548363,64308.99185109153,41403.91439217305,43893.363694025364,19281.87256157966,19281.87256157966,19281.87256157966,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,25.541231671057073,25.541231671057073,25.541231671057073,-718.0542216334628,-718.0542216334628,-718.0542216334628,0.0,0.0,0.0,61899.39336195914
2024-09-07,42648.48142697395,59473.90161752578,64227.35102706499,41413.992425116834,43946.863504626075,19222.044118323076,19222.044118323076,19222.044118323076,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-57.61211337887057,-57.61211337887057,-57.61211337887057,-694.7293198401196,-694.7293198401196,-694.7293198401196,0.0,0.0,0.0,61870.52554529703
2024-09-08,42679.44205356841,59500.56101484059,64422.425938075496,41403.026332628026,44000.25832209081,19272.756579431716,19272.756579431716,19272.756579431716,19974.385551542066,19974.385551542066,19974.385551542066,-843.0676177951417,-843.0676177951417,-843.0676177951417,-1092.6133127913236,-1092.6133127913236,-1092.6133127913236,86.22695744576474,86.22695744576474,86.22695744576474,-2036.5213921876034,-2036.5213921876034,-2036.5213921876034,-1836.58069560183,-1836.58069560183,-1836.58069560183,-3145.1267918576505,-3145.1267918576505,-3145.1267918576505,-5350.314306088651,-5350.314306088651,-5350.314306088651,29525.742735329954,29525.742735329954,29525.742735329954,4666.63997508855,4666.63997508855,4666.63997508855,-26.102672468817065,-26.102672468817065,-26.102672468817065,-675.5262996415343,-675.5262996415343,-675.5262996415343,0.0,0.0,0.0,61952.198633000124
