ds,y,spx_close,fg_fng_value,btc_eth_ratio,fg_fng_value_ma30,gt_bitcoin_ma30,hr_hash_rate_ma30,fg_fng_value_z91d,m2_ma30,m2_lag30,rsi_14,sma_50,sma_200,macd_12_26,macd_signal_9,sma_ratio_50_200
2019-12-22,7511.5888671875,3221.219970703125,20.0,56.74583572762017,24.6,6.894066666666666,93231230.8116164,-1.3086273310989456,15328.646666666666,15302.1,52.86817136434214,7854.32291015625,9343.064807128909,-145.21639435946418,-206.87619484110397,0.8406580787241543
2019-12-23,7355.62841796875,3224.010009765625,33.0,57.19146650202584,24.933333333333337,6.8801,94019710.48575598,-0.0698738258123951,15333.536666666663,15302.1,49.07600563732986,7816.728388671875,9340.73283203125,-124.98857404658702,-190.49867068220055,0.8368431609420132
2019-12-24,7322.5322265625,3223.3798828125,25.0,56.735716774384926,25.066666666666663,6.849166666666666,93885625.75875132,-0.8126330766216099,15338.426666666668,15302.1,48.28450901674537,7774.926787109375,9337.125737304688,-110.35634748575468,-174.4702060429114,0.8326895241483309
2019-12-25,7275.15576171875,3223.3798828125,22.0,57.5317442974101,25.233333333333334,6.721166666666667,93751541.03174664,-1.1156695685937332,15343.316666666668,15302.1,47.11314660612952,7733.57935546875,9333.730876464844,-101.41404925627558,-159.85897468558426,0.8285624963720666
2019-12-26,7238.966796875,3239.909912109375,39.0,57.28788248189365,25.833333333333332,6.642133333333334,94712076.52052689,0.4939271584193414,15348.206666666669,15302.1,46.19133500251126,7691.14109375,9331.485324707031,-96.13912847420488,-147.11500544330838,0.8242140266122604
2019-12-27,7290.08837890625,3240.02001953125,38.0,57.30543478567253,26.433333333333337,6.582700000000001,95672612.00930716,0.3826532879960997,15353.523333333333,15302.1,47.74668007022579,7651.591630859375,9327.934118652343,-86.83267825813346,-135.0585400062734,0.8202879151514462
2019-12-28,7317.990234375,3240.02001953125,37.0,57.02802209386074,26.6,6.542866666666667,95365573.14334984,0.2788291540466688,15358.84,15302.1,48.61962192608079,7621.853818359375,9324.885498046877,-76.32596465250026,-123.31202493551878,0.8173670143140946
2019-12-29,7422.65283203125,3240.02001953125,37.0,55.081360027329445,26.8,6.5226,95058534.27739248,0.2744113674135469,15365.82,15252.2,51.86787300129508,7594.035234375,9321.269475097655,-58.87524432619193,-110.4246688136534,0.8146996774058436
2019-12-30,7292.9951171875,3221.2900390625,40.0,54.98607820191462,26.866666666666667,6.5210333333333335,95911626.7560997,0.5559040940152743,15372.8,15252.2,47.83350048775984,7558.784609375,9316.57983154297,-54.8751501626175,-99.31476508344625,0.8113261246131723
2019-12-31,7193.59912109375,3230.780029296875,38.0,55.5015173335804,27.3,6.501666666666667,96764719.23480688,0.3590664576129787,15379.78,15252.2,44.94723829535877,7527.500830078125,9309.078662109376,-59.04484074663924,-91.26078021608484,0.8086193170455432
2020-01-01,7200.17431640625,3230.780029296875,37.0,55.04636174442153,27.6,6.471633333333334,97404969.73899938,0.2630156642832972,15386.760000000002,15252.2,45.182875746169,7495.19107421875,9300.887658691408,-61.11429966079686,-85.23148410502725,0.8058576072806032
2020-01-02,6985.47021484375,3257.85009765625,39.0,54.82662580097003,27.966666666666665,6.4781,98045220.24319188,0.4574852758141265,15393.74,15252.2,39.27184903560488,7458.735224609375,9290.842568359374,-79.16660406678056,-84.01850809737792,0.8028050383730134
2020-01-03,7344.88427734375,3234.85009765625,38.0,54.7424224762276,28.433333333333337,6.501533333333333,98319395.67784607,0.35053235854183,15401.103333333333,15252.2,50.86106811722755,7431.471015625,9280.96522705078,-63.7367566177154,-79.96215780144541,0.8007217820367271
2020-01-04,7410.65673828125,3234.85009765625,38.0,54.86556228681145,29.0,6.4991,98593571.11250028,0.3429535087076312,15408.466666666667,15252.2,52.642173383041694,7409.844306640625,9272.609697265623,-45.674693993175424,-73.10466503979141,0.7991109890914198
2020-01-05,7411.3173828125,3234.85009765625,39.0,54.38430103565824,29.333333333333332,6.506466666666667,99226647.40440062,0.4335254205841274,15412.656666666668,15347.4,52.66073406079986,7387.055439453125,9263.298676757811,-30.950295005721273,-64.67379103297739,0.797454092459277
2020-01-06,7769.21923828125,3246.280029296875,41.0,53.83919348782509,29.633333333333333,6.577766666666666,99859723.69630094,0.6157669690281857,15416.846666666668,15347.4,61.47069580721586,7370.8803125,9254.508972167969,9.489200306808016,-49.84119276502031,0.7964636843150945
2020-01-07,8163.6923828125,3237.179931640625,40.0,56.87240769109178,30.033333333333335,6.6936333333333335,100726030.07364728,0.5159443834542902,15421.036666666663,15347.4,68.4418174750896,7367.9684375,9244.604650878906,72.53236969881164,-25.366480272253924,0.7970020044934543
2020-01-08,8079.86279296875,3253.050048828125,51.0,57.1992750089036,30.666666666666668,6.818433333333333,101592336.4509936,1.5623292015850436,15425.226666666666,15347.4,65.72051367374267,7365.442783203125,9231.4955078125,114.41132579106396,2.589080940409656,0.7978601925300013
2020-01-09,7879.0712890625,3274.699951171875,44.0,56.69244865664684,31.266666666666666,6.8719,102024213.360743,0.8772810779494714,15429.416666666666,15347.4,59.607069635343464,7362.47884765625,9216.614008789062,129.90108508687717,28.05148176970316,0.7988268620813793
2020-01-10,8166.55419921875,3265.35009765625,41.0,56.72645193702894,31.966666666666665,6.9164666666666665,102456090.27049236,0.5838919078953699,15434.686666666668,15347.4,64.67385617316214,7372.954931640625,9202.391267089844,163.48969178310472,55.13912377238348,0.8011998965973373
2020-01-11,8037.53759765625,3265.35009765625,50.0,56.23522134552723,32.86666666666667,6.9342999999999995,103345211.0792952,1.4264677783584452,15439.956666666669,15347.4,60.97716857673975,7387.774130859375,9183.624370117188,177.65049870783423,79.64139875947363,0.8044508173590621
2020-01-12,8192.494140625,3265.35009765625,45.0,56.161467883766456,33.63333333333333,6.952133333333333,104234331.88809805,0.936268873658265,15444.886666666667,15357.6,63.663595029557605,7403.668076171875,9159.50568359375,199.08184660696315,103.52948832897154,0.8083043268844864
2020-01-13,8144.1943359375,3288.1298828125,49.0,56.46804909927324,34.36666666666667,6.978866666666666,104282091.74512929,1.2929527605578424,15449.816666666668,15357.6,62.22563875581354,7425.593623046875,9144.312622070312,209.75107382799703,124.77380542877664,0.8120450306045733
2020-01-14,8827.7646484375,3283.14990234375,56.0,53.19361201906942,35.53333333333333,7.112566666666666,104329851.6021605,1.8984326918588996,15454.746666666668,15357.6,71.8993544498188,7459.226240234375,9126.41478515625,270.2496548549834,153.868975314018,0.817322729224022
2020-01-15,8807.0107421875,3289.2900390625,54.0,52.98065685866121,36.53333333333333,7.2106,104677106.48489232,1.6739854818615976,15459.676666666666,15357.6,71.3023175448921,7490.999033203125,9110.652983398437,312.91347761282213,185.6778757737788,0.8222241640476626
2020-01-16,8723.7861328125,3316.81005859375,55.0,53.06729559088763,37.6,7.2106,105024361.36762416,1.722582195261653,15464.606666666668,15357.6,68.83391900527243,7514.841484375,9100.186137695311,336.13458383918714,215.7692173868605,0.8257898652475459
2020-01-17,8929.0380859375,3329.6201171875,54.0,52.28387717019881,38.9,7.228433333333333,106058244.83157793,1.5971364552503953,15468.496666666668,15357.6,71.45821590733911,7544.160126953125,9091.915654296876,366.87053986310184,245.9894818821088,0.8297657406651945
2020-01-18,8942.80859375,3329.6201171875,51.0,50.995204722275275,39.9,7.228433333333332,107092128.29553168,1.3104775244886897,15472.386666666664,15357.6,71.63080965336826,7567.79142578125,9082.62130859375,387.8690582843946,274.36539716256596,0.8332166638524048
2020-01-19,8706.2451171875,3329.6201171875,53.0,52.14261849355579,40.9,7.290833333333333,107417688.40180542,1.4533610798059424,15473.236666666666,15448.8,64.42353740562723,7590.52373046875,9066.346186523437,381.02956822447413,295.6982313749476,0.8372197105986966
2020-01-20,8657.642578125,3329.6201171875,48.0,51.804786709043945,41.733333333333334,7.362133333333333,107743248.50807914,1.0033255374569212,15474.086666666666,15448.8,63.02056443763194,7615.190732421875,9053.557211914063,367.45165046628154,310.04891519321444,0.8411269243873153
2020-01-21,8745.89453125,3320.7900390625,49.0,51.538249623042255,42.7,7.4067,107863335.1719996,1.0735083992515249,15474.936666666668,15448.8,64.53100509941453,7643.668857421875,9042.394384765625,359.66623936124324,319.97238002682025,0.8453146956628783
2020-01-22,8680.8759765625,3321.75,52.0,51.58156427691048,43.333333333333336,7.4067,107983421.83592002,1.3011420226431167,15475.786666666669,15448.8,62.50538275760464,7670.883466796875,9029.756010742189,344.28113240232597,324.8341305019214,0.8495117096930703
2020-01-23,8406.515625,3325.5400390625,49.0,51.59632976658051,44.13333333333333,7.433466666666666,109194477.11245306,1.0246195853233415,15476.636666666664,15448.8,54.70232915602106,7693.9730859375,9014.53435546875,306.41754611439865,321.15081362441686,0.8535075448761121
2020-01-24,8445.4345703125,3295.469970703125,40.0,51.79621929149944,44.733333333333334,7.4513,110405532.38898613,0.2420139761789134,15475.946666666665,15448.8,55.55003081049188,7713.915625,8995.33173828125,276.36505054492045,312.1936610085176,0.8575465418548207
2020-01-25,8367.84765625,3295.469970703125,41.0,51.88271000379947,44.8,7.4602,110837861.23618522,0.3427070604777416,15475.256666666666,15448.8,53.404393816828154,7730.332646484375,8974.3019140625,243.48091926988857,298.4511126607918,0.8613854002806771
2020-01-26,8596.830078125,3295.469970703125,42.0,51.148133457877506,44.93333333333333,7.4602,111270190.08338432,0.4398449002621646,15474.14,15461.6,58.49919054221687,7751.1444921875,8956.503500976563,233.20869144876633,285.4026284183867,0.8654208074995293
2020-01-27,8909.8193359375,3243.6298828125,50.0,52.12527228088023,45.36666666666667,7.504766666666667,111231765.68934804,1.1436068299843645,15473.023333333334,15461.6,64.25274883877687,7778.053974609375,8944.259287109375,247.47080484519577,277.8162637037485,0.8696140982651568
2020-01-28,9358.58984375,3276.239990234375,54.0,53.062159663731045,45.93333333333333,7.585,111193341.29531178,1.494004882269136,15471.906666666668,15461.6,70.55590085274963,7817.207783203125,8931.9723046875,291.6240019488632,280.57781135277145,0.875193911998658
2020-01-29,9316.6298828125,3273.39990234375,57.0,53.2225755722645,46.5,7.665233333333333,111732050.36352406,1.7423866920721225,15470.79,15461.6,69.32506297561115,7857.97798828125,8921.593559570312,319.54637884192016,288.3715248506012,0.880781884515675
2020-01-30,9508.9931640625,3283.659912109375,57.0,51.48610473918477,47.13333333333333,7.763266666666667,112270759.43173638,1.7192513355051404,15469.673333333334,15461.6,71.75750427016574,7903.809306640625,8917.858232421875,353.12654979697254,301.3225298398755,0.8862900822874081
2020-01-31,9350.529296875,3225.52001953125,55.0,51.90120112879021,47.733333333333334,7.825666666666666,112203832.43203476,1.5299303364359524,15464.81,15461.6,67.04128716525648,7945.95720703125,8910.1354296875,362.77057410523776,313.61213869294795,0.89178860071602
2020-02-01,9392.875,3225.52001953125,57.0,51.13885224340165,48.333333333333336,7.834599999999999,112136905.4323331,1.6818997667797844,15459.946666666669,15461.6,67.65310598322549,7988.421015625,8909.711596679688,369.5703008170676,324.8037711177719,0.8965970367213659
2020-02-02,9344.365234375,3225.52001953125,57.0,49.54133804871825,48.96666666666667,7.8168,111937497.12804584,1.678400873488039,15454.7,15473.1,66.13845986254856,8032.81484375,8907.964409179687,366.8163697771379,333.2062908496451,0.9017565040417266
2020-02-03,9293.521484375,3248.919921875,59.0,48.94803269662445,49.666666666666664,7.843533333333332,111738088.82375856,1.8148439630040003,15449.453333333331,15473.1,64.5082929720028,8075.63923828125,8901.099604492187,356.4225762868555,337.8495479370872,0.9072631019886188
2020-02-04,9180.962890625,3297.590087890625,56.0,48.51220090549441,50.233333333333334,7.870266666666666,111393966.65805487,1.5576552675392634,15444.206666666669,15473.1,60.92798353629394,8120.60888671875,8894.350756835938,335.2384619279528,337.3273307352604,0.9130074930401734
2020-02-05,9613.423828125,3334.68994140625,53.0,47.07150045130787,50.63333333333333,7.8881,111049844.4923512,1.3072195266451414,15438.96,15473.1,68.22497481327179,8180.067060546875,8888.582177734375,349.31914840541504,339.7256942692913,0.9202892988982752
2020-02-06,9729.8017578125,3345.780029296875,61.0,45.8220018692349,51.333333333333336,7.879199999999999,110485363.50679636,1.9477309265749627,15433.713333333337,15473.1,69.85645125292747,8229.127041015625,8884.235659179687,365.65388976989016,344.91133336941107,0.9262616793052796
2020-02-07,9795.943359375,3327.7099609375,56.0,43.9820261945011,51.5,7.825733333333333,109920882.5212415,1.5040098647207945,15430.610000000002,15473.1,70.7748687240896,8280.9890234375,8881.49984375,379.56102127958,351.84127095144487,0.9323863276611905
2020-02-08,9865.119140625,3327.7099609375,56.0,44.2091562369864,51.9,7.834666666666666,109893340.86304428,1.46990852512301,15427.506666666666,15473.1,71.74451335673375,8333.915078125,8881.3216015625,391.64973625122184,359.80296401140026,0.9383642944152368
2020-02-09,10116.673828125,3327.7099609375,56.0,44.25906566200215,52.4,7.9149,109865799.20484704,1.4381117951077416,15423.323333333334,15505.5,74.99365981064393,8392.425380859375,8882.845341796876,416.72474742557097,371.1873206942344,0.944790217315852
2020-02-10,9856.611328125,3352.090087890625,57.0,44.096689527267245,52.63333333333333,8.004033333333334,109265402.38974167,1.4846246087361654,15419.14,15505.5,66.48223774282783,8439.325830078125,8882.569189453125,410.8756849846704,379.12499355232165,0.950099644604931
2020-02-11,10208.236328125,3357.75,52.0,43.28252936064672,52.86666666666667,8.093166666666667,108665005.5746363,1.0728279030176933,15414.956666666669,15505.5,71.23577546139074,8496.37798828125,8884.258852539062,429.66059976761426,389.2321147953802,0.9563406615345342
2020-02-12,10326.0546875,3379.449951171875,61.0,38.90661744718879,53.266666666666666,8.226866666666668,109053428.05288926,1.727719914855149,15410.773333333334,15505.5,72.63612801363274,8556.4484375,8888.500737304688,448.88032406601815,401.1617566495078,0.9626424849793755
2020-02-13,10214.3798828125,3373.93994140625,65.0,38.09924922675683,53.56666666666667,8.235800000000001,109441850.5311422,1.9715087237236375,15406.59,15505.5,69.1973729867627,8615.232919921875,8891.808334960937,449.9145359023332,410.9123125000729,0.9688954817040284
2020-02-14,10312.1162109375,3380.159912109375,63.0,36.28248174453592,53.86666666666667,8.200166666666666,109222428.04300752,1.7687920070050691,15402.523333333334,15505.5,70.51309239939289,8676.695908203124,8895.773188476562,453.39421481651334,419.40869296336103,0.9753728792729082
2020-02-15,9889.4248046875,3380.159912109375,64.0,37.35684650842584,54.166666666666664,8.218,109003005.5548728,1.791426664454624,15398.456666666669,15505.5,58.81273822776646,8728.68263671875,8897.183193359375,417.23460076276206,418.9738745232413,0.9810613591988988
2020-02-16,9934.43359375,3380.159912109375,59.0,38.22483892520517,54.333333333333336,8.191266666666667,108768034.15848178,1.3962954624135002,15395.43,15474.3,59.58180622927874,8781.01150390625,8896.427221679687,387.7400532582542,412.7271102702439,0.9870267338901864
2020-02-17,9690.142578125,3380.159912109375,49.0,36.37940252723443,54.266666666666666,8.218033333333333,108533062.76209074,0.6677244012885795,15392.403333333334,15474.3,53.71876812335069,8826.361298828126,8892.87958984375,340.72549709223495,398.3267876346422,0.9925200504129624
2020-02-18,10141.99609375,3370.2900390625,53.0,35.97159445639891,54.266666666666666,8.2002,108724541.30970144,0.9348168827623148,15389.376666666669,15474.3,61.30372428094331,8883.341318359375,8890.998696289062,336.0531139112554,385.8720528899648,0.9991387494036092
2020-02-19,9633.38671875,3386.14990234375,50.0,37.08515256088326,54.333333333333336,8.244766666666667,108916019.85731214,0.7057067756188282,15386.35,15474.3,51.14336934418563,8932.1370703125,8885.056997070313,287.9899220867119,366.2956267293143,1.0052987924846974
2020-02-20,9608.4755859375,3373.22998046875,44.0,37.24944986612226,54.166666666666664,8.289333333333333,108415778.34439407,0.2672683431799946,15383.323333333334,15474.3,50.7001435683096,8980.303095703124,8878.248452148437,245.06442590766343,342.04938656498416,1.011494907368805
2020-02-21,9686.44140625,3337.75,44.0,36.46995076868844,53.9,8.324966666666667,107915536.83147603,0.2512655730227566,15381.353333333333,15474.3,52.09932103082762,9034.32251953125,8867.652392578126,214.8600778047603,316.6115248129394,1.0187952932269446
2020-02-22,9663.181640625,3337.75,43.0,36.83573384444967,53.7,8.316033333333333,107835132.01985858,0.1644562688985539,15379.383333333331,15474.3,51.628557402182444,9080.688466796875,8858.577456054687,186.8916747363346,290.6675547976185,1.025072988506792
2020-02-23,9924.515625,3337.75,46.0,36.25338870968174,53.9,8.333866666666667,107754727.20824108,0.367402272870581,15378.953333333337,15428.1,56.39587072173611,9130.96564453125,8848.490190429688,183.69644402333688,269.27333264276217,1.0319235765675685
2020-02-24,9650.1748046875,3225.889892578125,46.0,36.38603679464691,54.06666666666667,8.4052,107371571.84533024,0.3498111705235562,15378.523333333334,15428.1,50.7421687933352,9175.74279296875,8836.909028320313,157.2149135648815,246.8616488271861,1.0383430183068023
2020-02-25,9341.705078125,3128.2099609375,44.0,37.6958908991542,54.13333333333333,8.4676,106988416.48241936,0.183034120410603,15378.093333333334,15428.1,45.24924314842632,9207.192509765626,8824.30287109375,110.06838116008112,219.50299529376508,1.0433903555062831
2020-02-26,8820.5224609375,3116.389892578125,41.0,39.08415461013258,53.833333333333336,8.53,107319932.3083095,-0.063642380083442,15377.663333333332,15428.1,37.80320333350396,9220.329111328125,8811.635361328124,30.300052905920893,181.66240681619627,1.0463811464320965
2020-02-27,8784.494140625,2978.760009765625,39.0,38.74029949174019,53.333333333333336,8.556733333333334,107651448.13419962,-0.2246778404619635,15377.233333333334,15428.1,37.34570088231675,9234.42173828125,8797.939936523437,-35.415854359800505,138.2467545809969,1.0496118187788277
2020-02-28,8672.455078125,2954.219970703125,40.0,38.244999251731514,52.766666666666666,8.574566666666668,107605642.59610435,-0.1554876460575381,15374.643333333335,15428.1,35.8910424466243,9250.2894140625,8784.389130859376,-95.43666584308812,91.5100704961799,1.05303730017679
2020-02-29,8599.5087890625,2954.219970703125,38.0,39.115610835986026,52.13333333333333,8.5389,107559837.0580091,-0.3109752921150763,15372.053333333331,15428.1,34.93687864366814,9258.948505859376,8772.907524414062,-147.1929980034347,43.76945679625699,1.055402496845283
2020-03-01,8562.4541015625,2954.219970703125,39.0,39.10321406489006,51.6,8.529966666666667,108411648.09942669,-0.2475223470683806,15373.21,15315.7,34.436066287982754,9269.4468359375,8765.461274414063,-189.02134729711543,-2.7887040224174964,1.0574967529654764
2020-03-02,8869.669921875,3090.22998046875,38.0,38.46848438591637,50.96666666666667,8.556700000000001,109263459.1408443,-0.3367350241323449,15374.366666666669,15315.7,41.875429989528165,9282.9903515625,8758.25189453125,-195.13151167837896,-41.25726555360979,1.0599136064308563
2020-03-03,8787.7861328125,3003.3701171875,38.0,39.14736562839254,50.333333333333336,8.5745,109525010.73292392,-0.347641345680019,15375.523333333334,15315.7,40.55459108146297,9295.8621875,8750.319130859374,-204.22699672648017,-73.85121178818386,1.0623455040304397
2020-03-04,8755.24609375,3130.1201171875,40.0,38.995746774672575,49.7,8.583400000000001,109786562.32500347,-0.2050420650999201,15376.68,15315.7,40.01444381673047,9294.41181640625,8742.936640625,-211.62150241044765,-101.40526991263664,1.0630766524394972
2020-03-05,9078.7626953125,3023.93994140625,41.0,39.59887656302828,49.2,8.619066666666667,110586635.57904078,-0.1447109313342023,15377.836666666666,15315.7,47.50106461269126,9299.84685546875,8736.601401367188,-189.19568534406423,-118.96335299892216,1.064469629347336
2020-03-06,9122.5458984375,2972.3701171875,39.0,37.46036216027972,48.733333333333334,8.610166666666666,111386708.8330781,-0.3193640446386873,15384.329999999998,15315.7,48.438964363706795,9307.82205078125,8727.633862304687,-165.9768473892727,-128.3660518769923,1.066477145768275
2020-03-07,8909.9541015625,2972.3701171875,38.0,37.45990502914432,47.96666666666667,8.538866666666667,111955927.96372536,-0.4085685454073595,15390.823333333332,15315.7,44.300508825252784,9307.44037109375,8718.367470703124,-162.85286586612347,-135.2634146748185,1.067566881342192
2020-03-08,8108.1162109375,2972.3701171875,33.0,40.40138688438985,47.2,8.5121,112525147.09437265,-0.8301088608637084,15395.173333333332,15380.0,32.887521304117655,9290.7465234375,8708.217802734374,-222.51370505464,-152.71347275078284,1.0668941376868422
2020-03-09,7923.64453125,2746.56005859375,17.0,39.22861811887794,45.9,8.690366666666668,112958832.97094056,-2.1010962869968095,15399.523333333333,15380.0,30.91429120169556,9275.09451171875,8697.180747070313,-281.4364486098366,-178.4580679225936,1.0664484022415088
2020-03-10,7909.7294921875,2882.22998046875,16.0,39.397510253101615,44.56666666666667,8.699266666666666,113392518.84750848,-2.139875254617526,15403.873333333331,15380.0,30.76434561684829,9260.13625,8684.6895703125,-325.5037699118002,-207.8672083204349,1.066259901983669
2020-03-11,7911.43017578125,2741.3798828125,17.0,40.598808666951065,43.233333333333334,8.681433333333333,113529941.03532276,-2.0467205675536384,15408.223333333332,15380.0,30.80851799663031,9243.446962890624,8673.446916503906,-356.18433725586874,-237.53063410752168,1.0657178226688764
2020-03-12,4970.7880859375,2480.639892578125,14.0,44.24490800419027,41.96666666666667,8.984466666666666,113667363.22313708,-2.244079274574082,15412.573333333332,15380.0,14.080536681006052,9169.245205078125,8647.608269042968,-610.7438733989475,-312.17328196580684,1.060321527040318
2020-03-13,5563.70703125,2711.02001953125,10.0,41.76900386436175,40.266666666666666,9.510366666666668,113437830.3567259,-2.4944787237548165,15421.446666666665,15380.0,23.142024470701344,9112.389033203124,8623.572702636719,-755.9266838747335,-400.9239623475922,1.0566837374046774
2020-03-14,5200.3662109375,2711.02001953125,8.0,42.1744704713232,38.36666666666667,9.733200000000002,113208297.49031474,-2.5549849809995706,15430.32,15380.0,21.636141197739335,9047.487666015624,8598.647033691406,-890.0438038579023,-498.7479306496542,1.0521989832313805
2020-03-15,5392.31494140625,2711.02001953125,12.0,43.06468871817597,36.666666666666664,9.929266666666669,112994522.24342436,-2.218085195765193,15439.076666666666,15383.5,24.43366664481985,8987.97701171875,8576.836494140625,-969.6662207434148,-592.9315886684063,1.047936149635008
2020-03-16,5014.47998046875,2386.1298828125,9.0,45.33647119784032,34.833333333333336,10.241233333333332,112780746.99653398,-2.3731158562037566,15447.833333333334,15383.5,22.714702326217775,8916.330009765625,8554.357893066406,-1051.1388095376942,-684.573032842264,1.0423143526637584
2020-03-17,5225.62939453125,2529.18994140625,8.0,45.86188624829792,33.13333333333333,10.472966666666666,112496357.44255117,-2.3801723416500415,15456.589999999998,15383.5,25.85404070493007,8842.6462109375,8532.495170898437,-1086.14799212039,-764.8880246978893,1.036349395320713
2020-03-18,5238.4384765625,2398.10009765625,11.0,45.61420181993736,31.866666666666667,10.6423,112211967.88856833,-2.1525199265821233,15465.346666666666,15383.5,26.050282079314655,8760.24318359375,8510.53404296875,-1100.177276863651,-831.9458751310416,1.0293411834515018
2020-03-19,6191.19287109375,2409.389892578125,12.0,45.325558671621344,30.5,10.874066666666666,111282636.05431405,-2.050795753339671,15474.103333333333,15383.5,38.98574654350397,8697.734443359375,8492.700153808593,-1022.6280493709646,-870.0823099790263,1.0241424147606144
2020-03-20,6198.7783203125,2304.919921875,9.0,46.69964293855556,29.133333333333333,11.079066666666668,110353304.22005977,-2.206339541561512,15489.313333333332,15383.5,39.07711808938971,8631.530146484374,8471.960241699218,-949.6111196384928,-885.9880719109196,1.0188350629881082
2020-03-21,6185.06640625,2304.919921875,9.0,46.5677342523161,27.966666666666665,11.221666666666666,110508520.56925888,-2.1573833640177296,15504.523333333333,15383.5,38.96352827016657,8568.220888671874,8449.767873535156,-882.6761721705907,-885.3256919628539,1.0140184933964531
2020-03-22,5830.2548828125,2304.919921875,11.0,47.27700642479097,26.866666666666667,11.328633333333332,110663736.91845798,-1.995011234720345,15518.676666666668,15415.2,36.04386633106562,8496.968486328125,8425.946682128906,-848.4793271959306,-877.9564190094693,1.0084289406138602
2020-03-23,6416.31494140625,2237.39990234375,10.0,47.55939936891277,25.766666666666666,11.515833333333337,109923068.9980574,-2.001545835033552,15532.83,15415.2,43.56604845128515,8438.40748046875,8405.150590820313,-765.2664174596339,-855.4184186995022,1.0039567274005483
2020-03-24,6734.8037109375,2447.330078125,12.0,48.5351226705462,24.633333333333333,11.685166666666667,109182401.0776568,-1.8388983550795877,15546.983333333334,15415.2,47.200415838630946,8387.233125,8387.058095703125,-665.9436214647758,-817.523459252557,1.000020868973945
2020-03-25,6681.06298828125,2475.56005859375,13.0,49.05480535270264,23.533333333333335,11.7832,108073493.96377528,-1.7526049136129125,15561.136666666664,15415.2,46.654437533236745,8337.235126953125,8367.877136230469,-584.8245241711293,-770.9836722362716,0.9963381382424134
2020-03-26,6716.4404296875,2630.070068359375,14.0,48.542677424161,22.533333333333335,11.872333333333332,106964586.84989376,-1.6469102473734647,15575.29,15415.2,47.08833646299659,8279.295458984376,8349.252956542969,-511.7828768440286,-719.143513157823,0.9916211069513984
2020-03-27,6469.79833984375,2541.469970703125,12.0,48.304447707996474,21.566666666666663,11.899066666666666,107047803.49777693,-1.7244479235417596,15601.79,15415.2,44.3782337658103,8214.095390625,8329.927075195312,-468.399383947436,-668.9946873157456,0.9860945139705682
2020-03-28,6242.19384765625,2541.469970703125,8.0,47.65524721728461,20.533333333333335,11.9258,107131020.14566004,-1.9099023141835592,15628.29,15415.2,41.97727362681355,8143.020400390625,8310.558166503906,-447.2280668502781,-624.6413632226522,0.97984037139785
2020-03-29,5922.04296875,2541.469970703125,12.0,47.156131179645634,19.6,11.952533333333331,106557461.07922792,-1.629663591927691,15656.95,15350.4,38.797628385139,8064.158876953125,8289.276520996094,-451.0833379051364,-589.9297581591491,0.9728423049378596
2020-03-30,6429.841796875,2626.64990234375,10.0,48.379398835733326,18.666666666666668,12.023866666666668,105983902.01279584,-1.7002191427154014,15685.610000000002,15350.4,45.80914720694371,7990.422236328125,8269.375095214844,-408.4551299306795,-553.6348325134552,0.9662667546610456
2020-03-31,6438.64453125,2584.590087890625,12.0,48.19576781218176,17.766666666666666,12.077366666666666,105107191.225014,-1.5466450377671372,15714.27,15350.4,45.92479905601723,7922.062900390625,8249.765583496093,-369.6999895454992,-516.847863919864,0.960277333969216
2020-04-01,6606.7763671875,2470.5,12.0,48.71012783742864,16.9,12.113,104230480.43723217,-1.511470539195554,15742.929999999998,15350.4,48.1987639699912,7850.033701171875,8231.009221191407,-321.71094404590804,-477.82047994507286,0.9537146041534394
2020-04-02,6793.62451171875,2526.89990234375,14.0,47.83260890444823,16.1,12.211066666666666,103831337.49938811,-1.3684142946593485,15771.59,15350.4,50.6808929212828,7779.38509765625,8213.238779296875,-265.54120234948005,-435.36462442595433,0.947176297524158
2020-04-03,6733.38720703125,2488.64990234375,14.0,47.387748579911545,15.233333333333333,12.2824,103432194.5615441,-1.340092042379674,15814.216666666667,15350.4,49.85156847081869,7709.765244140625,8195.521745605469,-223.3127144729397,-392.95424243535143,0.9407290326908944
2020-04-04,6867.52734375,2488.64990234375,12.0,47.290704792574374,14.266666666666667,12.2913,102868644.78564444,-1.4188901991733864,15856.843333333334,15350.4,51.745213226649796,7640.873466796875,8178.653020019531,-176.98220492289602,-349.7598349328604,0.9342459507811016
2020-04-05,6791.12939453125,2488.64990234375,12.0,47.30956506598531,13.366666666666667,12.309133333333332,102305095.00974476,-1.387586038508129,15894.133333333337,15510.5,50.573894219967784,7578.90755859375,8161.617426757813,-144.7609047296528,-308.7600488922189,0.9286036287055488
2020-04-06,7271.78125,2663.679931640625,12.0,42.99372357174065,12.5,12.425,101226974.81810288,-1.3564957112287597,15931.423333333334,15510.5,57.14633374055021,7525.65451171875,8146.6442578125,-79.52400123909501,-262.91283936159414,0.9237735530800634
2020-04-07,7176.41455078125,2659.409912109375,20.0,43.466566039326175,12.066666666666666,12.531966666666667,100148854.62646095,-0.9115920298605924,15968.713333333337,15510.5,55.56748064632668,7475.379951171875,8131.618122558593,-35.113810678596565,-217.35303362499465,0.919297959951391
