btc_close,eth_close,spx_close,btc_volume,eth_volume,btc_open,btc_high,btc_low,eth_open,eth_high,eth_low,m2,fg_fng_value,gt_bitcoin,hr_hash_rate,log_close,ret_1w,ret_4w,rv_4w,rv_8w,rsi_14,rsi_14_lag1,sma_7,sma_21,sma_50,sma_200,bb_width_20,pctb_20,eth_ret_1w,eth_ret_4w,eth_rv_4w,eth_rv_8w,eth_ret_1w_lag1,eth_ret_1w_lag2,eth_ret_1w_lag3,eth_ret_1w_lag4,eth_btc_ratio,spx_ret_1w,spx_ret_4w,spx_ret_1w_lag1,spx_ret_1w_lag2,spx_ret_1w_lag3,m2_chg_4w,m2_chg_13w,m2_chg_4w_lag1,m2_chg_4w_lag2,m2_chg_4w_lag3,SMA_7,SMA_21,SMA_50,RSI_14,rsi_slope,ret_1w_lag1,ret_1w_lag2,ret_1w_lag3,ret_4w_lag1,sma7_21,sma21_50,zret_13
9686.441,265.60062,3337.75,313356984962.0,168147200000.0,9611.782,9723.015,9589.743,257.8911,267.00485,255.68909,15415.2,44.0,8.289,97376950.0,9.178482351557127,-0.06259244202888148,0.13710101387271578,0.069247805,0.066929944,57.543217616964206,62.75679,9240.865,8387.33,8387.471,23778.326,3788.1526,0.8405464,-0.06774605,0.4879296,0.14077061,0.113611765,0.2437972,0.21209629,0.09978217,-0.046311777,0.027419833,-0.012626092,0.012748138,0.015638651,0.031190185,-0.021454606,-0.00083613663,0.007391142,-0.0058677937,-0.008093902,-0.010172493,9240.865142857143,8387.329933333333,8387.471074,57.543217616964206,-5.213571402523975,0.05135119423239054,0.04653540113122645,0.10180686053798027,0.1440108522821255,1.1017648305608734,0.9999831724407247,-1.4363074895832406
8672.455,226.7605,2954.22,305114663592.0,155216430000.0,8788.729,8890.456,8492.933,226.98761,234.20894,216.3462,15350.4,40.0,9.359,121637660.0,9.067907190015223,-0.11057516154190417,-0.07528100820716865,0.080685325,0.08466278,50.25645968281811,57.54322,9313.137,8409.545,8481.702,23778.326,3795.3135,0.5681158,-0.15809935,0.23004809,0.20064588,0.144333,-0.06774605,0.2437972,0.21209629,0.09978217,0.02614721,-0.12206228,-0.087859534,-0.012626092,0.015638651,0.031190185,0.002265649,0.0064384155,-0.00083613663,-0.0058677937,-0.008093902,9313.136714285714,8409.544980952382,8481.701952,50.25645968281811,-7.286757934146095,-0.06259244202888148,0.05135119423239054,0.04653540113122645,0.13710101387271578,1.1074483501045498,0.9914926306705926,-1.758409382517237
9122.546,243.5253,2972.37,271657593690.0,130663010000.0,9078.309,9167.695,9032.079,229.16843,243.55498,228.74358,15510.5,39.0,8.022,125486960.0,9.118504210775281,0.05059702076005834,-0.07121938857833676,0.08179982,0.07874753,53.09572317284843,50.25646,9340.781,8447.678,8583.674,23778.326,3822.049,0.6703653,0.07132645,0.08927825,0.17523016,0.14433758,-0.15809935,-0.06774605,0.2437972,0.21209629,0.026694883,0.0061250073,-0.11292472,-0.12206228,-0.012626092,0.015638651,0.008485045,0.010627207,0.002265649,-0.00083613663,-0.0058677937,9340.780714285715,8447.677790476191,8583.673506,53.09572317284843,2.8392634900303193,-0.11057516154190417,-0.06259244202888148,0.05135119423239054,-0.07528100820716865,1.105721707901359,0.9841564668753129,0.531826377140928
5563.707,133.20181,2711.02,332160861216.0,149787980000.0,5017.831,5838.1147,4106.981,112.689995,137.42953,95.1843,15646.2,10.0,26.74,102856290.0,8.624019891699884,-0.49448431907539714,-0.6170549018861244,0.23666452,0.19030645,35.729950361391815,53.095722,8929.105,8332.939,8612.98,23778.326,4614.5176,-0.09656176,-0.60335547,-0.7578744,0.29161435,0.26926187,0.07132645,-0.15809935,-0.06774605,0.2437972,0.023941198,-0.0920347,-0.22059807,0.0061250073,-0.12206228,-0.012626092,0.017076738,0.018792,0.008485045,0.002265649,-0.00083613663,8929.105285714286,8332.939671428572,8612.980156,35.729950361391815,-17.365772811456615,0.05059702076005834,-0.11057516154190417,-0.06259244202888148,-0.07121938857833676,1.071543253376693,0.9674862266603103,-3.0205274733774927
6198.7783,132.73717,2304.92,297465573928.0,100507430000.0,6191.654,6844.2617,5865.7817,136.64928,150.8538,122.60566,15839.8,9.0,15.509,88044984.0,8.732107503229502,0.10808761152961743,-0.44637484832762553,0.2715216,0.19932503,39.53069243980242,35.72995,8478.855,8215.705,8636.222,23778.326,4891.2593,0.098333076,-0.0034943796,-0.69362277,0.30213395,0.26934102,-0.60335547,0.07132645,-0.15809935,-0.06774605,0.02141344,-0.16227902,-0.370251,-0.0920347,0.0061250073,-0.12206228,0.027544241,0.02530941,0.017076738,0.008485045,0.002265649,8478.855185714285,8215.705304761905,8636.222102000002,39.53069243980242,3.8007420784106074,-0.49448431907539714,0.05059702076005834,-0.11057516154190417,-0.6170549018861244,1.0320301022481726,0.9513077833951591,0.7444976868826032
6469.7983,133.93794,2541.47,291803386189.0,91137380000.0,6719.389,6793.8364,6466.7017,138.36993,139.9027,133.93794,16210.2,12.0,10.161,107197270.0,8.774900212356766,0.04279270912726396,-0.2930069776584574,0.28232703,0.19441546,41.130664629911124,39.530693,8003.692,8082.786,8663.827,23778.326,5075.81,0.18933374,0.009005589,-0.5265178,0.31618208,0.26517883,-0.0034943796,-0.60335547,0.07132645,-0.15809935,0.020702027,0.09769671,-0.150492,-0.16227902,-0.0920347,0.0061250073,0.05601157,0.048416723,0.027544241,0.017076738,0.008485045,8003.691657142857,8082.785961904762,8663.827287999999,41.130664629911124,1.5999721901087014,0.10808761152961743,-0.49448431907539714,0.05059702076005834,-0.44637484832762553,0.9902144749180929,0.9329347981232243,0.3217309694902195
6733.387,142.09131,2488.65,260130614462.0,85970936000.0,6797.3965,7003.2207,6673.336,142.11046,146.89987,139.61938,16629.2,14.0,9.894,105814090.0,8.814833564986454,0.03993335262968856,-0.3036706457888272,0.28081405,0.1939799,42.71813176551728,41.130665,7492.445,7984.1436,8692.419,23778.326,5188.3574,0.2638243,0.059093293,-0.53875095,0.31361336,0.24970824,0.009005589,-0.0034943796,-0.60335547,0.07132645,0.021102501,-0.021002287,-0.1776193,0.09769671,-0.16227902,-0.0920347,0.07212534,0.07471677,0.05601157,0.027544241,0.017076738,7492.444657142858,7984.14339047619,8692.418778,42.71813176551728,1.587467135606154,0.04279270912726396,0.10808761152961743,-0.49448431907539714,-0.2930069776584574,0.9384155933472023,0.918518032136646,0.2876407330223579
6865.493,158.41245,2789.82,269838015442.0,116469130000.0,7303.8154,7303.8154,6802.475,170.82927,170.94977,154.91447,16787.7,15.0,10.696,119234056.0,8.83426312917058,0.01942956418412578,0.21024323747069573,0.03845245,0.19198915,43.539878257461545,42.718132,7089.452,7906.691,8724.142,23778.326,5248.6646,0.29581404,0.10873217,0.17333667,0.051305015,0.23034374,0.059093293,0.009005589,-0.0034943796,-0.60335547,0.023073716,0.11423675,0.028652146,-0.021002287,0.09769671,-0.16227902,0.07295701,0.08269324,0.07212534,0.05601157,0.027544241,7089.452085714285,7906.691057142857,8724.141678,43.539878257461545,0.8217464919442676,0.03993335262968856,0.04279270912726396,0.10808761152961743,-0.3036706457888272,0.8966395720381304,0.9063001667065379,0.20640999137604574
7096.1846,171.63858,2874.56,251296373252.0,113664156000.0,7116.5527,7167.183,7050.332,172.27942,174.27591,169.75157,16934.3,15.0,8.824,112650580.0,8.867312538307184,0.03304940913660381,0.1352050350776821,0.010417297,0.19411959,45.02306265744494,43.53988,6864.2705,7897.1484,8750.699,23778.326,5300.8877,0.3476181,0.080188945,0.25702,0.04207632,0.2366828,0.10873217,0.059093293,0.009005589,-0.0034943796,0.024187446,0.029922538,0.2208537,0.11423675,-0.021002287,0.09769671,0.06909809,0.09434999,0.07295701,0.07212534,0.05601157,6864.270600000001,7897.148533333333,8750.699578,45.02306265744494,1.4831843999833936,0.01942956418412578,0.03993335262968856,0.04279270912726396,0.21024323747069573,0.869208749338622,0.9024591077480745,0.3240518391083708
7550.901,189.23694,2836.74,245481716516.0,133090770000.0,7434.1816,7574.196,7434.1816,185.2221,190.21039,185.2221,17195.5,20.0,9.894,114236480.0,8.929422172871233,0.06210963456404883,0.15452196051446698,0.017821258,0.19461086,47.92682403910024,45.023064,6639.75,7887.1323,8774.141,23778.326,5300.6675,0.43335968,0.09760889,0.34562328,0.021668706,0.23796779,0.080188945,0.10873217,0.059093293,0.009005589,0.025061505,-0.013244137,0.10991286,0.029922538,0.11423675,-0.021002287,0.060782716,0.11455721,0.06909809,0.07295701,0.07212534,6639.749885714286,7887.132214285714,8774.140618,47.92682403910024,2.9037613816553005,0.03304940913660381,0.01942956418412578,0.03993335262968856,0.1352050350776821,0.8418458959883943,0.8989065206118757,0.4488893965776306
