ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,fg_fng_value,fg_fng_value_lower,fg_fng_value_upper,fg_fng_value_ma30,fg_fng_value_ma30_lower,fg_fng_value_ma30_upper,gt_bitcoin_ma30,gt_bitcoin_ma30_lower,gt_bitcoin_ma30_upper,hr_hash_rate_ma30,hr_hash_rate_ma30_lower,hr_hash_rate_ma30_upper,m2_ma30,m2_ma30_lower,m2_ma30_upper,macd_signal_9,macd_signal_9_lower,macd_signal_9_upper,sma_200,sma_200_lower,sma_200_upper,sma_50,sma_50_lower,sma_50_upper,spx_close,spx_close_lower,spx_close_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-09-05,42586.560173785,33919.11380074195,38529.69091995784,41220.764751888884,43575.929339223294,-6304.084904195596,-6304.084904195596,-6304.084904195596,-5523.913932192785,-5523.913932192785,-5523.913932192785,-4787.719301787683,-4787.719301787683,-4787.719301787683,2873.342335512191,2873.342335512191,2873.342335512191,363.9269234489057,363.9269234489057,363.9269234489057,1302.070986080938,1302.070986080938,1302.070986080938,25819.92800275471,25819.92800275471,25819.92800275471,-536.930414925885,-536.930414925885,-536.930414925885,4608.027794841877,4608.027794841877,4608.027794841877,-22852.906284818535,-22852.906284818535,-22852.906284818535,-12313.653973299304,-12313.653973299304,-12313.653973299304,-35.02812691296167,-35.02812691296167,-35.02812691296167,-745.1428450898495,-745.1428450898495,-745.1428450898495,0.0,0.0,0.0,36282.475269589406
2024-09-06,42617.520800379476,33993.81139731972,38705.25466406536,41216.83975026098,43650.95778474848,-6216.260169517182,-6216.260169517182,-6216.260169517182,-5523.747179554775,-5523.747179554775,-5523.747179554775,-4788.212654909627,-4788.212654909627,-4788.212654909627,2873.6328397420466,2873.6328397420466,2873.6328397420466,364.2897932616806,364.2897932616806,364.2897932616806,1302.070986084302,1302.070986084302,1302.070986084302,25819.929234435538,25819.929234435538,25819.929234435538,-536.9436250505424,-536.9436250505424,-536.9436250505424,4608.025884588757,4608.025884588757,4608.025884588757,-22852.90587400956,-22852.90587400956,-22852.90587400956,-12313.633763697371,-12313.633763697371,-12313.633763697371,25.541231671057073,25.541231671057073,25.541231671057073,-718.0542216334628,-718.0542216334628,-718.0542216334628,0.0,0.0,0.0,36401.26063086229
2024-09-07,42648.48142697395,33889.00236552556,38739.984694550454,41217.2558920686,43710.22511307494,-6275.92186013576,-6275.92186013576,-6275.92186013576,-5523.580426916768,-5523.580426916768,-5523.580426916768,-4788.7060080315705,-4788.7060080315705,-4788.7060080315705,2873.9233439719014,2873.9233439719014,2873.9233439719014,364.6526630744554,364.6526630744554,364.6526630744554,1302.070986087666,1302.070986087666,1302.070986087666,25819.93046611636,25819.93046611636,25819.93046611636,-536.9568351751999,-536.9568351751999,-536.9568351751999,4608.023974335638,4608.023974335638,4608.023974335638,-22852.90546320058,-22852.90546320058,-22852.90546320058,-12313.61355409544,-12313.61355409544,-12313.61355409544,-57.61211337887057,-57.61211337887057,-57.61211337887057,-694.7293198401196,-694.7293198401196,-694.7293198401196,0.0,0.0,0.0,36372.559566838194
2024-09-08,42679.44205356841,33949.71197717389,38863.85297913587,41206.97212259932,43764.86086896583,-6225.042646389127,-6225.042646389127,-6225.042646389127,-5523.413674278774,-5523.413674278774,-5523.413674278774,-4789.199361153516,-4789.199361153516,-4789.199361153516,2874.213848201757,2874.213848201757,2874.213848201757,365.01553288723017,365.01553288723017,365.01553288723017,1302.07098609103,1302.07098609103,1302.07098609103,25819.93169779718,25819.93169779718,25819.93169779718,-536.9700452998574,-536.9700452998574,-536.9700452998574,4608.022064082518,4608.022064082518,4608.022064082518,-22852.905052391605,-22852.905052391605,-22852.905052391605,-12313.593344493509,-12313.593344493509,-12313.593344493509,-26.102672468817065,-26.102672468817065,-26.102672468817065,-675.5262996415343,-675.5262996415343,-675.5262996415343,0.0,0.0,0.0,36454.399407179284
2024-09-09,42710.402680162886,34054.07396146651,38989.58442731912,41185.56546564136,43818.27163601998,-6090.953481525423,-6090.953481525423,-6090.953481525423,-5523.2469216407635,-5523.2469216407635,-5523.2469216407635,-4789.69271427546,-4789.69271427546,-4789.69271427546,2874.504352431612,2874.504352431612,2874.504352431612,365.3784027000051,365.3784027000051,365.3784027000051,1302.0709860943941,1302.0709860943941,1302.0709860943941,25819.932929478007,25819.932929478007,25819.932929478007,-536.9832554245149,-536.9832554245149,-536.9832554245149,4608.0201538293995,4608.0201538293995,4608.0201538293995,-22852.90464158263,-22852.90464158263,-22852.90464158263,-12313.573134891576,-12313.573134891576,-12313.573134891576,92.98707490723689,92.98707490723689,92.98707490723689,-660.6936347918961,-660.6936347918961,-660.6936347918961,0.0,0.0,0.0,36619.44919863746
2024-09-10,42741.36330675736,33966.92585395382,38804.67904936053,41182.58542266161,43882.55140351111,-6247.611563632659,-6247.611563632659,-6247.611563632659,-5523.080169002763,-5523.080169002763,-5523.080169002763,-4790.186067397405,-4790.186067397405,-4790.186067397405,2874.7948566614677,2874.7948566614677,2874.7948566614677,365.7412725127799,365.7412725127799,365.7412725127799,1302.0709860977581,1302.0709860977581,1302.0709860977581,25819.934161158828,25819.934161158828,25819.934161158828,-536.9964655491723,-536.9964655491723,-536.9964655491723,4608.018243576281,4608.018243576281,4608.018243576281,-22852.904230773653,-22852.904230773653,-22852.904230773653,-12313.552925289645,-12313.552925289645,-12313.552925289645,-74.17008648089839,-74.17008648089839,-74.17008648089839,-650.3613081490025,-650.3613081490025,-650.3613081490025,0.0,0.0,0.0,36493.7517431247
2024-09-11,42772.32393335182,34126.160844087826,39032.674360275436,41188.02575827726,43956.45159401097,-6093.063827742914,-6093.063827742914,-6093.063827742914,-5522.913416364761,-5522.913416364761,-5522.913416364761,-4790.679420519348,-4790.679420519348,-4790.679420519348,2875.085360891323,2875.085360891323,2875.085360891323,366.10414232555485,366.10414232555485,366.10414232555485,1302.0709861011223,1302.0709861011223,1302.0709861011223,25819.93539283965,25819.93539283965,25819.93539283965,-537.0096756738299,-537.0096756738299,-537.0096756738299,4608.016333323162,4608.016333323162,4608.016333323162,-22852.903819964675,-22852.903819964675,-22852.903819964675,-12313.532715687714,-12313.532715687714,-12313.532715687714,74.38469266310092,74.38469266310092,74.38469266310092,-644.535104041252,-644.535104041252,-644.535104041252,0.0,0.0,0.0,36679.260105608904
2024-09-12,42803.284559946296,34185.63180896507,38993.79017119282,41202.18740182872,43984.412233717274,-6200.869076458177,-6200.869076458177,-6200.869076458177,-5522.746663726753,-5522.746663726753,-5522.746663726753,-4791.172773641293,-4791.172773641293,-4791.172773641293,2875.3758651211783,2875.3758651211783,2875.3758651211783,366.46701213832966,366.46701213832966,366.46701213832966,1302.070986104486,1302.070986104486,1302.070986104486,25819.93662452047,25819.93662452047,25819.93662452047,-537.0228857984873,-537.0228857984873,-537.0228857984873,4608.014423070042,4608.014423070042,4608.014423070042,-22852.903409155697,-22852.903409155697,-22852.903409155697,-12313.512506085783,-12313.512506085783,-12313.512506085783,-35.02812691289302,-35.02812691289302,-35.02812691289302,-643.0942858185288,-643.0942858185288,-643.0942858185288,0.0,0.0,0.0,36602.41548348812
2024-09-13,42834.24518654077,34001.12444444481,39022.00809641241,41208.81803121162,44006.59501200314,-6142.831530292501,-6142.831530292501,-6142.831530292501,-5522.579911088746,-5522.579911088746,-5522.579911088746,-4791.666126763238,-4791.666126763238,-4791.666126763238,2875.6663693510336,2875.6663693510336,2875.6663693510336,366.82988195110454,366.82988195110454,366.82988195110454,1302.0709861078503,1302.0709861078503,1302.0709861078503,25819.937856201297,25819.937856201297,25819.937856201297,-537.0360959231448,-537.0360959231448,-537.0360959231448,4608.012512816923,4608.012512816923,4608.012512816923,-22852.902998346723,-22852.902998346723,-22852.902998346723,-12313.49229648385,-12313.49229648385,-12313.49229648385,25.54123167137983,25.54123167137983,25.54123167137983,-645.7928508751367,-645.7928508751367,-645.7928508751367,0.0,0.0,0.0,36691.41365624827
2024-09-14,42865.20581313523,34039.288694628136,39123.920395251305,41207.45633963862,44085.47694521648,-6232.28972257792,-6232.28972257792,-6232.28972257792,-5522.413158450743,-5522.413158450743,-5522.413158450743,-4792.159479885183,-4792.159479885183,-4792.159479885183,2875.9568735808894,2875.9568735808894,2875.9568735808894,367.19275176387936,367.19275176387936,367.19275176387936,1302.0709861112143,1302.0709861112143,1302.0709861112143,25819.939087882118,25819.939087882118,25819.939087882118,-537.0493060478024,-537.0493060478024,-537.0493060478024,4608.010602563803,4608.010602563803,4608.010602563803,-22852.902587537745,-22852.902587537745,-22852.902587537745,-12313.472086881919,-12313.472086881919,-12313.472086881919,-57.61211337873642,-57.61211337873642,-57.61211337873642,-652.2644507484378,-652.2644507484378,-652.2644507484378,0.0,0.0,0.0,36632.91609055731
